Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
213,3,2015-07-08,5109,520,1,0,0,0
213,2,2015-07-07,5144,470,1,0,0,0
213,1,2015-07-06,5544,467,1,0,0,0
213,7,2015-07-05,0,0,0,0,0,0
213,6,2015-07-04,3600,285,1,0,0,0
213,5,2015-07-03,7243,518,1,1,0,0
213,4,2015-07-02,6228,552,1,1,0,0
213,3,2015-07-01,6267,538,1,1,0,0
213,2,2015-06-30,8653,532,1,1,0,0
213,1,2015-06-29,8240,580,1,1,0,0
213,7,2015-06-28,0,0,0,0,0,0
213,6,2015-06-27,2096,268,1,0,0,0
213,5,2015-06-26,5042,518,1,0,0,0
213,4,2015-06-25,4453,454,1,0,0,0
213,3,2015-06-24,4703,413,1,0,0,0
213,2,2015-06-23,4561,476,1,0,0,0
213,1,2015-06-22,5296,439,1,0,0,0
213,7,2015-06-21,0,0,0,0,0,0
213,6,2015-06-20,2759,290,1,0,0,0
213,5,2015-06-19,6244,577,1,1,0,0
213,4,2015-06-18,6072,461,1,1,0,0
213,3,2015-06-17,6148,528,1,1,0,0
213,2,2015-06-16,6297,618,1,1,0,0
213,1,2015-06-15,7687,617,1,1,0,0
213,7,2015-06-14,0,0,0,0,0,0
213,6,2015-06-13,2688,267,1,0,0,0
213,5,2015-06-12,5069,517,1,0,0,0
213,4,2015-06-11,4969,526,1,0,0,0
213,3,2015-06-10,5844,421,1,0,0,0
213,2,2015-06-09,5402,422,1,0,0,0
213,1,2015-06-08,5839,530,1,0,0,0
213,7,2015-06-07,0,0,0,0,0,0
213,6,2015-06-06,4324,367,1,0,0,0
213,5,2015-06-05,7198,600,1,1,0,0
213,4,2015-06-04,6298,647,1,1,a,0
213,3,2015-06-03,7799,565,1,1,0,0
213,2,2015-06-02,7859,575,1,1,0,0
213,1,2015-06-01,8626,575,1,1,0,0
214,5,2015-07-31,9543,757,1,1,0,1
214,4,2015-07-30,8731,668,1,1,0,1
214,3,2015-06-15,10234,614,1,1,0,1
214,2,2015-07-28,8091,642,1,1,0,1
214,1,2015-07-27,10464,751,1,1,0,1
214,7,2015-07-26,0,0,0,0,0,0
214,6,2015-07-25,6137,560,1,0,0,0
214,5,2015-07-24,6474,571,1,0,0,1
214,4,2015-07-09,6299,552,1,0,0,1
214,3,2015-07-22,5622,478,1,0,0,1
214,2,2015-07-21,5622,579,1,0,0,1
214,1,2015-07-20,7212,600,1,0,0,1
214,7,2015-07-19,0,0,0,0,0,0
214,6,2015-07-18,6353,539,1,0,0,0
214,5,2015-07-17,9874,610,1,1,0,1
214,4,2015-07-16,8230,610,1,1,0,1
214,3,2015-07-15,7705,629,1,1,0,1
214,2,2015-07-14,9097,705,1,1,0,1
214,1,2015-07-13,11572,710,1,1,0,1
214,7,2015-07-12,0,0,0,0,0,0
214,6,2015-07-11,5664,560,1,0,0,0
214,5,2015-07-10,8298,521,1,0,0,0
214,4,2015-07-09,8260,595,1,0,0,0
214,3,2015-07-08,6068,544,1,0,0,0
214,2,2015-07-07,6403,480,1,0,0,0
214,1,2015-07-06,7033,661,1,0,0,0
214,7,2015-07-05,0,0,0,0,0,0
214,6,2015-07-04,5261,533,1,0,0,0
214,5,2015-07-03,9500,614,1,1,0,0
214,4,2015-07-02,9455,599,1,1,0,0
214,3,2015-07-01,8267,615,1,1,0,0
214,2,2015-06-30,11453,689,1,1,0,0
214,1,2015-06-29,11538,710,1,1,0,0
214,7,2015-06-28,0,0,0,0,0,0
214,6,2015-06-27,6387,554,1,0,0,0
214,5,2015-06-26,6298,525,1,0,0,0
214,4,2015-06-25,5065,430,1,0,0,0
214,3,2015-06-24,6488,499,1,0,0,0
214,2,2015-06-23,6650,475,1,0,0,0
214,1,2015-06-22,6004,490,1,0,0,0
214,7,2015-06-21,0,0,0,0,0,0
214,6,2015-06-20,6083,505,1,0,0,0
214,5,2015-06-19,9076,646,1,1,0,0
214,4,2015-06-18,8088,560,1,1,0,0
214,3,2015-06-17,7617,531,1,1,0,0
214,2,2015-06-16,9798,619,1,1,0,0
214,1,2015-06-15,11477,724,1,1,0,0
214,7,2015-06-14,0,0,0,0,0,0
214,6,2015-06-13,6214,535,1,0,0,0
214,5,2015-06-12,6241,535,1,0,0,0
214,4,2015-06-11,6264,541,1,0,0,0
214,3,2015-06-10,7392,510,1,0,0,0
214,2,2015-06-09,6263,485,1,0,0,0
214,1,2015-06-08,7039,550,1,0,0,0
214,7,2015-06-07,0,0,0,0,0,0
214,6,2015-06-06,6641,544,1,0,0,0
214,5,2015-06-05,9088,639,1,1,0,0
214,4,2015-06-04,9000,654,1,1,a,0
214,3,2015-06-03,8796,655,1,1,0,0
214,2,2015-06-02,8292,568,1,1,0,0
214,1,2015-06-01,12735,614,1,1,0,0
215,5,2015-07-31,4623,434,1,1,0,1
215,4,2015-07-30,4636,350,1,1,0,1
215,3,2015-07-29,2900,286,1,1,0,1
215,2,2015-07-28,3463,369,1,1,0,1
215,1,2015-07-27,3077,375,1,1,0,1
215,7,2015-07-26,0,0,0,0,0,0
215,6,2015-07-25,1178,187,1,0,0,0
215,5,2015-07-24,2487,329,1,0,0,1
215,4,2015-07-23,2988,281,1,0,0,1
215,3,2015-07-22,2201,266,1,0,0,1
215,2,2015-07-21,2590,287,1,0,0,1
215,1,2015-07-20,4047,283,1,0,0,1
215,7,2015-07-19,0,0,0,0,0,0
215,6,2015-07-18,1290,176,1,0,0,0
215,5,2015-07-17,3279,267,1,1,0,1
215,4,2015-07-16,3226,354,1,1,0,1
215,3,2015-07-15,3614,345,1,1,0,1
215,2,2015-07-14,3462,382,1,1,0,1
215,1,2015-07-13,3487,360,1,1,0,1
215,7,2015-07-12,0,0,0,0,0,0
215,6,2015-07-11,2253,147,1,0,0,0
215,5,2015-07-10,2534,286,1,0,0,0
215,4,2015-07-09,2944,285,1,0,0,0
215,3,2015-07-08,2040,286,1,0,0,0
215,2,2015-07-07,3064,295,1,0,0,0
215,1,2015-07-06,2734,279,1,0,0,0
215,7,2015-07-05,0,0,0,0,0,0
215,6,2015-07-04,1291,188,1,0,0,0
215,5,2015-07-03,3293,257,1,1,0,0
215,4,2015-07-02,3221,282,1,1,0,0
215,3,2015-07-01,3152,284,1,1,0,0
215,2,2015-06-30,3588,317,1,1,0,0
215,1,2015-06-29,4193,367,1,1,0,0
215,7,2015-06-28,0,0,0,0,0,0
215,6,2015-06-27,2293,189,1,0,0,0
215,5,2015-06-26,2470,287,1,0,0,0
215,4,2015-06-25,2783,272,1,0,0,0
215,3,2015-06-24,2568,265,1,0,0,0
215,2,2015-06-23,2263,274,1,0,0,0
215,1,2015-06-22,2410,262,1,0,0,0
215,7,2015-06-21,0,0,0,0,0,0
215,6,2015-06-20,1379,265,1,0,0,0
215,5,2015-06-19,2844,295,1,1,0,0
215,4,2015-06-18,3258,359,1,1,0,0
215,3,2015-06-17,3130,307,1,1,0,0
215,2,2015-06-16,4630,451,1,1,0,0
215,1,2015-06-15,4298,487,1,1,0,0
215,7,2015-06-14,0,0,0,0,0,0
215,6,2015-06-13,1159,183,1,0,0,0
215,5,2015-06-12,2785,275,1,0,0,0
215,4,2015-06-11,2850,226,1,0,0,0
215,3,2015-06-10,1924,257,1,0,0,0
215,2,2015-06-09,2895,278,1,0,0,0
215,1,2015-06-08,2689,313,1,0,0,0
215,7,2015-06-07,0,0,0,0,0,0
215,6,2015-06-06,2793,207,1,0,0,0
215,5,2015-06-05,3204,330,1,1,0,0
215,4,2015-06-04,3000,314,1,1,a,0
215,3,2015-06-03,3165,363,1,1,0,0
215,2,2015-06-02,4112,347,1,1,0,0
215,1,2015-06-01,4295,336,1,1,0,0
216,5,2015-07-31,8337,718,1,1,0,1
216,4,2015-07-30,6227,620,1,1,0,1
216,3,2015-07-29,6544,533,1,1,0,1
216,2,2015-07-28,7524,594,1,1,0,1
216,1,2015-07-27,9212,695,1,1,0,1
216,7,2015-07-26,0,0,0,0,0,0
216,6,2015-07-25,4696,450,1,0,0,0
216,5,2015-07-24,5892,537,1,0,0,0
216,4,2015-07-23,5202,524,1,0,0,0
216,3,2015-07-22,5133,435,1,0,0,0
216,2,2015-07-21,5295,533,1,0,0,0
216,1,2015-07-20,5982,661,1,0,0,0
216,7,2015-07-19,0,0,0,0,0,0
216,6,2015-07-18,5010,523,1,0,0,0
216,5,2015-07-17,5943,530,1,1,0,0
216,4,2015-07-16,6145,605,1,1,0,0
216,3,2015-07-15,6034,550,1,1,0,0
216,2,2015-07-14,8066,686,1,1,0,0
216,1,2015-07-13,8072,651,1,1,0,0
216,7,2015-07-12,0,0,0,0,0,0
216,6,2015-07-11,4689,503,1,0,0,0
216,5,2015-07-10,6424,539,1,0,0,0
216,4,2015-07-09,5104,485,1,0,0,0
216,3,2015-07-08,5672,524,1,0,0,0
216,2,2015-07-07,5393,504,1,0,0,0
216,1,2015-07-06,6247,657,1,0,0,0
216,7,2015-07-05,0,0,0,0,0,0
216,6,2015-07-04,5368,471,1,0,0,0
216,5,2015-07-03,7294,580,1,1,0,0
216,4,2015-07-02,7412,647,1,1,0,0
216,3,2015-07-01,7256,586,1,1,0,0
216,2,2015-06-30,8932,643,1,1,0,0
216,1,2015-06-29,8475,614,1,1,0,0
216,7,2015-07-12,0,0,0,0,0,0
216,6,2015-06-27,4614,480,1,0,0,0
216,5,2015-06-26,6010,520,1,0,0,0
216,4,2015-06-25,5074,500,1,0,0,0
216,3,2015-06-24,5254,637,1,0,0,0
216,2,2015-06-23,5277,518,1,0,0,0
216,1,2015-06-22,6153,626,1,0,0,0
216,7,2015-06-21,0,0,0,0,0,0
216,6,2015-06-20,4942,455,1,0,0,0
216,5,2015-06-19,7105,605,1,1,0,0
216,4,2015-06-18,6469,571,1,1,0,0
216,3,2015-06-17,7632,565,1,1,0,0
216,2,2015-06-16,8114,629,1,1,0,0
216,1,2015-06-15,9292,773,1,1,0,0
216,7,2015-06-14,0,0,0,0,0,0
216,6,2015-06-13,4268,429,1,0,0,0
216,5,2015-06-12,5400,519,1,0,0,0
216,4,2015-06-11,5968,478,1,0,0,0
216,3,2015-06-10,5608,560,1,0,0,0
216,2,2015-06-09,5899,578,1,0,0,0
216,1,2015-06-08,6394,555,1,0,0,0
216,7,2015-06-07,0,0,0,0,0,0
216,6,2015-06-06,5069,475,1,0,0,0
216,5,2015-06-05,8739,600,1,1,0,0
216,4,2015-06-04,0,0,0,1,a,0
216,3,2015-06-03,8059,617,1,1,0,0
216,2,2015-06-02,8250,637,1,1,0,0
216,1,2015-06-01,9884,621,1,1,0,0
217,5,2015-07-31,7684,650,1,1,0,1
217,4,2015-07-30,7524,655,1,1,0,1
217,3,2015-07-29,8007,559,1,1,0,1
217,2,2015-07-28,8754,660,1,1,0,1
217,1,2015-07-27,9773,718,1,1,0,1
217,7,2015-07-26,0,0,0,0,0,0
217,6,2015-07-25,6768,679,1,0,0,0
217,5,2015-07-24,5804,519,1,0,0,1
217,4,2015-07-23,6066,568,1,0,0,1
217,3,2015-07-22,5822,451,1,0,0,1
217,2,2015-07-21,5089,510,1,0,0,1
217,1,2015-07-20,6600,537,1,0,0,1
217,7,2015-07-19,0,0,0,0,0,0
217,6,2015-07-18,7224,617,1,0,0,0
217,5,2015-07-17,7499,614,1,1,0,1
217,4,2015-07-16,7569,664,1,1,0,1
217,3,2015-07-15,7049,620,1,1,0,1
217,2,2015-07-14,9269,610,1,1,0,1
217,1,2015-07-13,9461,746,1,1,0,1
217,7,2015-07-12,0,0,0,0,0,0
217,6,2015-07-11,7549,682,1,0,0,0
217,5,2015-07-10,6852,591,1,0,0,0
217,4,2015-07-09,6792,678,1,0,0,0
217,3,2015-07-08,5369,485,1,0,0,0
217,2,2015-07-07,6282,546,1,0,0,0
217,1,2015-07-06,7469,671,1,0,0,0
217,7,2015-07-05,0,0,0,0,0,0
217,6,2015-07-04,7524,610,1,0,0,0
217,5,2015-07-03,8009,665,1,1,0,0
217,4,2015-07-02,8028,575,1,1,0,0
217,3,2015-07-01,7726,571,1,1,0,0
217,2,2015-06-30,8559,680,1,1,0,0
217,1,2015-06-29,8261,775,1,1,0,0
217,7,2015-06-28,0,0,0,0,0,0
217,6,2015-06-27,7064,656,1,0,0,0
217,5,2015-06-26,6271,639,1,0,0,0
217,4,2015-06-25,5376,467,1,0,0,0
217,3,2015-06-24,5855,549,1,0,0,0
217,2,2015-06-23,5569,565,1,0,0,0
217,1,2015-06-22,5368,548,1,0,0,0
217,7,2015-06-21,0,0,0,0,0,0
217,6,2015-06-20,7237,637,1,0,0,0
217,5,2015-06-19,7658,619,1,1,0,0
217,4,2015-06-18,7464,561,1,1,0,0
217,3,2015-06-17,7244,531,1,1,0,0
217,2,2015-06-16,8093,641,1,1,0,0
217,1,2015-06-15,9201,662,1,1,0,0
217,7,2015-06-14,0,0,0,0,0,0
217,6,2015-06-13,7594,630,1,0,0,0
217,5,2015-06-12,5409,502,1,0,0,0
217,4,2015-06-11,5433,505,1,0,0,0
217,3,2015-06-10,5259,555,1,0,0,0
217,2,2015-06-09,6609,612,1,0,0,0
217,1,2015-06-08,6076,608,1,0,0,0
217,7,2015-06-07,0,0,0,0,0,0
217,6,2015-06-06,7872,640,1,0,0,0
217,5,2015-06-05,8388,787,1,1,0,0
217,4,2015-06-04,8000,550,0,1,a,0
217,3,2015-06-03,8784,685,1,1,0,0
217,2,2015-06-02,7475,560,1,1,0,0
217,1,2015-06-01,9682,679,1,1,0,0
218,5,2015-07-31,6899,611,1,1,0,1
218,4,2015-07-30,6137,527,1,1,0,1
218,3,2015-07-29,5844,539,1,1,0,1
218,2,2015-07-28,5863,535,1,1,0,1
218,1,2015-07-27,7228,572,1,1,0,1
218,7,2015-07-26,0,0,0,0,0,0
218,6,2015-07-25,2848,249,1,0,0,0
218,5,2015-07-24,4699,512,1,0,0,1
218,4,2015-07-23,4779,518,1,0,0,1
218,3,2015-07-22,4008,462,1,0,0,1
218,2,2015-07-21,3539,505,1,0,0,1
218,1,2015-07-20,4699,504,1,0,0,1
218,7,2015-07-19,0,0,0,0,0,0
218,6,2015-07-18,2314,388,1,0,0,0
218,5,2015-07-17,4941,552,1,1,0,1
218,4,2015-07-16,5967,509,1,1,0,1
218,3,2015-07-15,5169,527,1,1,0,1
218,2,2015-07-14,5674,531,1,1,0,1
218,1,2015-07-13,6211,587,1,1,0,1
218,7,2015-07-12,0,0,0,0,0,0
218,6,2015-07-11,2274,323,1,0,0,0
218,5,2015-07-10,4574,557,1,0,0,1
218,4,2015-07-09,5215,522,1,0,0,1
218,3,2015-07-08,5097,515,1,0,0,1
218,2,2015-07-07,4225,513,1,0,0,1
218,1,2015-07-06,5049,576,1,0,0,1
218,7,2015-07-05,0,0,0,0,0,0
218,6,2015-07-04,2571,359,1,0,0,0
218,5,2015-07-03,5454,567,1,1,0,1
218,4,2015-07-02,6044,617,1,1,0,1
218,3,2015-07-01,6294,574,1,1,0,1
218,2,2015-06-30,7903,558,1,1,0,1
218,1,2015-06-29,8344,612,1,1,0,1
218,7,2015-06-28,0,0,0,0,0,0
218,6,2015-06-27,3189,353,1,0,0,0
218,5,2015-06-26,4998,521,1,0,0,0
218,4,2015-06-25,4738,503,1,0,0,0
218,3,2015-06-24,5014,499,1,0,0,0
218,2,2015-06-23,4692,459,1,0,0,0
218,1,2015-06-22,4691,483,1,0,0,0
218,7,2015-06-21,0,0,0,0,0,0
218,6,2015-06-20,4236,385,1,0,0,0
218,5,2015-06-19,6122,569,1,1,0,0
218,4,2015-06-18,5609,650,1,1,0,0
218,3,2015-06-17,6018,549,1,1,0,0
218,2,2015-06-16,6457,618,1,1,0,0
218,1,2015-06-15,7045,612,1,1,0,0
218,7,2015-06-14,0,0,0,0,0,0
218,6,2015-06-13,2225,367,1,0,0,0
218,5,2015-06-12,4743,517,1,0,0,0
218,4,2015-06-11,4683,634,1,0,0,0
218,3,2015-06-10,4258,532,1,0,0,0
218,2,2015-06-09,5199,537,1,0,0,0
218,1,2015-06-08,5441,648,1,0,0,0
218,7,2015-06-07,0,0,0,0,0,0
218,6,2015-06-06,3098,382,1,0,0,0
218,5,2015-06-05,7027,620,1,1,0,0
218,4,2015-06-04,0,0,0,1,a,0
218,3,2015-06-03,7391,676,1,1,0,0
218,2,2015-06-02,6444,611,1,1,0,0
218,1,2015-06-01,7630,1025,1,1,0,0
219,5,2015-07-31,7684,578,1,1,0,1
219,4,2015-07-30,6722,507,1,1,0,1
219,3,2015-06-24,5701,523,1,1,0,1
219,2,2015-07-28,6739,521,1,1,0,1
219,1,2015-07-27,7713,514,1,1,0,1
219,7,2015-07-26,0,0,0,0,0,0
219,6,2015-07-25,5067,477,1,0,0,0
219,5,2015-07-24,5479,456,1,0,0,0
219,4,2015-07-23,5491,524,1,0,0,0
219,3,2015-07-22,4764,409,1,0,0,0
219,2,2015-07-21,4969,426,1,0,0,0
219,1,2015-07-20,5424,511,1,0,0,0
219,7,2015-07-19,0,0,0,0,0,0
219,6,2015-07-18,4887,513,1,0,0,0
219,5,2015-07-17,6405,528,1,1,0,0
219,4,2015-07-16,5394,574,1,1,0,0
219,3,2015-07-15,6588,536,1,1,0,0
219,2,2015-07-14,6045,517,1,1,0,0
219,1,2015-07-13,7479,567,1,1,0,0
219,7,2015-07-12,0,0,0,0,0,0
219,6,2015-07-11,5747,517,1,0,0,0
219,5,2015-07-10,5204,494,1,0,0,0
219,4,2015-07-09,4995,461,1,0,0,0
219,3,2015-07-08,5129,460,1,0,0,0
219,2,2015-07-07,4635,423,1,0,0,0
219,1,2015-07-06,6089,515,1,0,0,0
219,7,2015-07-05,0,0,0,0,0,0
219,6,2015-07-04,5163,530,1,0,0,0
219,5,2015-07-03,6237,434,1,1,0,0
219,4,2015-07-02,5948,537,1,1,0,0
219,3,2015-07-01,6248,517,1,1,0,0
219,2,2015-06-30,7996,530,1,1,0,0
219,1,2015-06-29,7486,512,1,1,0,0
219,7,2015-06-28,0,0,0,0,0,0
219,6,2015-06-27,4058,539,1,0,0,0
219,5,2015-06-26,4909,478,1,0,0,0
219,4,2015-06-25,4763,487,1,0,0,0
219,3,2015-06-24,4799,403,1,0,0,0
219,2,2015-06-23,4800,463,1,0,0,0
219,1,2015-06-22,4997,517,1,0,0,0
219,7,2015-06-21,0,0,0,0,0,0
219,6,2015-06-20,5249,510,1,0,0,0
219,5,2015-06-19,6089,536,1,1,0,0
219,4,2015-06-18,5651,481,1,1,0,0
219,3,2015-06-17,5651,503,1,1,0,0
219,2,2015-06-16,6098,542,1,1,0,0
219,1,2015-06-15,8422,570,1,1,0,0
219,7,2015-06-14,0,0,0,0,0,0
219,6,2015-06-13,4592,507,1,0,0,0
219,5,2015-06-12,4613,381,1,0,0,0
219,4,2015-06-11,4700,485,1,0,0,0
219,3,2015-06-10,4290,455,1,0,0,0
219,2,2015-06-09,5233,501,1,0,0,0
219,1,2015-06-08,5213,518,1,0,0,0
219,7,2015-06-07,0,0,0,0,0,0
219,6,2015-06-06,5112,540,1,0,0,0
219,5,2015-06-05,7441,570,1,1,0,0
219,4,2015-06-04,0,0,0,1,a,0
219,3,2015-06-03,6879,475,1,1,0,0
219,2,2015-06-02,7008,532,1,1,0,0
219,1,2015-06-01,7958,611,1,1,0,0
220,5,2015-07-31,9218,848,1,1,0,1
220,4,2015-07-30,8671,707,1,1,0,1
220,3,2015-07-29,7749,687,1,1,0,1
220,2,2015-07-28,8105,678,1,1,0,1
220,1,2015-07-27,8055,770,1,1,0,1
220,7,2015-07-26,0,0,0,0,0,0
220,6,2015-07-25,2573,245,1,0,0,0
220,5,2015-07-24,5978,559,1,0,0,1
220,4,2015-07-23,5444,510,1,0,0,1
220,3,2015-07-22,4572,569,1,0,0,1
220,2,2015-07-21,5443,512,1,0,0,1
220,1,2015-07-20,6171,547,1,0,0,1
220,7,2015-07-19,0,0,0,0,0,0
220,6,2015-07-18,4998,384,1,0,0,0
220,5,2015-07-17,6243,573,1,1,0,1
220,4,2015-07-16,7802,614,1,1,0,1
220,3,2015-07-15,8259,678,1,1,0,1
220,2,2015-07-14,7569,678,1,1,0,1
220,1,2015-07-13,9319,722,1,1,0,1
220,7,2015-07-12,0,0,0,0,0,0
220,6,2015-07-11,4012,357,1,0,0,0
220,5,2015-07-10,5424,587,1,0,0,1
220,4,2015-07-09,6149,575,1,0,0,1
220,3,2015-07-08,5740,517,1,0,0,1
220,2,2015-07-07,5628,625,1,0,0,1
220,1,2015-07-06,7084,625,1,0,0,1
220,7,2015-07-06,0,0,0,0,0,0
220,6,2015-07-04,4006,383,1,0,0,0
220,5,2015-07-03,7200,678,1,1,0,1
220,4,2015-07-02,7689,638,1,1,0,1
220,3,2015-07-01,7859,683,1,1,0,1
220,2,2015-06-30,9280,706,1,1,0,1
220,1,2015-06-29,11260,920,1,1,0,1
220,7,2015-06-28,0,0,0,0,0,0
220,6,2015-06-27,4473,316,1,0,0,0
220,5,2015-06-26,6861,616,1,0,0,0
220,4,2015-06-25,5247,611,1,0,0,0
220,3,2015-06-24,6295,574,1,0,0,0
220,2,2015-06-23,5353,618,1,0,0,0
220,1,2015-06-22,5396,534,1,0,0,0
220,7,2015-06-21,0,0,0,0,0,0
220,6,2015-06-20,4508,368,1,0,0,0
220,5,2015-06-19,7664,661,1,1,0,0
220,4,2015-06-18,8024,684,1,1,0,0
220,3,2015-06-17,8076,654,1,1,0,0
220,2,2015-06-16,9256,677,1,1,0,0
220,1,2015-06-15,10004,779,1,1,0,0
220,7,2015-06-14,0,0,0,0,0,0
220,6,2015-06-13,4526,392,1,0,0,0
220,5,2015-06-12,5649,577,1,0,0,0
220,4,2015-06-11,5678,570,1,0,0,0
220,3,2015-06-10,5643,589,1,0,0,0
220,2,2015-06-09,6645,628,1,0,0,0
220,1,2015-06-08,6543,623,1,0,0,0
220,7,2015-06-07,0,0,0,0,0,0
220,6,2015-06-06,5272,400,1,0,0,0
220,5,2015-06-05,8208,671,1,1,0,0
220,4,2015-06-04,0,0,0,1,a,0
220,3,2015-06-03,9905,790,1,1,0,0
220,2,2015-06-02,9069,695,1,1,0,0
220,1,2015-06-01,9671,781,1,1,0,0
221,5,2015-07-31,10064,988,1,1,0,1
221,4,2015-07-30,9256,829,1,1,0,1
221,3,2015-07-29,7667,737,1,1,0,1
221,2,2015-07-28,8294,717,1,1,0,1
221,1,2015-07-27,10791,810,1,1,0,1
221,7,2015-07-26,0,0,0,0,0,0
221,6,2015-07-25,5173,442,1,0,0,0
221,5,2015-07-24,7299,686,1,0,0,1
221,4,2015-07-23,6015,637,1,0,0,1
221,3,2015-07-22,6202,611,1,0,0,1
221,2,2015-07-21,6065,535,1,0,0,1
221,1,2015-07-20,7004,652,1,0,0,1
221,7,2015-07-19,0,0,0,0,0,0
221,6,2015-07-18,6322,513,1,0,0,0
221,5,2015-07-17,8674,686,1,1,0,1
221,4,2015-07-16,9095,721,1,1,0,1
221,3,2015-07-15,7213,717,1,1,0,1
221,2,2015-07-14,8081,787,1,1,0,1
221,1,2015-07-13,11264,822,1,1,0,1
221,7,2015-07-12,0,0,0,0,0,0
221,6,2015-07-11,6234,498,1,0,0,0
221,5,2015-07-10,7478,679,1,0,0,1
221,4,2015-07-09,6063,645,1,0,0,1
221,3,2015-07-08,7274,618,1,0,0,1
221,2,2015-07-07,5294,612,1,0,0,1
221,1,2015-07-06,7219,687,1,0,0,1
221,7,2015-07-05,0,0,0,0,0,0
221,6,2015-07-04,5242,376,1,0,0,0
221,5,2015-07-03,8984,719,1,1,0,1
221,4,2015-07-02,8049,685,1,1,0,1
221,3,2015-07-01,9589,688,1,1,0,1
221,2,2015-06-30,9689,716,1,1,0,1
221,1,2015-06-29,11684,990,1,1,0,1
221,7,2015-06-28,0,0,0,0,0,0
221,6,2015-06-27,7244,427,1,0,0,0
221,5,2015-06-26,7720,668,1,0,0,0
221,4,2015-06-25,6491,605,1,0,0,0
221,3,2015-06-24,6584,658,1,0,0,0
221,2,2015-06-23,6263,611,1,0,0,0
221,1,2015-06-22,7164,620,1,0,0,0
221,7,2015-06-21,0,0,0,0,0,0
221,6,2015-06-20,5656,511,1,0,0,0
221,5,2015-06-19,8234,697,1,1,0,0
221,4,2015-06-18,9765,723,1,1,0,0
221,3,2015-06-17,8078,745,1,1,0,0
221,2,2015-06-16,8827,730,1,1,0,0
221,1,2015-06-15,11754,847,1,1,0,0
221,7,2015-06-14,0,0,0,0,0,0
221,6,2015-06-13,6795,555,1,0,0,0
221,5,2015-06-12,7004,663,1,0,0,0
221,4,2015-06-11,7058,677,1,0,0,0
221,3,2015-06-10,6213,671,1,0,0,0
221,2,2015-06-09,7229,614,1,0,0,0
221,1,2015-06-08,7263,641,1,0,0,0
221,7,2015-06-07,0,0,0,0,0,0
221,6,2015-06-06,5071,481,1,0,0,0
221,5,2015-06-05,10779,767,1,1,0,0
221,4,2015-06-04,0,0,0,1,a,0
221,3,2015-06-03,8631,720,1,1,0,0
221,2,2015-06-02,8060,716,1,1,0,0
221,1,2015-06-01,12874,810,1,1,0,0
222,5,2015-07-31,7799,666,1,1,0,1
222,4,2015-07-30,6691,560,1,1,0,1
222,3,2015-07-29,5975,530,1,1,0,1
222,2,2015-07-28,6097,567,1,1,0,1
222,1,2015-07-27,8233,613,1,1,0,1
222,7,2015-07-26,0,0,0,0,0,0
222,6,2015-07-25,2468,240,1,0,0,0
222,5,2015-07-24,6291,514,1,0,0,1
222,4,2015-07-23,4909,545,1,0,0,1
222,3,2015-07-22,4733,455,1,0,0,1
222,2,2015-07-21,5292,518,1,0,0,1
222,1,2015-07-20,6674,525,1,0,0,1
222,7,2015-07-19,0,0,0,0,0,0
222,6,2015-07-18,3646,374,1,0,0,0
222,5,2015-07-17,7218,579,1,1,0,1
222,4,2015-07-30,5559,513,1,1,0,1
222,3,2015-07-15,7769,570,1,1,0,1
222,2,2015-07-14,7074,612,1,1,0,1
222,1,2015-07-13,7510,651,1,1,0,1
222,7,2015-07-12,0,0,0,0,0,0
222,6,2015-07-11,3159,319,1,0,0,0
222,5,2015-07-10,6294,509,1,0,0,1
222,4,2015-07-09,5386,541,1,0,0,1
222,3,2015-07-08,4933,442,1,0,0,1
222,2,2015-07-07,4884,540,1,0,0,1
222,1,2015-07-06,6304,485,1,0,0,1
222,7,2015-07-05,0,0,0,0,0,0
222,6,2015-07-04,4007,300,1,0,0,0
222,5,2015-07-03,6357,539,1,1,0,1
222,4,2015-07-02,7222,468,1,1,0,1
222,3,2015-07-01,7336,525,1,1,0,1
222,2,2015-06-30,8978,574,1,1,0,1
222,1,2015-06-29,8048,610,1,1,0,1
222,7,2015-06-28,0,0,0,0,0,0
222,6,2015-06-27,3056,381,1,0,0,0
222,5,2015-06-26,5915,538,1,0,0,0
222,4,2015-06-25,5662,470,1,0,0,0
222,3,2015-06-24,5216,534,1,0,0,0
222,2,2015-06-23,5079,485,1,0,0,0
222,1,2015-06-22,5016,484,1,0,0,0
222,7,2015-06-21,0,0,0,0,0,0
222,6,2015-06-20,3613,410,1,0,0,0
222,5,2015-06-19,6659,565,1,1,0,0
222,4,2015-06-18,6576,671,1,1,0,0
222,3,2015-06-17,6449,583,1,1,0,0
222,2,2015-06-16,6774,577,1,1,0,0
222,1,2015-06-15,10308,660,1,1,0,0
222,7,2015-06-14,0,0,0,0,0,0
222,6,2015-06-13,3583,350,1,0,0,0
222,5,2015-06-12,5988,509,1,0,0,0
222,4,2015-06-11,5254,589,1,0,0,0
222,3,2015-06-10,5092,506,1,0,0,0
222,2,2015-06-09,5929,559,1,0,0,0
222,1,2015-06-08,5734,528,1,0,0,0
222,7,2015-06-07,0,0,0,0,0,0
222,6,2015-06-06,3923,383,1,0,0,0
222,5,2015-06-05,7973,646,1,1,0,0
222,4,2015-06-04,0,0,0,1,a,0
