DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Id
4,2015-07-02,7713.0,538.0,1.0,1,0,0,
3,2015-07-01,7678.0,602.0,1.0,1,0,0,
2,2015-06-30,8042.0,539.0,1.0,1,0,0,
1,2015-06-29,8302.0,571.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,5656.0,481.0,1.0,0,0,0,
5,2015-06-26,5303.0,502.0,1.0,0,0,0,
4,2015-06-25,4331.0,410.0,1.0,0,0,0,
3,2015-06-24,4729.0,389.0,1.0,0,0,0,
2,2015-06-23,4764.0,394.0,1.0,0,0,0,
1,2015-06-22,5579.0,421.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,6469.0,562.0,1.0,0,0,0,
5,2015-06-19,7124.0,543.0,1.0,1,0,0,
4,2015-06-18,8328.0,587.0,1.0,1,0,0,
3,2015-06-17,7808.0,526.0,1.0,1,0,0,
2,2015-06-16,7354.0,567.0,1.0,1,0,0,
1,2015-06-15,8085.0,659.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4448.0,430.0,1.0,0,0,0,
5,2015-06-12,5477.0,486.0,1.0,0,0,0,
4,2015-06-11,4708.0,465.0,1.0,0,0,0,
3,2015-06-10,4865.0,491.0,1.0,0,0,0,
2,2015-06-09,5140.0,426.0,1.0,0,0,0,
1,2015-06-08,5510.0,459.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3984.0,491.0,1.0,0,0,0,
5,2015-06-05,7303.0,625.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,0,0,
3,2015-06-03,9500.0,625.0,1.0,1,0,0,
2,2015-06-02,8527.0,611.0,1.0,1,0,0,
1,2015-06-01,8302.0,670.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,443.0
3,2015-09-16,,,1.0,1,0,0,1065.0
2,2015-09-15,,,1.0,1,0,0,2566.0
1,2015-09-14,,,1.0,1,0,0,3162.0
7,2015-09-13,,,0.0,0,0,0,3666.0
6,2015-09-12,,,1.0,0,0,0,5126.0
5,2015-09-11,,,1.0,0,0,0,5456.0
4,2015-09-10,,,1.0,0,0,0,6600.0
3,2015-09-09,,,1.0,0,0,0,7136.0
2,2015-09-08,,,1.0,0,0,0,8083.0
1,2015-09-07,,,1.0,0,0,0,8837.0
7,2015-09-06,,,0.0,0,0,0,9874.0
6,2015-09-05,,,1.0,0,0,0,11005.0
5,2015-09-04,,,1.0,1,0,0,11747.0
4,2015-09-03,,,1.0,1,0,0,12634.0
3,2015-09-02,,,1.0,1,0,0,13096.0
2,2015-09-01,,,1.0,1,0,0,14406.0
1,2015-08-31,,,1.0,1,0,0,15256.0
7,2015-08-30,,,0.0,0,0,0,16176.0
6,2015-08-29,,,1.0,0,0,0,16311.0
5,2015-08-28,,,1.0,0,0,0,17362.0
4,2015-08-27,,,1.0,0,0,0,18304.0
3,2015-08-26,,,1.0,0,0,1,19098.0
2,2015-08-25,,,1.0,0,0,1,20323.0
1,2015-08-24,,,1.0,0,0,1,21375.0
7,2015-08-23,,,0.0,0,0,0,22192.0
6,2015-08-22,,,1.0,0,0,0,22616.0
5,2015-08-21,,,1.0,1,0,1,23265.0
4,2015-08-20,,,1.0,1,0,1,24370.0
3,2015-08-19,,,1.0,1,0,1,25227.0
2,2015-08-18,,,1.0,1,0,1,25991.0
1,2015-08-17,,,1.0,1,0,1,26597.0
7,2015-08-16,,,0.0,0,0,0,27512.0
6,2015-08-15,,,1.0,0,0,0,28847.0
5,2015-08-14,,,1.0,0,0,1,29666.0
4,2015-08-13,,,1.0,0,0,1,30062.0
3,2015-08-12,,,1.0,0,0,1,31047.0
2,2015-08-11,,,1.0,0,0,1,31764.0
1,2015-08-10,,,1.0,0,0,1,32782.0
7,2015-08-09,,,0.0,0,0,0,33936.0
6,2015-08-08,,,1.0,0,0,0,34377.0
5,2015-08-07,,,1.0,1,0,1,35237.0
4,2015-08-06,,,1.0,1,0,1,36038.0
3,2015-08-05,,,1.0,1,0,1,37575.0
2,2015-08-04,,,1.0,1,0,1,38377.0
1,2015-08-03,,,1.0,1,0,1,39330.0
7,2015-08-02,,,0.0,0,0,0,39399.0
6,2015-08-01,,,1.0,0,0,0,40961.0
5,2015-07-31,7753.0,614.0,1.0,1,0,0,
4,2015-07-30,6738.0,502.0,1.0,1,0,0,
3,2015-07-29,5847.0,453.0,1.0,1,0,0,
2,2015-07-28,7344.0,468.0,1.0,1,0,0,
1,2015-07-27,7294.0,524.0,1.0,1,0,0,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,5333.0,433.0,1.0,0,0,0,
5,2015-07-24,4466.0,445.0,1.0,0,0,0,
4,2015-07-23,5303.0,433.0,1.0,0,0,0,
3,2015-07-22,3793.0,366.0,1.0,0,0,0,
2,2015-07-21,4534.0,400.0,1.0,0,0,0,
1,2015-07-20,4865.0,435.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3628.0,412.0,1.0,0,0,0,
5,2015-07-17,5966.0,503.0,1.0,1,0,0,
4,2015-07-16,7055.0,464.0,1.0,1,0,0,
3,2015-07-15,4185.0,421.0,1.0,1,0,0,
2,2015-07-14,4779.0,421.0,1.0,1,0,0,
1,2015-07-13,11788.0,614.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,4386.0,373.0,1.0,0,0,0,
5,2015-07-10,4865.0,426.0,1.0,0,0,0,
4,2015-07-09,4036.0,426.0,1.0,0,0,0,
3,2015-07-08,4981.0,453.0,1.0,0,0,0,
2,2015-07-07,3410.0,426.0,1.0,0,0,0,
1,2015-07-06,4614.0,441.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,5541.0,448.0,1.0,0,0,0,
5,2015-07-03,7055.0,533.0,1.0,1,0,0,
4,2015-07-02,6122.0,457.0,1.0,1,0,0,
3,2015-07-01,5604.0,489.0,1.0,1,0,0,
2,2015-06-30,7996.0,540.0,1.0,1,0,0,
1,2015-06-29,7063.0,535.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,3042.0,362.0,1.0,0,0,0,
5,2015-06-26,5670.0,453.0,1.0,0,0,0,
4,2015-06-25,3939.0,349.0,1.0,0,0,0,
3,2015-06-24,4344.0,383.0,1.0,0,0,0,
2,2015-06-23,5550.0,404.0,1.0,0,0,0,
1,2015-06-22,4865.0,357.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,0.0,0.0,0.0,0,0,0,
5,2015-06-19,7384.0,547.0,1.0,1,0,0,
4,2015-06-18,5270.0,480.0,1.0,1,0,0,
3,2015-06-17,7959.0,480.0,1.0,1,0,0,
2,2015-06-16,7802.0,549.0,1.0,1,0,0,
1,2015-06-15,6805.0,468.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,5888.0,476.0,1.0,0,0,0,
5,2015-06-12,4963.0,426.0,1.0,0,0,0,
4,2015-06-11,5465.0,422.0,1.0,0,0,0,
3,2015-06-10,4326.0,351.0,1.0,0,0,0,
2,2015-06-09,4345.0,464.0,1.0,0,0,0,
1,2015-06-08,4562.0,480.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4562.0,416.0,1.0,0,0,0,
5,2015-06-05,7795.0,548.0,1.0,1,0,1,
4,2015-06-04,0.0,0.0,0.0,1,a,1,
3,2015-06-03,4842.0,513.0,1.0,1,0,1,
2,2015-06-02,5649.0,444.0,1.0,1,0,1,
1,2015-06-01,7088.0,528.0,1.0,1,0,1,
4,2015-09-17,,,1.0,1,0,0,38.0
3,2015-09-16,,,1.0,1,0,0,1553.0
2,2015-09-15,,,0.0,1,0,0,1820.0
1,2015-09-14,,,1.0,1,0,1,3351.0
7,2015-09-13,,,0.0,0,0,0,3537.0
6,2015-09-12,,,1.0,0,0,0,5111.0
5,2015-09-11,,,1.0,0,0,1,5957.0
4,2015-09-10,,,1.0,0,0,1,6139.0
3,2015-09-09,,,1.0,0,0,1,6879.0
2,2015-09-08,,,1.0,0,0,1,8203.0
1,2015-09-07,,,1.0,0,0,1,9049.0
7,2015-09-06,,,0.0,0,0,0,9705.0
6,2015-09-05,,,1.0,0,0,0,10741.0
5,2015-09-04,,,1.0,1,0,1,11738.0
4,2015-09-03,,,1.0,1,0,1,12655.0
3,2015-09-02,,,1.0,1,0,1,12890.0
2,2015-09-01,,,1.0,1,0,1,13889.0
1,2015-08-31,,,1.0,1,0,1,14870.0
7,2015-08-30,,,0.0,0,0,0,16153.0
6,2015-08-29,,,1.0,0,0,0,16857.0
5,2015-08-28,,,1.0,0,0,1,17711.0
4,2015-08-27,,,1.0,0,0,1,18495.0
3,2015-08-26,,,1.0,0,0,1,19367.0
2,2015-08-25,,,1.0,0,0,1,20162.0
1,2015-08-24,,,1.0,0,0,1,21168.0
7,2015-08-23,,,0.0,0,0,0,22057.0
6,2015-08-22,,,1.0,0,0,0,22401.0
5,2015-08-21,,,1.0,1,0,1,23544.0
4,2015-08-20,,,1.0,1,0,1,24059.0
3,2015-08-19,,,1.0,1,0,1,25499.0
2,2015-08-18,,,1.0,1,0,1,26166.0
1,2015-08-17,,,1.0,1,0,1,27006.0
7,2015-08-16,,,0.0,0,0,0,27973.0
6,2015-08-15,,,0.0,0,a,0,28597.0
5,2015-08-14,,,1.0,0,0,1,29375.0
4,2015-08-13,,,1.0,0,0,1,30635.0
3,2015-08-12,,,1.0,0,0,1,31459.0
2,2015-08-11,,,1.0,0,0,1,32170.0
1,2015-08-10,,,1.0,0,0,1,32578.0
7,2015-08-09,,,0.0,0,0,0,33695.0
6,2015-08-08,,,1.0,0,0,0,35038.0
5,2015-08-07,,,1.0,1,0,1,35929.0
4,2015-08-06,,,1.0,1,0,1,36137.0
3,2015-08-05,,,1.0,1,0,1,37068.0
2,2015-08-04,,,1.0,1,0,1,38258.0
1,2015-08-03,,,1.0,1,0,1,39246.0
7,2015-08-02,,,0.0,0,0,0,40069.0
6,2015-08-01,,,1.0,0,0,0,40565.0
5,2015-07-31,6996.0,543.0,1.0,1,0,1,
4,2015-07-30,5725.0,517.0,1.0,1,0,1,
3,2015-07-29,6023.0,523.0,1.0,1,0,1,
2,2015-07-28,6699.0,562.0,1.0,1,0,1,
1,2015-07-27,9148.0,666.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,3861.0,410.0,1.0,0,0,0,
5,2015-07-24,4046.0,450.0,1.0,0,0,0,
4,2015-07-23,5182.0,453.0,1.0,0,0,0,
3,2015-07-22,4906.0,456.0,1.0,0,0,0,
2,2015-07-21,4649.0,493.0,1.0,0,0,0,
1,2015-07-20,4475.0,416.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5541.0,466.0,1.0,0,0,0,
5,2015-07-17,4606.0,441.0,1.0,1,0,0,
4,2015-07-16,4718.0,453.0,1.0,1,0,0,
3,2015-07-15,6606.0,465.0,1.0,1,0,0,
2,2015-07-14,7291.0,538.0,1.0,1,0,0,
1,2015-07-13,6971.0,550.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3776.0,416.0,1.0,0,0,0,
5,2015-07-10,4850.0,459.0,1.0,0,0,0,
4,2015-07-09,6113.0,421.0,1.0,0,0,0,
3,2015-07-08,4443.0,358.0,1.0,0,0,0,
2,2015-07-07,4471.0,421.0,1.0,0,0,0,
1,2015-07-06,4179.0,485.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4576.0,426.0,1.0,0,0,0,
5,2015-07-03,6419.0,540.0,1.0,1,0,0,
4,2015-07-02,4313.0,445.0,1.0,1,0,0,
3,2015-07-01,6873.0,520.0,1.0,1,0,0,
2,2015-06-30,6087.0,512.0,1.0,1,0,0,
1,2015-06-29,7181.0,562.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4576.0,453.0,1.0,0,0,0,
5,2015-06-26,4818.0,459.0,1.0,0,0,0,
4,2015-06-25,3739.0,410.0,1.0,0,0,0,
3,2015-06-24,4296.0,389.0,1.0,0,0,0,
2,2015-06-23,5018.0,441.0,1.0,0,0,0,
1,2015-06-22,4010.0,389.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,2468.0,357.0,1.0,0,0,0,
5,2015-06-19,5881.0,468.0,1.0,1,0,0,
4,2015-06-18,4859.0,383.0,1.0,1,0,0,
3,2015-06-17,4865.0,426.0,1.0,1,0,0,
2,2015-06-16,5593.0,521.0,1.0,1,0,0,
1,2015-06-15,7808.0,577.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,3789.0,405.0,1.0,0,0,0,
5,2015-06-12,5018.0,464.0,1.0,0,0,0,
4,2015-06-11,5270.0,446.0,1.0,0,0,0,
3,2015-06-10,4487.0,433.0,1.0,0,0,0,
2,2015-06-09,3178.0,335.0,1.0,0,0,0,
1,2015-06-08,3739.0,426.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,3829.0,453.0,1.0,0,0,0,
5,2015-06-05,8094.0,627.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,6396.0,562.0,1.0,1,0,0,
2,2015-06-02,6326.0,529.0,1.0,1,0,0,
1,2015-06-01,7096.0,571.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,145.0
3,2015-09-16,,,1.0,1,0,0,1466.0
2,2015-09-15,,,1.0,1,0,0,2324.0
1,2015-09-14,,,1.0,1,0,0,2685.0
7,2015-09-13,,,0.0,0,0,0,4278.0
6,2015-09-12,,,1.0,0,0,0,4655.0
5,2015-09-11,,,1.0,0,0,0,5754.0
4,2015-09-10,,,1.0,0,0,0,6064.0
3,2015-09-09,,,1.0,0,0,0,7176.0
2,2015-09-08,,,1.0,0,0,0,8397.0
1,2015-09-07,,,1.0,0,0,0,9372.0
7,2015-09-06,,,0.0,0,0,0,9425.0
6,2015-09-05,,,1.0,0,0,0,10328.0
5,2015-09-04,,,1.0,1,0,1,11922.0
4,2015-09-03,,,1.0,1,0,1,12493.0
3,2015-09-02,,,1.0,1,0,1,13291.0
2,2015-09-01,,,1.0,1,0,1,14074.0
1,2015-08-31,,,1.0,1,0,1,15133.0
7,2015-08-30,,,0.0,0,0,1,15874.0
6,2015-08-29,,,1.0,0,0,1,19255.0
5,2015-08-28,,,1.0,0,0,1,17568.0
4,2015-08-27,,,1.0,0,0,1,18492.0
3,2015-08-26,,,1.0,0,0,1,19077.0
2,2015-08-25,,,1.0,0,0,1,19774.0
1,2015-08-24,,,1.0,0,0,1,20806.0
7,2015-08-23,,,0.0,0,0,1,22042.0
6,2015-08-22,,,1.0,0,0,1,22646.0
5,2015-08-21,,,1.0,1,0,1,23146.0
4,2015-08-20,,,1.0,1,0,1,24271.0
3,2015-08-19,,,1.0,1,0,1,25646.0
2,2015-08-18,,,1.0,1,0,1,26244.0
1,2015-08-17,,,1.0,1,0,1,26623.0
7,2015-08-16,,,0.0,0,0,1,27868.0
6,2015-08-15,,,1.0,0,0,1,28632.0
5,2015-08-14,,,1.0,0,0,1,29693.0
4,2015-08-13,,,1.0,0,0,1,30062.0
3,2015-08-12,,,1.0,0,0,1,31032.0
2,2015-08-11,,,1.0,0,0,1,32397.0
1,2015-08-10,,,1.0,0,0,1,32782.0
7,2015-08-09,,,0.0,0,0,1,33893.0
6,2015-08-08,,,1.0,0,0,1,34619.0
5,2015-08-07,,,1.0,1,0,1,35339.0
4,2015-08-06,,,1.0,1,0,1,36527.0
3,2015-08-05,,,1.0,1,0,1,37427.0
2,2015-08-04,,,1.0,1,0,1,37679.0
1,2015-08-03,,,1.0,1,0,1,38994.0
7,2015-08-02,,,0.0,0,0,1,22378.0
6,2015-08-01,,,1.0,0,0,1,40535.0
5,2015-07-31,9772.0,1021.0,1.0,1,0,1,
4,2015-07-30,8741.0,791.0,1.0,1,0,1,
3,2015-07-29,8039.0,764.0,1.0,1,0,1,
2,2015-07-28,7707.0,785.0,1.0,1,0,1,
1,2015-07-27,6211.0,769.0,1.0,1,0,1,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4350.0,464.0,1.0,0,0,0,
5,2015-07-24,4443.0,551.0,1.0,0,0,0,
4,2015-07-23,4386.0,614.0,1.0,0,0,0,
3,2015-07-22,5148.0,610.0,1.0,0,0,0,
2,2015-07-21,4698.0,593.0,1.0,0,0,0,
1,2015-07-20,6124.0,737.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,5130.0,525.0,1.0,0,0,0,
5,2015-07-17,5982.0,680.0,1.0,1,0,0,
4,2015-07-16,7804.0,784.0,1.0,1,0,0,
3,2015-07-15,7660.0,717.0,1.0,1,0,0,
2,2015-07-14,7328.0,742.0,1.0,1,0,0,
1,2015-07-13,8371.0,863.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,3178.0,469.0,1.0,0,0,0,
5,2015-07-10,5655.0,635.0,1.0,0,0,0,
4,2015-07-09,5005.0,557.0,1.0,0,0,0,
3,2015-07-08,5165.0,566.0,1.0,0,0,0,
2,2015-07-07,5526.0,623.0,1.0,0,0,0,
1,2015-07-06,5779.0,701.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4989.0,533.0,1.0,0,0,0,
5,2015-07-03,6660.0,712.0,1.0,1,0,0,
4,2015-07-02,5556.0,620.0,1.0,1,0,0,
3,2015-07-01,4981.0,630.0,1.0,1,0,0,
2,2015-06-30,7479.0,818.0,1.0,1,0,0,
1,2015-06-29,7626.0,808.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,5310.0,575.0,1.0,0,0,0,
5,2015-06-26,4857.0,553.0,1.0,0,0,0,
4,2015-06-25,4865.0,524.0,1.0,0,0,0,
3,2015-06-24,4191.0,575.0,1.0,0,0,0,
2,2015-06-23,4522.0,555.0,1.0,0,0,0,
1,2015-06-22,4687.0,602.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4380.0,502.0,1.0,0,0,0,
5,2015-06-19,6148.0,669.0,1.0,1,0,0,
4,2015-06-18,6208.0,603.0,1.0,1,0,0,
3,2015-06-17,7291.0,677.0,1.0,1,0,0,
2,2015-06-16,6887.0,727.0,1.0,1,0,0,
1,2015-06-15,8464.0,807.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,4735.0,540.0,1.0,0,0,0,
5,2015-06-12,4865.0,566.0,1.0,0,0,0,
4,2015-06-11,4225.0,524.0,1.0,0,0,0,
3,2015-06-10,4906.0,528.0,1.0,0,0,0,
2,2015-06-09,4277.0,602.0,1.0,0,0,0,
1,2015-06-08,4949.0,635.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,5285.0,566.0,1.0,0,0,0,
5,2015-06-05,7663.0,819.0,1.0,1,0,0,
4,2015-06-04,0.0,0.0,0.0,1,a,0,
3,2015-06-03,6226.0,716.0,1.0,1,0,0,
2,2015-06-02,8174.0,818.0,1.0,1,0,0,
1,2015-06-01,8516.0,729.0,1.0,1,0,0,
4,2015-09-17,,,1.0,1,0,0,453.0
3,2015-09-16,,,1.0,1,0,0,1687.0
2,2015-09-15,,,1.0,1,0,0,1762.0
1,2015-09-14,,,1.0,1,0,0,2907.0
7,2015-09-13,,,0.0,0,0,0,3556.0
6,2015-09-12,,,1.0,0,0,0,4437.0
5,2015-09-11,,,1.0,0,0,0,5982.0
4,2015-09-10,,,1.0,0,0,0,6229.0
3,2015-09-09,,,1.0,0,0,0,7216.0
2,2015-09-08,,,1.0,0,0,0,8313.0
1,2015-09-07,,,1.0,0,0,0,9367.0
7,2015-09-06,,,0.0,0,0,0,9535.0
6,2015-09-05,,,1.0,0,0,0,10739.0
5,2015-09-04,,,1.0,1,0,1,11550.0
4,2015-09-03,,,1.0,1,0,1,12314.0
3,2015-09-02,,,1.0,1,0,1,13293.0
2,2015-09-01,,,1.0,1,0,1,14385.0
1,2015-08-31,,,1.0,1,0,1,14587.0
7,2015-08-30,,,0.0,0,0,1,16064.0
6,2015-08-29,,,1.0,0,0,1,19173.0
5,2015-08-28,,,1.0,0,0,1,26849.0
4,2015-08-27,,,1.0,0,0,1,18089.0
3,2015-08-26,,,1.0,0,0,1,19213.0
2,2015-08-25,,,1.0,0,0,1,20381.0
1,2015-08-24,,,1.0,0,0,1,21172.0
7,2015-08-23,,,0.0,0,0,1,22102.0
6,2015-08-22,,,1.0,0,0,1,22640.0
5,2015-08-21,,,1.0,1,0,1,23407.0
4,2015-08-20,,,1.0,1,0,1,24775.0
3,2015-08-19,,,1.0,1,0,1,25513.0
2,2015-08-18,,,1.0,1,0,1,26193.0
1,2015-08-17,,,1.0,1,0,1,26721.0
7,2015-08-16,,,0.0,0,0,1,28032.0
6,2015-08-15,,,1.0,0,0,1,28901.0
5,2015-08-14,,,1.0,0,0,1,29489.0
4,2015-08-13,,,1.0,0,0,1,30584.0
3,2015-08-12,,,1.0,0,0,1,31459.0
2,2015-08-11,,,1.0,0,0,1,32365.0
1,2015-08-10,,,1.0,0,0,1,32611.0
7,2015-08-09,,,0.0,0,0,1,33807.0
6,2015-08-08,,,1.0,0,0,1,34775.0
5,2015-08-07,,,1.0,1,0,1,35149.0
4,2015-08-06,,,1.0,1,0,1,36071.0
3,2015-08-05,,,1.0,1,0,1,37499.0
2,2015-08-04,,,1.0,1,0,1,38082.0
1,2015-08-03,,,1.0,1,0,1,38708.0
7,2015-08-02,,,0.0,0,0,1,39637.0
6,2015-08-01,,,1.0,0,0,1,40979.0
5,2015-07-31,7248.0,629.0,1.0,1,0,1,
4,2015-07-30,6016.0,562.0,1.0,1,0,1,
3,2015-07-29,5014.0,509.0,1.0,1,0,0,
2,2015-07-28,4865.0,529.0,1.0,1,0,0,
1,2015-07-27,6627.0,625.0,1.0,1,0,0,
7,2015-07-26,0.0,0.0,0.0,0,0,0,
6,2015-07-25,4195.0,502.0,1.0,0,0,0,
5,2015-07-24,4415.0,533.0,1.0,0,0,0,
4,2015-07-23,5209.0,467.0,1.0,0,0,0,
3,2015-07-22,4340.0,416.0,1.0,0,0,0,
2,2015-07-21,4296.0,449.0,1.0,0,0,0,
1,2015-07-20,3869.0,467.0,1.0,0,0,0,
7,2015-07-19,0.0,0.0,0.0,0,0,0,
6,2015-07-18,3628.0,426.0,1.0,0,0,0,
5,2015-07-17,3997.0,539.0,1.0,1,0,0,
4,2015-07-16,3789.0,458.0,1.0,1,0,0,
3,2015-07-15,4956.0,485.0,1.0,1,0,0,
2,2015-07-14,4654.0,512.0,1.0,1,0,0,
1,2015-07-13,5197.0,512.0,1.0,1,0,0,
7,2015-07-12,0.0,0.0,0.0,0,0,0,
6,2015-07-11,5604.0,467.0,1.0,0,0,0,
5,2015-07-10,4380.0,510.0,1.0,0,0,0,
4,2015-07-09,4852.0,517.0,1.0,0,0,0,
3,2015-07-08,4161.0,491.0,1.0,0,0,0,
2,2015-07-07,3646.0,401.0,1.0,0,0,0,
1,2015-07-06,4781.0,507.0,1.0,0,0,0,
7,2015-07-05,0.0,0.0,0.0,0,0,0,
6,2015-07-04,4002.0,401.0,1.0,0,0,0,
5,2015-07-03,5963.0,498.0,1.0,1,0,0,
4,2015-07-02,4161.0,524.0,1.0,1,0,0,
3,2015-07-01,4764.0,468.0,1.0,1,0,0,
2,2015-06-30,5290.0,497.0,1.0,1,0,0,
1,2015-06-29,6049.0,464.0,1.0,1,0,0,
7,2015-06-28,0.0,0.0,0.0,0,0,0,
6,2015-06-27,4406.0,479.0,1.0,0,0,0,
5,2015-06-26,3107.0,453.0,1.0,0,0,0,
4,2015-06-25,4534.0,437.0,1.0,0,0,0,
3,2015-06-24,4331.0,440.0,1.0,0,0,0,
2,2015-06-23,3196.0,439.0,1.0,0,0,0,
1,2015-06-22,3459.0,437.0,1.0,0,0,0,
7,2015-06-21,0.0,0.0,0.0,0,0,0,
6,2015-06-20,4224.0,433.0,1.0,0,0,0,
5,2015-06-19,4857.0,491.0,1.0,1,0,0,
4,2015-06-18,4510.0,510.0,1.0,1,0,0,
3,2015-06-17,5345.0,575.0,1.0,1,0,0,
2,2015-06-16,4781.0,556.0,1.0,1,0,0,
1,2015-06-15,5018.0,533.0,1.0,1,0,0,
7,2015-06-14,0.0,0.0,0.0,0,0,0,
6,2015-06-13,5211.0,505.0,1.0,0,0,0,
5,2015-06-12,3369.0,480.0,1.0,0,0,0,
4,2015-06-11,4164.0,447.0,1.0,0,0,0,
3,2015-06-10,4443.0,453.0,1.0,0,0,0,
2,2015-06-09,5645.0,492.0,1.0,0,0,0,
1,2015-06-08,3847.0,500.0,1.0,0,0,0,
7,2015-06-07,0.0,0.0,0.0,0,0,0,
6,2015-06-06,4530.0,468.0,1.0,0,0,0,
5,2015-06-05,4981.0,553.0,1.0,1,0,1,
4,2015-06-04,0.0,0.0,0.0,1,a,1,
3,2015-06-03,4764.0,445.0,1.0,1,0,1,
2,2015-06-02,5528.0,465.0,1.0,1,0,1,
1,2015-06-01,6798.0,559.0,1.0,1,0,1,
4,2015-09-17,,,1.0,1,0,0,519.0
3,2015-09-16,,,1.0,1,0,0,1632.0
2,2015-09-15,,,1.0,1,0,0,1957.0
1,2015-09-14,,,1.0,1,0,0,2629.0
7,2015-09-13,,,0.0,0,0,0,3562.0
6,2015-09-12,,,1.0,0,0,0,4299.0
5,2015-09-11,,,1.0,0,0,1,5814.0
4,2015-09-10,,,1.0,0,0,1,6073.0
3,2015-09-09,,,1.0,0,0,1,6950.0
2,2015-09-08,,,1.0,0,0,1,7774.0
1,2015-09-07,,,1.0,0,0,1,8867.0
7,2015-09-06,,,0.0,0,0,0,9463.0
6,2015-09-05,,,1.0,0,0,0,10598.0
5,2015-09-04,,,1.0,1,0,1,11203.0
4,2015-09-03,,,1.0,1,0,1,12606.0
3,2015-09-02,,,1.0,1,0,1,13353.0
2,2015-09-01,,,1.0,1,0,1,14371.0
1,2015-08-31,,,1.0,1,0,1,15144.0
7,2015-08-30,,,0.0,0,0,0,15420.0
6,2015-08-29,,,1.0,0,0,0,16686.0
5,2015-08-28,,,1.0,0,0,1,17333.0
4,2015-08-27,,,1.0,0,0,1,18357.0
3,2015-08-26,,,1.0,0,0,1,18993.0
2,2015-08-25,,,1.0,0,0,1,20485.0
1,2015-08-24,,,1.0,0,0,1,20905.0
7,2015-08-23,,,0.0,0,0,0,21892.0
6,2015-08-22,,,1.0,0,0,0,22326.0
5,2015-08-21,,,1.0,1,0,1,23502.0
4,2015-08-20,,,1.0,1,0,1,24560.0
3,2015-08-19,,,1.0,1,0,1,25642.0
2,2015-08-18,,,1.0,1,0,1,26278.0
1,2015-08-17,,,1.0,1,0,1,27369.0
7,2015-08-16,,,0.0,0,0,0,27890.0
6,2015-08-15,,,1.0,0,0,0,28898.0
5,2015-08-14,,,1.0,0,0,1,29265.0
4,2015-08-13,,,1.0,0,0,1,30411.0
3,2015-08-12,,,1.0,0,0,1,30994.0
2,2015-08-11,,,1.0,0,0,1,31821.0
