,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
275,-118.34,33.99,44.0,1531.0,271.0,684.0,285.0,5.0677,159400.0,<1H OCEAN
276,-117.09,32.77,34.0,1681.0,468.0,1086.0,429.0,2.3564,109800.0,NEAR OCEAN
277,-121.76,39.74,11.0,4496.0,805.0,2216.0,744.0,3.5,91300.0,INLAND
278,-118.36,34.02,18.0,2664.0,667.0,1571.0,642.0,3.1382,225000.0,<1H OCEAN
279,-121.57,39.14,11.0,3585.0,598.0,1303.0,557.0,3.1051,95300.0,INLAND
280,-121.98,37.27,52.0,1308.0,244.0,682.0,254.0,4.1591,292500.0,<1H OCEAN
281,-117.02,34.89,36.0,1856.0,339.0,1250.0,304.0,2.1591,67500.0,INLAND
282,-117.05,32.78,27.0,2937.0,764.0,1182.0,764.0,2.9201,168800.0,NEAR OCEAN
283,-117.34,33.18,16.0,2387.0,516.0,822.0,431.0,3.6333,212000.0,NEAR OCEAN
284,-118.36,34.09,39.0,2976.0,552.0,1711.0,545.0,5.4051,240000.0,<1H OCEAN
285,-118.22,33.9,38.0,2125.0,488.0,1636.0,466.0,3.8837,99100.0,<1H OCEAN
286,-117.29,34.08,27.0,3201.0,654.0,2290.0,628.0,3.5294,100300.0,INLAND
287,-117.01,34.71,25.0,2902.0,592.0,1561.0,549.0,3.5404,94900.0,INLAND
288,-118.2,33.94,41.0,1279.0,255.0,859.0,278.0,3.2863,152500.0,<1H OCEAN
289,-121.95,37.36,27.0,2988.0,573.0,1653.0,572.0,5.3039,292000.0,<1H OCEAN
290,-122.04,37.92,15.0,2524.0,514.0,990.0,496.0,5.0453,251900.0,NEAR BAY
291,-115.56,32.75,13.0,1942.0,461.0,1188.0,434.0,1.6612,69600.0,INLAND
292,-117.78,33.83,4.0,10002.0,1438.0,4862.0,1423.0,13.1107,500001.0,<1H OCEAN
293,-118.36,33.93,14.0,2840.0,,1845.0,764.0,3.2642,187500.0,<1H OCEAN
294,-122.15,37.7,36.0,2267.0,565.0,1346.0,521.0,3.7143,179800.0,NEAR BAY
295,-118.37,34.06,52.0,1721.0,,784.0,286.0,4.09,500001.0,<1H OCEAN
296,-121.46,38.46,22.0,5151.0,1112.0,3266.0,1148.0,3.3125,111100.0,INLAND
297,-117.09,32.7,36.0,2242.0,562.0,954.0,544.0,2.2132,165300.0,NEAR OCEAN
298,-118.28,33.96,38.0,933.0,183.0,598.0,171.0,1.7262,97900.0,<1H OCEAN
299,-121.01,37.27,26.0,3532.0,771.0,2197.0,770.0,2.3566,94400.0,INLAND
300,-117.33,34.2,17.0,3137.0,772.0,1327.0,675.0,3.8594,97700.0,INLAND
301,-118.26,34.02,32.0,1369.0,486.0,1581.0,470.0,1.8098,162500.0,<1H OCEAN
302,-118.19,33.96,42.0,1235.0,253.0,785.0,261.0,2.9063,156300.0,<1H OCEAN
303,-117.12,33.15,16.0,6355.0,955.0,3228.0,836.0,7.8164,271100.0,<1H OCEAN
304,-117.12,34.2,21.0,7744.0,1464.0,4644.0,1381.0,3.2465,110400.0,INLAND
305,-121.99,36.98,27.0,1604.0,381.0,667.0,353.0,2.9135,264700.0,NEAR OCEAN
306,-122.02,37.59,24.0,3497.0,658.0,1627.0,616.0,5.6396,274000.0,NEAR OCEAN
307,-120.98,37.64,13.0,3461.0,664.0,2183.0,621.0,3.4871,88500.0,INLAND
308,-117.9,33.75,25.0,3167.0,658.0,2625.0,664.0,3.9646,170400.0,<1H OCEAN
309,-117.3,32.8,33.0,1406.0,238.0,746.0,260.0,4.5278,250000.0,NEAR OCEAN
310,-117.93,34.03,34.0,3182.0,682.0,1717.0,583.0,3.8864,149400.0,<1H OCEAN
311,-123.8,39.44,17.0,2927.0,691.0,1401.0,593.0,1.9231,104900.0,<1H OCEAN
312,-118.3,33.83,36.0,1442.0,301.0,909.0,304.0,4.1806,150000.0,<1H OCEAN
313,-121.0,37.66,35.0,3118.0,662.0,1869.0,631.0,3.9688,107900.0,INLAND
314,-121.98,36.99,35.0,2851.0,488.0,1351.0,454.0,4.0079,252700.0,NEAR OCEAN
315,-119.35,36.22,39.0,1045.0,190.0,713.0,190.0,2.5474,65900.0,INLAND
316,-117.68,35.65,19.0,1462.0,323.0,1187.0,268.0,1.6103,71300.0,INLAND
317,-117.17,32.81,6.0,2300.0,628.0,1250.0,573.0,3.1768,169300.0,NEAR OCEAN
318,-118.42,34.15,27.0,4043.0,1011.0,1775.0,958.0,3.3545,364900.0,<1H OCEAN
319,-118.42,34.0,35.0,704.0,190.0,599.0,167.0,2.4,150000.0,<1H OCEAN
320,-117.88,34.12,32.0,3044.0,,2129.0,656.0,3.5667,187600.0,<1H OCEAN
321,-118.36,33.93,31.0,3257.0,654.0,1427.0,622.0,3.2672,238600.0,<1H OCEAN
322,-122.0,37.0,28.0,4123.0,752.0,1573.0,725.0,5.6411,301000.0,NEAR OCEAN
323,-117.26,32.95,23.0,3318.0,753.0,1144.0,675.0,4.1607,500001.0,NEAR OCEAN
324,-118.01,33.96,28.0,4052.0,762.0,1721.0,763.0,5.4607,267500.0,<1H OCEAN
325,-122.47,37.86,52.0,2294.0,477.0,1095.0,431.0,4.5147,500001.0,NEAR BAY
326,-118.01,33.81,34.0,2363.0,466.0,1377.0,435.0,4.7143,209500.0,<1H OCEAN
327,-118.32,33.82,33.0,3191.0,836.0,1696.0,787.0,3.5982,243600.0,<1H OCEAN
328,-122.14,37.77,36.0,2709.0,753.0,1753.0,653.0,2.1776,157700.0,NEAR BAY
329,-122.37,37.59,5.0,2513.0,548.0,1479.0,517.0,4.6389,143800.0,NEAR OCEAN
330,-118.18,33.87,15.0,2685.0,712.0,3262.0,675.0,2.7708,161300.0,<1H OCEAN
331,-117.25,32.83,32.0,2536.0,311.0,949.0,316.0,6.0256,500001.0,NEAR OCEAN
332,-118.17,33.77,45.0,2228.0,424.0,1057.0,400.0,4.7283,259400.0,NEAR OCEAN
333,-118.43,34.23,34.0,2395.0,472.0,1583.0,500.0,3.7059,183800.0,<1H OCEAN
334,-121.47,38.55,33.0,3642.0,671.0,1568.0,648.0,3.5486,129400.0,INLAND
335,-118.19,33.9,18.0,2240.0,541.0,2190.0,539.0,2.9886,170500.0,<1H OCEAN
336,-118.23,34.11,52.0,1542.0,582.0,863.0,530.0,1.8015,137500.0,<1H OCEAN
337,-120.08,34.89,26.0,60.0,19.0,23.0,11.0,1.625,67500.0,INLAND
338,-121.84,37.38,44.0,2656.0,476.0,1690.0,482.0,5.2816,232100.0,<1H OCEAN
339,-117.65,34.08,24.0,3079.0,574.0,1528.0,495.0,3.7083,153800.0,INLAND
340,-122.16,37.76,52.0,1221.0,250.0,730.0,254.0,4.125,336300.0,NEAR BAY
341,-117.05,32.67,30.0,2356.0,468.0,1565.0,467.0,2.5909,122800.0,NEAR OCEAN
342,-122.78,38.92,15.0,1276.0,239.0,557.0,218.0,4.5815,209400.0,INLAND
343,-120.46,37.3,35.0,2118.0,458.0,1031.0,463.0,3.0788,183000.0,INLAND
344,-118.29,33.71,25.0,4983.0,892.0,3483.0,814.0,4.1612,234700.0,NEAR OCEAN
345,-118.31,33.96,28.0,2558.0,628.0,2813.0,594.0,1.631,91600.0,<1H OCEAN
346,-117.34,33.18,24.0,2388.0,713.0,1524.0,648.0,1.9643,175000.0,NEAR OCEAN
347,-117.15,32.69,10.0,2205.0,477.0,1074.0,447.0,1.875,92300.0,NEAR OCEAN
348,-122.42,37.79,52.0,3361.0,726.0,1158.0,607.0,3.2875,500001.0,NEAR BAY
349,-118.3,33.82,35.0,1691.0,396.0,871.0,359.0,3.1906,216700.0,<1H OCEAN
350,-118.41,33.81,40.0,7384.0,1003.0,2064.0,997.0,9.3198,500001.0,NEAR OCEAN
351,-121.3,38.01,43.0,2539.0,515.0,1404.0,505.0,3.5192,88800.0,INLAND
352,-117.64,34.03,7.0,5591.0,1071.0,2834.0,963.0,4.0519,142100.0,INLAND
353,-117.38,33.96,32.0,1300.0,312.0,998.0,326.0,1.631,137500.0,INLAND
354,-118.1,34.03,28.0,4449.0,887.0,2239.0,826.0,4.2223,178100.0,<1H OCEAN
355,-119.06,34.28,25.0,2878.0,553.0,1772.0,541.0,4.2273,268300.0,<1H OCEAN
356,-117.88,34.1,31.0,3942.0,745.0,2441.0,723.0,4.7143,271200.0,<1H OCEAN
357,-121.3,38.02,14.0,2161.0,414.0,1172.0,393.0,3.5129,78700.0,INLAND
358,-122.8,38.42,18.0,2657.0,567.0,1177.0,545.0,2.9705,183300.0,<1H OCEAN
359,-118.12,33.95,36.0,1129.0,252.0,1191.0,237.0,3.3125,177500.0,<1H OCEAN
360,-121.53,39.52,15.0,4462.0,931.0,2333.0,877.0,2.5476,89400.0,INLAND
361,-118.19,33.78,43.0,2512.0,664.0,2300.0,629.0,1.9549,151700.0,NEAR OCEAN
362,-117.99,33.9,19.0,2686.0,477.0,1135.0,421.0,2.4167,141000.0,<1H OCEAN
363,-118.05,33.87,33.0,2395.0,387.0,1227.0,381.0,6.6368,286500.0,<1H OCEAN
364,-117.93,33.65,36.0,5586.0,654.0,2071.0,621.0,8.7657,500001.0,<1H OCEAN
365,-118.29,33.72,17.0,2567.0,682.0,1317.0,629.0,2.1151,225000.0,NEAR OCEAN
366,-122.53,37.97,35.0,5310.0,1004.0,2873.0,1002.0,5.0962,335700.0,NEAR BAY
367,-118.99,34.17,20.0,2697.0,542.0,1412.0,462.0,3.6563,182600.0,<1H OCEAN
368,-120.06,36.96,20.0,1812.0,318.0,778.0,303.0,3.0114,79700.0,INLAND
369,-117.66,34.05,37.0,2637.0,421.0,1222.0,381.0,4.3962,144300.0,INLAND
370,-117.05,32.78,31.0,1465.0,331.0,967.0,319.0,3.7361,183300.0,NEAR OCEAN
371,-122.49,37.75,52.0,3333.0,628.0,1227.0,590.0,3.6431,370000.0,NEAR BAY
372,-117.19,32.86,16.0,3487.0,684.0,1569.0,644.0,4.955,274800.0,NEAR OCEAN
373,-117.31,34.18,16.0,2879.0,593.0,1606.0,586.0,3.5,166300.0,INLAND
374,-121.37,38.62,10.0,3626.0,751.0,1657.0,697.0,4.7049,159400.0,INLAND
375,-118.04,34.03,38.0,4086.0,740.0,2140.0,665.0,3.6411,103900.0,INLAND
376,-117.65,34.07,36.0,3117.0,624.0,1763.0,609.0,3.5694,137500.0,INLAND
377,-122.05,37.93,35.0,1699.0,278.0,825.0,295.0,5.0,342900.0,NEAR BAY
378,-118.04,34.04,34.0,3687.0,814.0,2046.0,794.0,3.5536,137500.0,<1H OCEAN
379,-118.05,34.05,41.0,1518.0,310.0,1021.0,269.0,3.2813,170100.0,<1H OCEAN
380,-118.38,34.19,44.0,3137.0,672.0,1684.0,613.0,3.7011,224100.0,<1H OCEAN
381,-118.29,33.79,25.0,2548.0,580.0,2487.0,583.0,2.8,165500.0,<1H OCEAN
382,-117.31,34.14,38.0,3103.0,478.0,1412.0,453.0,4.1172,69000.0,INLAND
383,-121.02,37.68,36.0,880.0,172.0,485.0,169.0,2.5741,94600.0,INLAND
384,-117.02,32.79,25.0,1564.0,282.0,637.0,289.0,3.8,142600.0,<1H OCEAN
385,-119.63,36.32,15.0,5603.0,1077.0,2736.0,828.0,4.0109,142900.0,INLAND
386,-118.27,33.97,52.0,1742.0,463.0,1167.0,445.0,2.3444,126600.0,<1H OCEAN
387,-117.67,33.47,14.0,3062.0,595.0,1777.0,550.0,4.1378,287500.0,<1H OCEAN
388,-119.25,35.87,17.0,2126.0,611.0,2033.0,596.0,1.3194,65800.0,INLAND
389,-118.32,34.04,52.0,2198.0,674.0,1083.0,632.0,2.9228,140300.0,<1H OCEAN
390,-120.97,37.68,12.0,5690.0,1164.0,2557.0,1087.0,2.6522,71300.0,INLAND
391,-117.02,32.82,16.0,2693.0,642.0,1817.0,578.0,2.3859,160300.0,<1H OCEAN
392,-118.53,34.08,32.0,6778.0,1016.0,2751.0,977.0,8.9083,500001.0,<1H OCEAN
393,-117.25,32.8,43.0,914.0,238.0,759.0,249.0,1.0,162500.0,NEAR OCEAN
394,-121.03,39.18,15.0,2491.0,471.0,1170.0,419.0,2.6944,156800.0,INLAND
395,-122.44,37.79,52.0,3042.0,764.0,1227.0,697.0,3.5073,500001.0,NEAR BAY
396,-121.84,36.77,32.0,2274.0,556.0,1757.0,557.0,2.4583,170800.0,<1H OCEAN
397,-120.51,37.29,14.0,3223.0,658.0,2156.0,621.0,2.6579,69100.0,INLAND
398,-121.99,36.99,37.99,3109.0,661.0,1568.0,618.0,4.1064,290500.0,NEAR OCEAN
399,-119.79,36.78,31.0,2372.0,528.0,1316.0,564.0,2.0221,57100.0,INLAND
400,-118.43,34.25,27.0,1542.0,285.0,915.0,278.0,4.0357,200000.0,<1H OCEAN
401,-117.04,34.07,31.0,1877.0,471.0,515.0,392.0,2.2132,80300.0,INLAND
402,-117.82,33.81,25.0,2415.0,456.0,1150.0,449.0,3.7143,214700.0,<1H OCEAN
403,-118.15,33.92,36.0,1799.0,328.0,1463.0,320.0,4.0,183300.0,<1H OCEAN
404,-122.64,38.91,36.0,907.0,181.0,615.0,179.0,1.9356,55000.0,INLAND
405,-122.12,37.68,37.0,3298.0,831.0,1335.0,742.0,2.3187,106300.0,NEAR BAY
406,-118.28,34.04,43.0,922.0,314.0,1430.0,312.0,2.1281,160300.0,<1H OCEAN
407,-118.01,33.66,26.0,2474.0,438.0,1028.0,439.0,5.6188,237500.0,NEAR OCEAN
408,-121.86,37.04,20.0,3980.0,744.0,2300.0,769.0,5.7369,243000.0,INLAND
409,-121.87,37.36,24.0,2682.0,530.0,1702.0,538.0,4.2731,224000.0,<1H OCEAN
410,-117.99,33.75,35.0,1764.0,438.0,1140.0,394.0,4.0143,162500.0,<1H OCEAN
411,-118.4,33.82,35.0,1749.0,282.0,807.0,291.0,6.8695,500001.0,NEAR OCEAN
412,-122.06,37.66,16.0,3308.0,700.0,1487.0,651.0,4.5687,271400.0,NEAR BAY
413,-121.08,38.95,15.0,1678.0,383.0,822.0,320.0,3.3188,170300.0,INLAND
414,-117.11,32.75,27.0,2262.0,578.0,1112.0,527.0,1.1687,97400.0,NEAR OCEAN
415,-118.07,33.9,16.0,2838.0,703.0,1492.0,663.0,3.0354,141200.0,<1H OCEAN
416,-118.44,34.18,40.0,996.0,232.0,467.0,228.0,4.0862,293300.0,<1H OCEAN
417,-117.25,32.8,32.0,3592.0,744.0,1590.0,722.0,5.5922,500001.0,NEAR OCEAN
418,-118.61,34.22,23.0,4487.0,779.0,2105.0,792.0,3.6308,235300.0,<1H OCEAN
419,-118.09,34.1,31.0,2287.0,633.0,1222.0,609.0,2.7813,180000.0,<1H OCEAN
420,-121.26,37.96,52.0,825.0,167.0,591.0,161.0,2.3496,63800.0,INLAND
421,-118.54,34.09,33.0,5846.0,807.0,1573.0,752.0,11.2979,500001.0,<1H OCEAN
422,-118.09,34.02,32.0,2372.0,533.0,1731.0,472.0,3.0703,163900.0,<1H OCEAN
423,-119.11,36.21,42.0,1281.0,262.0,547.0,263.0,2.1458,48100.0,INLAND
424,-118.21,34.05,41.0,1813.0,489.0,1623.0,456.0,2.4886,157700.0,<1H OCEAN
425,-118.19,34.01,47.0,2520.0,585.0,1043.0,523.0,2.6,142900.0,<1H OCEAN
426,-118.14,33.76,49.0,1375.0,285.0,782.0,250.0,4.0893,500001.0,NEAR OCEAN
427,-121.46,38.61,37.0,2460.0,463.0,1095.0,418.0,2.15,73500.0,INLAND
428,-121.57,39.12,16.0,1874.0,385.0,945.0,367.0,2.625,94600.0,INLAND
429,-122.39,37.73,24.0,1279.0,,749.0,264.0,2.8452,182300.0,NEAR BAY
430,-121.27,37.98,37.0,2485.0,719.0,1304.0,647.0,1.9167,82300.0,INLAND
431,-118.48,34.01,19.0,4841.0,1002.0,2417.0,957.0,4.0119,500001.0,<1H OCEAN
432,-121.46,38.57,24.0,2116.0,420.0,917.0,363.0,3.5,150000.0,INLAND
433,-117.82,33.89,16.0,1391.0,248.0,809.0,247.0,5.6234,233300.0,<1H OCEAN
434,-122.47,37.76,52.0,969.0,246.0,446.0,249.0,3.6705,331000.0,NEAR BAY
435,-122.04,37.88,27.0,1053.0,236.0,599.0,222.0,3.5357,287500.0,NEAR BAY
436,-122.46,37.69,43.0,2360.0,409.0,1092.0,409.0,5.5073,279900.0,NEAR OCEAN
437,-121.96,37.31,36.0,3155.0,476.0,1428.0,456.0,5.3853,282900.0,<1H OCEAN
438,-121.98,37.97,30.0,3118.0,654.0,1829.0,614.0,3.1906,180600.0,INLAND
439,-117.3,34.12,33.0,2263.0,517.0,1236.0,478.0,2.3359,92900.0,INLAND
440,-117.87,33.84,45.0,1335.0,340.0,1463.0,343.0,4.056,219500.0,<1H OCEAN
441,-117.98,33.83,24.0,3127.0,547.0,1746.0,564.0,4.6607,186300.0,<1H OCEAN
442,-117.25,34.1,36.0,2263.0,461.0,1456.0,415.0,2.5388,62800.0,INLAND
443,-117.01,32.8,22.0,3520.0,871.0,1756.0,782.0,3.2941,140100.0,<1H OCEAN
444,-118.07,33.95,38.0,1675.0,495.0,1814.0,456.0,3.68,162500.0,<1H OCEAN
445,-117.03,32.71,5.0,1680.0,422.0,1155.0,409.0,3.4292,314300.0,NEAR OCEAN
446,-118.13,34.1,36.0,1543.0,264.0,763.0,270.0,5.1155,244800.0,<1H OCEAN
447,-122.41,37.66,38.0,2943.0,685.0,1765.0,699.0,3.0536,244500.0,NEAR OCEAN
448,-118.13,33.89,36.0,2994.0,654.0,2359.0,622.0,3.25,167500.0,<1H OCEAN
449,-122.04,37.98,20.0,1851.0,576.0,1693.0,540.0,2.0357,169300.0,NEAR BAY
450,-117.93,33.93,17.0,2701.0,901.0,2937.0,901.0,1.8125,162500.0,<1H OCEAN
451,-122.07,38.11,26.0,3774.0,694.0,1819.0,682.0,6.746,264700.0,NEAR BAY
452,-121.44,38.6,43.0,1317.0,269.0,761.0,248.0,3.4167,95600.0,INLAND
453,-121.05,39.05,15.0,2668.0,532.0,1368.0,496.0,2.9107,101800.0,INLAND
454,-118.27,34.02,42.0,45.0,9.0,64.0,20.0,0.536,275000.0,<1H OCEAN
455,-119.73,36.72,19.0,1484.0,291.0,724.0,290.0,1.0685,68900.0,INLAND
456,-117.34,34.07,18.0,1180.0,,1095.0,245.0,2.3917,118400.0,INLAND
457,-118.35,34.05,25.0,2479.0,591.0,1190.0,564.0,2.7308,175000.0,<1H OCEAN
458,-121.48,38.65,13.0,2438.0,459.0,1075.0,464.0,3.0603,84700.0,INLAND
459,-119.64,36.32,12.0,477.0,72.0,238.0,71.0,3.15,67500.0,INLAND
460,-117.09,32.79,23.0,3404.0,919.0,2221.0,898.0,2.9286,150000.0,NEAR OCEAN
461,-117.95,34.06,26.0,2980.0,682.0,2165.0,529.0,3.5164,163500.0,<1H OCEAN
462,-119.73,36.86,16.0,1720.0,293.0,888.0,296.0,3.7188,114300.0,INLAND
463,-121.47,38.55,28.0,2672.0,604.0,1364.0,568.0,2.6354,113600.0,INLAND
464,-118.0,33.96,37.0,2121.0,373.0,994.0,369.0,3.6531,162100.0,<1H OCEAN
465,-122.32,37.56,38.0,2285.0,397.0,870.0,391.0,2.4688,209300.0,NEAR OCEAN
466,-118.09,33.83,36.0,1595.0,290.0,962.0,286.0,3.6583,183100.0,<1H OCEAN
467,-118.11,33.83,36.0,1382.0,262.0,631.0,246.0,4.0,215600.0,<1H OCEAN
468,-118.25,34.13,37.0,1613.0,259.0,695.0,248.0,4.3333,218200.0,<1H OCEAN
469,-118.1,34.1,20.0,2387.0,593.0,1545.0,586.0,2.9559,185700.0,<1H OCEAN
470,-120.43,35.23,11.0,4198.0,726.0,1647.0,686.0,3.8158,215400.0,<1H OCEAN
471,-117.66,34.03,23.0,1765.0,322.0,872.0,320.0,4.3125,141600.0,INLAND
472,-117.07,32.75,20.0,2066.0,531.0,1605.0,483.0,2.9087,97700.0,NEAR OCEAN
473,-118.04,33.98,44.0,2419.0,579.0,914.0,557.0,3.2813,162100.0,<1H OCEAN
474,-117.94,33.82,32.0,1879.0,442.0,1183.0,426.0,2.8,160600.0,<1H OCEAN
475,-118.42,34.21,36.0,2782.0,581.0,1177.0,581.0,4.2578,198500.0,<1H OCEAN
476,-122.08,37.98,17.0,3294.0,727.0,1353.0,687.0,3.1641,99600.0,NEAR BAY
477,-118.35,34.21,28.0,4801.0,752.0,2173.0,683.0,7.3719,394100.0,<1H OCEAN
478,-122.41,37.76,52.0,3266.0,794.0,1292.0,726.0,2.3125,225000.0,NEAR BAY
479,-118.01,34.06,36.0,2118.0,573.0,2104.0,589.0,2.3567,150000.0,INLAND
480,-122.27,37.88,31.0,2801.0,551.0,1633.0,538.0,3.875,242400.0,NEAR BAY
481,-118.0,33.9,30.0,1498.0,244.0,1086.0,261.0,4.0403,170500.0,<1H OCEAN
482,-119.17,34.14,22.0,4251.0,871.0,2300.0,810.0,2.9485,156700.0,NEAR OCEAN
483,-118.11,33.98,46.0,2491.0,519.0,1354.0,489.0,3.9732,182100.0,<1H OCEAN
484,-117.31,34.54,16.0,2043.0,372.0,1110.0,382.0,3.2879,95300.0,INLAND
485,-122.42,37.74,52.0,3136.0,727.0,2270.0,672.0,1.5517,74200.0,NEAR BAY
486,-118.4,34.22,16.0,3562.0,1291.0,3441.0,1108.0,2.6136,170500.0,<1H OCEAN
487,-118.29,34.03,20.0,1239.0,343.0,1232.0,296.0,2.1518,146400.0,<1H OCEAN
488,-117.81,33.69,13.0,3526.0,515.0,1640.0,532.0,4.8981,172400.0,<1H OCEAN
489,-122.14,38.28,17.0,4494.0,871.0,1766.0,860.0,3.6292,208300.0,NEAR BAY
490,-122.33,37.58,15.0,3239.0,621.0,1432.0,551.0,5.2962,500001.0,NEAR OCEAN
491,-119.17,34.27,19.0,4177.0,616.0,2115.0,567.0,5.5675,221500.0,NEAR OCEAN
492,-119.56,36.1,19.0,1384.0,,859.0,287.0,1.9688,73400.0,INLAND
493,-122.04,37.35,20.0,4718.0,744.0,2726.0,716.0,5.5951,234900.0,<1H OCEAN
494,-117.36,34.16,30.0,4151.0,814.0,2129.0,763.0,3.6434,123900.0,INLAND
495,-118.43,34.22,28.0,1375.0,304.0,1363.0,320.0,3.2813,183800.0,<1H OCEAN
496,-117.96,34.04,30.0,3150.0,954.0,2142.0,839.0,1.3958,133300.0,INLAND
497,-118.29,33.99,31.0,2994.0,726.0,2374.0,664.0,1.8015,100000.0,<1H OCEAN
498,-118.23,34.05,35.0,1721.0,357.0,937.0,333.0,1.9127,91300.0,<1H OCEAN
499,-119.16,34.31,18.0,3244.0,543.0,1613.0,552.0,5.4287,232200.0,NEAR OCEAN
500,-117.99,33.79,16.0,4186.0,734.0,2104.0,696.0,4.9102,187200.0,<1H OCEAN
501,-118.41,33.89,37.0,1318.0,228.0,582.0,214.0,15.0001,500001.0,<1H OCEAN
502,-121.78,36.92,23.0,1651.0,312.0,890.0,289.0,3.8295,238600.0,<1H OCEAN
503,-118.43,34.05,37.0,1887.0,579.0,1629.0,543.0,4.1406,500001.0,<1H OCEAN
504,-118.07,33.96,37.0,1813.0,323.0,1120.0,338.0,3.5,165600.0,<1H OCEAN
505,-121.65,36.66,39.0,1465.0,358.0,855.0,342.0,2.6,255000.0,<1H OCEAN
506,-121.35,38.66,31.0,1554.0,262.0,769.0,260.0,3.5714,96800.0,INLAND
507,-118.44,34.01,33.0,1276.0,309.0,822.0,319.0,2.5179,238900.0,<1H OCEAN
508,-118.42,34.16,37.0,2602.0,381.0,1045.0,377.0,7.8177,500001.0,<1H OCEAN
509,-117.88,33.71,21.0,2089.0,454.0,2223.0,454.0,4.6207,234800.0,<1H OCEAN
510,-119.68,36.82,14.0,4203.0,898.0,2755.0,874.0,2.0754,66800.0,INLAND
511,-124.17,40.87,29.0,2970.0,629.0,381.0,597.0,3.0257,92900.0,NEAR OCEAN
512,-117.06,32.57,18.0,2718.0,648.0,2653.0,576.0,2.3226,162100.0,NEAR OCEAN
513,-122.2,37.77,43.0,3173.0,834.0,1768.0,794.0,1.8528,83500.0,NEAR BAY
514,-122.01,37.97,31.0,3201.0,658.0,1340.0,562.0,4.4167,271300.0,NEAR BAY
515,-118.18,34.09,49.0,1457.0,386.0,1524.0,365.0,2.5284,161700.0,<1H OCEAN
516,-118.54,34.0,38.0,3889.0,914.0,1410.0,870.0,3.6397,500001.0,<1H OCEAN
517,-120.85,38.0,17.0,2879.0,544.0,1722.0,523.0,2.7338,105800.0,INLAND
518,-118.05,33.96,21.0,5096.0,1010.0,3265.0,965.0,4.7679,163500.0,<1H OCEAN
519,-118.3,34.09,42.0,1360.0,417.0,1511.0,394.0,2.3352,151800.0,<1H OCEAN
520,-117.57,33.88,30.0,1766.0,332.0,819.0,337.0,3.9583,129400.0,INLAND
521,-121.78,38.57,17.0,6573.0,1796.0,4101.0,1689.0,2.2297,188913.0,<1H OCEAN
522,-117.95,34.08,33.0,2247.0,431.0,995.0,438.0,4.6587,140300.0,<1H OCEAN
523,-121.83,37.38,35.0,1091.0,276.0,748.0,274.0,3.6705,182400.0,<1H OCEAN
524,-117.09,32.75,22.0,2514.0,553.0,1284.0,552.0,2.5288,129500.0,NEAR OCEAN
525,-118.53,34.14,29.0,1804.0,687.0,824.0,677.0,2.9148,500001.0,<1H OCEAN
526,-120.98,38.78,12.0,3907.0,851.0,1758.0,753.0,2.3339,113500.0,INLAND
527,-118.47,34.2,19.0,3301.0,813.0,1567.0,711.0,3.1887,222400.0,<1H OCEAN
528,-118.15,33.88,35.0,2786.0,601.0,1613.0,602.0,3.858,228900.0,<1H OCEAN
529,-121.01,37.62,44.0,2640.0,612.0,1977.0,594.0,2.1691,104700.0,INLAND
530,-118.1,33.84,36.0,1527.0,342.0,1021.0,315.0,3.5893,209600.0,<1H OCEAN
531,-122.63,38.95,26.0,2838.0,597.0,1647.0,567.0,2.3125,120800.0,INLAND
532,-119.03,35.36,44.0,2862.0,572.0,1334.0,548.0,2.1182,77100.0,INLAND
533,-122.37,40.57,18.0,4240.0,746.0,1838.0,692.0,3.5691,139600.0,INLAND
534,-117.09,32.62,13.0,2869.0,763.0,2323.0,691.0,2.4864,125600.0,NEAR OCEAN
535,-119.32,36.32,37.0,1649.0,328.0,944.0,311.0,1.9205,68400.0,INLAND
536,-118.02,33.89,31.0,1254.0,247.0,629.0,255.0,3.7014,178600.0,<1H OCEAN
537,-117.93,33.64,26.0,1235.0,258.0,625.0,248.0,3.5,290900.0,<1H OCEAN
538,-118.04,33.9,25.0,3107.0,612.0,1508.0,593.0,3.1546,155800.0,<1H OCEAN
539,-121.96,37.33,44.0,2342.0,562.0,1236.0,551.0,3.8162,271100.0,<1H OCEAN
540,-117.27,34.11,37.0,1648.0,324.0,877.0,280.0,1.8571,75800.0,INLAND
541,-118.29,33.98,8.0,2881.0,790.0,2719.0,806.0,2.6957,137500.0,<1H OCEAN
542,-118.04,33.87,17.0,2867.0,551.0,1379.0,548.0,5.5,232200.0,<1H OCEAN
543,-117.29,34.4,13.0,3389.0,807.0,2834.0,766.0,2.5667,104200.0,INLAND
544,-118.33,34.15,19.0,3580.0,764.0,1583.0,728.0,4.0,208300.0,<1H OCEAN
545,-122.41,37.76,52.0,1737.0,473.0,1201.0,423.0,1.3611,133300.0,NEAR BAY
546,-117.06,32.76,37.0,2975.0,522.0,1276.0,497.0,3.9659,134300.0,NEAR OCEAN
547,-121.79,39.75,18.0,1589.0,316.0,575.0,312.0,3.0,113900.0,INLAND
548,-121.44,38.54,38.0,2187.0,516.0,954.0,439.0,2.6536,97700.0,INLAND
549,-116.99,32.83,20.0,5069.0,1040.0,2372.0,1064.0,3.8047,171400.0,<1H OCEAN
550,-118.28,34.11,43.0,3251.0,785.0,1163.0,697.0,1.5611,500001.0,<1H OCEAN
