,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
274,-122.0,33.0,33.0,32700.0,717.0,2494.0,684.0,2.0048,4568.0,<1H OCEAN
275,-117.3,34.0,48.0,2122.0,476.0,1190.0,2439.0,2.0,340079.0,INLAND
276,-119.0,33.0,34.0,1806.0,16.0,1823.0,1315.0,14.0,260045.0,NEAR BAY
277,-118.0,35.0,30.0,13000.0,6.0,17944.0,583.0,1.0228,141200.0,NEAR BAY
278,-122.0,36.0,14.0,3300.0,2103.0,25000.0,3190.0,13.3729,420044.0,<1H OCEAN
279,-117.0,35.0,17.0,476.0,539.0,2089.0,579.0,6.0805,162300.0,<1H OCEAN
280,-117.0,34.0,33.0,851.0,598.0,588.0,467.0,3.6186,3800.0,<1H OCEAN
281,-117.0,33.0,5.0,763.0,26.0,6012.0,15.9,2.065,83300.0,<1H OCEAN
282,-118.0,37.0,6.0,1713.0,1637.0,613.0,442.0,5.0,280013.0,INLAND
283,-120.0,32.78,50.0,1242.0,2290.0,2800.0,5861.0,3.0228,140017.0,NEAR OCEAN
284,-118.0,37.0,17.0,3300.0,693.0,906.0,1700.0,3.0,44217.0,INLAND
285,-118.0,35.0,23.0,3995.0,586.0,3990.0,464.0,8.0295,72619.0,INLAND
286,-117.0,34.0,29.0,906.0,4.49,4267.0,3103.4,4.0045,15000.0,INLAND
287,-118.0,33.0,2.0017,8861.0,4700.0,2169.0,2057.0,4.0,244400.0,NEAR OCEAN
288,-118.0,33.0,52.0,32700.0,3305.0,104.0,586.08,14.0269,119819.0,<1H OCEAN
289,-117.0,37.0,8.0,1148.0,28.0,1620.0,3900.0,4.0,226630.0,INLAND
290,-118.0,38.0,3.0,763.0,568.29,37.0,576.0,2.0086,153900.0,<1H OCEAN
291,-118.0,33.0,3.0,2477.0,531.0,1716.0,488.0,2.0251,75800.0,INLAND
292,-117.0,34.0,4.0,1639.0,582.0,976.0,37.0,14.0991,233900.0,<1H OCEAN
293,-120.0,37.0,37.0,1406.0,605.0,1617.0,632.0,9.3148,127900.0,<1H OCEAN
294,-118.0,37.0,15.0,1636.0,774.0,3449.0,589.0,2.0442,410044.0,<1H OCEAN
295,-118.0,37.0,6.0,3200.0,584.0,875.0,544.0,9.0362,176400.0,<1H OCEAN
296,-118.0,37.0,2.0,34300.0,618.0,898.0,2117.0,14.959,63400.0,<1H OCEAN
297,-118.0,34.0,34.0,3100.0,1087.0,476.0,3300.0,3.3247,242300.0,INLAND
298,-121.0,34.0,3.0,30000.0,25.0,25000.0,1775.0,2.843,466000.0,<1H OCEAN
299,-118.0,35.0,8.0,596.0,3183.0,9093.0,1547.0,5.9904,46975.0,INLAND
300,-118.0,35.0,52.0,1201.0,6.0,1750.0,4400.0,2.049,3710.0,<1H OCEAN
301,-117.0,33.0,27.0,2900.0,595.0,931.0,3107.0,8.0647,48600.0,<1H OCEAN
302,-121.0,38.0,32.0,32950.0,4891.0,909.0,6093.0,4.4434,1619.0,NEAR OCEAN
303,-117.0,34.0,6.3,25000.0,47.0,27400.0,885.0,1.068,2900.0,INLAND
304,-121.0,35.0,19.0,1609.0,8.0,1892.0,11.0,10.0093,72400.0,INLAND
305,-121.0,34.0,23.0,3325.0,637.0,2577.0,1700.0,2.0,3800.0,NEAR OCEAN
306,-118.0,33.0,32.0,1580.09,1787.0,859.0,2183.0,2.8362,170000.0,<1H OCEAN
307,-122.0,37.0,44.0,893.0,45.0,1526.0,2075.0,8.064,44600.0,INLAND
308,-118.0,32.9,13.0,100.0,609.0,1343.0,2900.0,5.3132,243800.0,<1H OCEAN
309,-120.0,35.0,52.0,1811.0,590.06,1511.3,946.0,12.0005,59300.0,NEAR BAY
310,-118.0,33.0,24.0,3700.0,2147.0,4881.0,1321.0,6.0672,310077.0,<1H OCEAN
311,-118.0,34.0,15.0,669.0,694.0,1875.0,4800.0,1.0,42970.0,INLAND
312,-118.55,34.0,4.0,463.0,539.0,1530.0,48.0,1.0,2265.0,<1H OCEAN
313,-122.08,36.0,17.0,315.0,542.0,1819.0,1212.0,8.1609,31005.0,NEAR OCEAN
314,-119.0,37.0,17.0,681.0,2147.0,1034.0,1150.0,3.068,85600.0,NEAR OCEAN
315,-118.0,38.0,27.0,2054.0,2148.0,1279.0,498.0,2.0066,131571.04,NEAR OCEAN
316,-117.0,36.0,45.0,25200.0,32.0,225.0,4796.0,14.0,412074.0,<1H OCEAN
317,-122.0,34.0,16.0,822.0,2846.0,1519.0,1436.0,7.0,160000.0,NEAR BAY
318,-122.0,33.0,2.0,3725.0,2.0,1700.0,16.0,2.039,2900.0,INLAND
319,-118.0,33.0,48.78,2572.0,586.0,3200.0,2144.0,5.5475,46300.0,INLAND
320,-117.0,38.45,2.0,3200.0,463.0,585.0,4500.0,7.0441,51639.0,NEAR OCEAN
321,-119.0,37.0,52.0,707.0,34.0,797.0,532.0,3.0,1040.0,INLAND
322,-118.0,34.0,34.0,1135.0,2290.0,17084.0,479.0,1.0029,252600.0,NEAR OCEAN
323,-118.0,34.0,32.0,6500.0,2159.0,2527.0,996.0,4.2,2188.0,<1H OCEAN
324,-121.0,33.0,52.0,2279.0,6.69,14058.0,12.0,3.0238,310565.0,INLAND
325,-117.0,32.98,3.0,3400.0,2265.0,5100.0,586.0,11.0096,44600.0,NEAR BAY
326,-122.0,37.0,28.0,329.0,559.0,17934.0,4200.0,7.0441,3700.0,<1H OCEAN
327,-119.0,32.69,19.0,3436.0,2116.0,1513.0,4715.0,7.7525,109400.0,NEAR OCEAN
328,-118.0,33.0,33.0,3787.0,438.0,2775.0,569.0,7.0991,45968.0,NEAR BAY
329,-118.0,37.0,7.0,3100.0,5.0,2838.0,594.0,10.0674,55700.0,<1H OCEAN
330,-116.0,34.0,8.0,2188.0,486.0,1817.0,2117.0,2.0025,159570.0,<1H OCEAN
331,-118.0,33.0,13.0,743.0,598.0,15.0,516.0,9.4221,49811.0,INLAND
332,-121.0,34.0,4.0,955.0,15.0,5963.0,1500.0,12.066,488200.0,NEAR BAY
333,-117.0,33.0,2.0,3093.0,3199.0,1038.0,3200.0,10.0029,187800.0,NEAR BAY
334,-117.0,32.69,6.0,707.0,2.0,26529.0,607.0,2.0221,384081.0,<1H OCEAN
335,-118.0,34.0,25.0,598.0,24.0,3100.0,2169.0,5.0036,54800.0,<1H OCEAN
336,-122.0,32.74,36.0,498.0,5.0,2426.0,1700.0,13.5189,161738.0,INLAND
337,-118.0,34.0,19.0,841.0,52.0,1269.0,2186.0,3.534,246400.0,<1H OCEAN
338,-117.0,33.0,5.0,5862.0,598.0,2033.0,3400.0,2.0,232000.0,<1H OCEAN
339,-117.0,33.0,3.0,1231.0,431.0,2118.0,631.0,2.6999,305700.0,<1H OCEAN
340,-122.0,34.0,19.0,2494.0,3255.0,1803.23,2631.0,2.5695,4400.0,<1H OCEAN
341,-121.0,33.0,24.0,486.0,4200.0,7051.0,3200.0,14.0485,152220.0,NEAR OCEAN
342,-118.0,34.0,3.0,607.0,579.0,589.6,579.0,3.0,490005.0,NEAR OCEAN
343,-121.0,33.0,7.0,1483.0,34.0,2300.3,589.0,1.0,73800.0,INLAND
344,-117.0,35.0,15.0,1609.0,4662.0,1474.0,564.0,2.049,155600.0,INLAND
345,-118.0,33.0,43.0,2300.0,605.0,1119.0,3449.0,3.974,221576.0,<1H OCEAN
346,-120.0,37.0,28.0,812.0,589.0,16090.0,3400.0,2.8031,293700.0,<1H OCEAN
347,-120.0,38.0,2.0,1488.0,887.0,2200.0,437.0,14.0377,271070.0,<1H OCEAN
348,-117.0,33.0,7.0,841.0,651.0,2185.0,495.0,8.0603,210727.0,INLAND
349,-119.0,37.0,34.0,1780.0,24.2,6091.16,39.0,8.0991,124500.0,NEAR BAY
350,-118.0,37.0,37.0,25000.0,474.0,2370.0,595.0,2.0173,216930.0,<1H OCEAN
351,-118.0,34.0,52.0,2497.09,469.0,1083.0,3023.0,13.065,4600.0,<1H OCEAN
352,-118.0,34.0,2.14,2579.0,2147.0,5144.0,609.0,2.4143,450000.0,<1H OCEAN
353,-117.0,33.0,16.0,1547.0,594.0,19200.0,598.0,8.0446,3100.0,INLAND
354,-118.0,41.0,31.0,5266.0,2117.0,1606.0,2900.0,3.0,4118.0,<1H OCEAN
355,-116.0,38.0,18.0,100.0,586.0,882.0,4200.0,5.0027,40625.0,NEAR BAY
356,-118.0,37.0,2.0,1234.0,544.0,874.0,2468.0,3.099,96800.0,<1H OCEAN
357,-119.0,39.0,15.0,716.0,9.0,707.0,619.0,7.5148,67500.0,<1H OCEAN
358,-122.0,32.71,17.0,2631.0,3117.0,675.0,2121.0,14.038,316801.0,INLAND
359,-118.0,36.0,21.0,516.0,618.0,2718.0,469.0,2.0037,120100.0,NEAR BAY
360,-119.0,33.0,34.08,5671.0,589.0,2288.0,589.0,6.921,486260.0,<1H OCEAN
361,-117.0,35.0,28.0,1431.0,2255.0,664.0,476.0,3.0,240008.0,<1H OCEAN
362,-117.0,33.0,3.0,744.0,3500.0,24000.0,1424.0,8.2663,479375.0,<1H OCEAN
363,-121.0,39.0,17.0,1707.0,595.0,3451.43,4155.0,10.0671,45979.0,<1H OCEAN
364,-119.0,37.0,7.0,336.0,575.0,664.0,576.0,12.6288,577.0,INLAND
365,-118.0,37.0,9.0362,4200.0,464.0,1750.0,4861.0,12.067,262300.0,<1H OCEAN
366,-118.0,34.0,52.0,2344.0,604.0,1544.0,1169.0,9.0288,184703.0,<1H OCEAN
367,-117.0,37.0,42.0,36475.0,1137.0,22500.0,463.0,2.1481,2238.0,NEAR OCEAN
368,-117.0,37.0,3.0,609.0,9.0,1580.0,1500.0,3.0,31006.0,<1H OCEAN
369,-117.1,34.0,6.0,594.0,3117.0,1724.0,587.0,3.0,44729.0,<1H OCEAN
370,-121.0,34.0,6.0,1607.0,49.0,705.0,12.0,5.0,58600.0,NEAR BAY
371,-122.0,33.0,4.0,907.0,603.0,15963.0,26.0,5.0,2125.0,<1H OCEAN
372,-117.0,38.0,28.0,3199.28,643.0,891.0,498.0,7.037,3600.0,NEAR BAY
373,-121.0,37.0,32.0,642.0,4300.0,2258.0,675.0,5.0,155800.0,INLAND
374,-118.0,34.0,37.0,544.0,515.0,4555.0,476.0,10.2596,2300.0,INLAND
375,-117.0,34.0,48.0,1609.0,981.0,130.0,4147.0,7.0,351938.0,<1H OCEAN
376,-117.0,36.0,4.0,5100.0,1700.0,819.0,1400.0,13.0,4800.0,<1H OCEAN
377,-117.0,37.0,1.0,1709.0,486.0,2592.42,661.0,5.0094,62600.0,NEAR OCEAN
378,-117.0,34.0,33.0,2727.0,469.0,26861.0,523.0,4.0011,3238.0,<1H OCEAN
379,-122.0,38.0,37.0,1279.0,3.0,220.0,605.0,4.0,467003.0,INLAND
380,-121.0,36.0,23.0,1804.0,661.37,1343.0,2294.0,11.065,212532.0,INLAND
381,-118.0,35.0,7.0,2.0,35.0,1540.0,1425.0,5.2626,222910.0,<1H OCEAN
382,-116.0,38.0,32.0,2697.0,3103.92,517.0,469.0,7.0395,47977.0,<1H OCEAN
383,-122.0,34.0,44.02,100.0,638.0,2121.0,493.0,9.2975,120400.0,INLAND
384,-117.0,34.0,36.0,926.0,4800.0,2279.0,5100.0,1.0024,295500.0,<1H OCEAN
385,-118.0,34.0,12.0,2698.0,617.0,3700.0,29.0,2.0709,2200.0,INLAND
386,-118.0,32.99,13.065,682.0,4700.0,531.0,9.068,6.038,386257.0,<1H OCEAN
387,-118.0,35.0,37.0,1644.0,439.0,466.0,576.0,3.067,1260.0,<1H OCEAN
388,-122.0,33.0,1.068,1639.0,543.0,1062.0,3600.0,1.0603,231400.0,INLAND
389,-118.0,33.0,35.0,1467.0,8.0,1280.0,1611.0,2.0031,330000.0,INLAND
390,-118.95,37.0,52.0,1763.0,757.0,1805.0,589.0,3.0,123700.0,INLAND
391,-119.0,37.0,33.0,2531.0,596.0,703.0,596.0,5.2638,44219.0,NEAR OCEAN
392,-118.0,33.0,25.0,4.0,30.0,828.0,2185.0,7.0091,110000.0,INLAND
393,-121.0,35.0,3.0,1688.0,592.0,729.0,536.0,2.0,139600.0,<1H OCEAN
394,-117.0,34.0,33.0,788.03,638.0,665.0,785.0,12.8896,4400.0,INLAND
395,-121.0,39.1,19.7,906.0,34.0,518.0,4347.0,3.0,451462.0,INLAND
396,-118.0,32.0,33.0,100.0,3241.0,2079.0,4167.0,6.4283,347500.0,NEAR OCEAN
397,-121.0,34.0,12.0,100.0,638.0,1607.0,3995.0,8.0443,47877.0,<1H OCEAN
398,-117.0,32.7,19.0,1452.0,607.0,1511.0,2676.0,3.0,410045.0,<1H OCEAN
399,-118.0,37.0,37.0,3427.0,669.0,1705.0,1169.0,10.0358,707.0,NEAR BAY
400,-118.0,33.0,24.0,4147.0,2900.0,829.0,45.0,4.00002,399047.0,INLAND
401,-116.0,34.0,15.0,489.0,696.0,13961.0,481.0,9.0471,49616.3,INLAND
402,-117.75,37.0,9.0,707.0,14.0,4100.0,565.0,5.0043,158067.0,<1H OCEAN
403,-118.0,33.0,3.0,3735.0,5.0,1066.0,5.0,8.0,320000.0,<1H OCEAN
404,-118.0,33.0,9.0,1234.0,638.0,9091.0,679.0,14.0,64800.0,<1H OCEAN
405,-117.0,33.29,17.0,1708.0,18.0,1054.0,2026.0,2.0,161200.0,NEAR OCEAN
406,-118.0,36.0,23.0,864.0,538.0,2500.0,2687.0,9.2775,2700.0,<1H OCEAN
407,-121.0,34.0,2.0,892.0,609.0,17000.0,4200.0,1.049,300001.0,NEAR BAY
408,-118.0,37.0,38.0,32748.0,616.0,9800.0,3482.0,3.0013,73800.0,<1H OCEAN
409,-118.0,37.0,9.0,1045.0,5.0,877.0,18.81,7.0299,44700.0,<1H OCEAN
410,-117.0,33.0,15.0,622.0,578.0,7094.0,757.0,2.065,3400.0,NEAR OCEAN
411,-119.0,36.0,52.0,3778.0,5500.0,1707.0,683.1,2.068,3002.0,NEAR BAY
412,-118.0,34.0,25.0,679.0,464.0,16761.0,3800.0,3.0356,414019.11,INLAND
413,-121.0,37.0,52.0,1545.0,1644.0,9983.0,3400.0,3.9713,136400.0,INLAND
414,-117.0,37.0,8.0,473.0,4.0,1624.0,810.5,6.5983,48966.0,<1H OCEAN
415,-122.0,33.0,26.0,2559.0,554.0,1677.0,3261.0,1.0351,99500.0,<1H OCEAN
416,-118.0,38.0,1.0,489.0,4.0,489.0,664.0,5.0013,300002.0,<1H OCEAN
417,-122.0,33.0,42.0,607.0,44.0,599.0,514.0,2.869,181696.0,<1H OCEAN
418,-122.0,38.0,22.1,769.0,643.0,2700.0,439.0,2.2113,111904.0,INLAND
419,-121.0,33.0,52.0,32700.0,4800.0,17100.0,4963.0,8.0991,53900.0,<1H OCEAN
420,-118.0,33.0,37.0,1601.0,3200.0,7200.0,5118.0,2.0082,86500.0,<1H OCEAN
421,-118.0,39.0,7.0,1806.0,556.0,1762.0,1188.0,6.0,81700.0,INLAND
422,-122.0,33.0,11.0,3616.0,13.0,881.0,498.0,7.1692,172300.0,NEAR BAY
423,-117.0,39.0,21.0,1316.0,2700.0,1807.0,4893.0,6.873,48534.0,INLAND
424,-121.0,33.0,2.0,1280.0,2039.0,219.0,1605.0,4.0,187900.0,INLAND
425,-118.0,38.0,5.0,3500.0,687.0,515.0,586.0,2.0,45900.0,<1H OCEAN
426,-118.0,36.0,45.0,928.0,687.0,1212.0,2231.0,7.0991,4600.0,<1H OCEAN
427,-122.0,32.98,34.0,12100.0,39.0,2118.0,596.0,5.0,263900.0,INLAND
428,-122.0,37.0,10.0,5200.0,13.0,631.0,615.0,8.0603,343040.0,NEAR OCEAN
429,-119.0,34.0,16.0,336.0,4334.0,4100.0,2300.0,14.039,18081.0,<1H OCEAN
430,-119.0,35.0,22.0,4368.0,731.0,1517.0,1150.0,8.0443,440045.0,<1H OCEAN
431,-122.0,34.0,35.0,944.0,8.0,11500.0,2279.0,7.1393,77900.0,<1H OCEAN
432,-121.0,34.58,52.0,1750.0,5100.0,1807.0,2069.0,2.0756,496000.0,<1H OCEAN
433,-118.77,34.0,18.0,1705.0,439.0,624.0,1252.0,3.717,67400.0,<1H OCEAN
434,-118.0,36.0,17.1,3213.0,6.0,944.0,575.0,7.0,3700.0,NEAR OCEAN
435,-116.0,34.0,37.0,821.0,582.0,3408.0,2192.0,2.0034,86600.0,<1H OCEAN
436,-117.0,37.0,43.0,1622.0,3175.0,1775.0,1740.0,6.0709,237575.0,<1H OCEAN
437,-122.0,32.59,52.0,3087.0,24.0,2107.0,489.0,11.6107,41226.0,<1H OCEAN
438,-118.0,33.0,52.0,1457.0,33.0,1108.0,1209.0,12.933,402500.0,<1H OCEAN
439,-117.0,37.0,9.0,819.0,887.0,190.0,1328.0,2.0,425000.0,<1H OCEAN
440,-118.0,34.0,2.0,6079.0,468.0,1786.0,2148.0,4.1376,319632.0,NEAR OCEAN
441,-117.0,34.7,7.0,1537.0,1500.0,2105.0,763.0,2.0,73500.0,NEAR OCEAN
442,-117.0,38.0,2.0,2572.0,6043.0,1717.0,3100.0,14.0,73857.0,<1H OCEAN
443,-117.0,37.0,50.0,524.0,2700.0,943.0,1613.0,9.0081,479375.0,NEAR BAY
444,-118.0,34.0,19.0,1097.0,456.0,1607.0,9.8,8.0288,109700.0,<1H OCEAN
445,-122.0,33.0,6.0,2840.0,595.0,785.0,489.0,1.00006,154600.0,INLAND
446,-117.0,36.0,18.75,2455.0,594.0,2511.0,518.0,9.5586,241746.0,INLAND
447,-121.0,37.0,34.17,3411.0,5188.0,2514.0,838.0,1.3524,97400.0,<1H OCEAN
448,-118.0,39.0,3.0,3318.0,2064.0,1713.0,4.0,3.541,2238.0,INLAND
449,-122.0,36.0,15.0,1407.0,12.0,3796.0,509.0,12.0443,91700.0,<1H OCEAN
450,-118.0,34.0,33.0,31200.0,464.0,8744.0,442.0,12.0682,46859.0,NEAR BAY
451,-117.0,39.35,30.0,1846.0,486.0,27900.0,2619.0,2.9042,121650.0,<1H OCEAN
452,-119.0,40.0,8.0,2118.0,4578.0,24000.0,2200.0,9.0663,48800.74,INLAND
453,-117.0,34.0,17.0,1664.0,15.0,15.0,1400.0,8.0642,172600.0,<1H OCEAN
454,-117.0,37.0,18.0,14096.0,13.0,788.0,4148.0,8.1363,290099.0,<1H OCEAN
455,-117.0,34.0,6.0,1731.0,2531.0,1150.0,598.0,6.0,236851.0,NEAR BAY
456,-121.0,36.0,38.0,844.0,704.0,1586.8,598.0,5.0096,206475.0,<1H OCEAN
457,-118.0,34.0,52.0,1323.0,539.0,2300.0,3669.0,2.065,183800.0,<1H OCEAN
458,-117.0,37.0,3.8,624.0,6.0,1101.0,459.0,3.5169,287700.0,NEAR OCEAN
459,-122.0,37.0,15.97,2256.0,441.0,28037.0,3302.0,4.0,47600.0,NEAR OCEAN
460,-121.0,33.0,20.0,179.0,25.0,463.0,605.0,6.2946,140017.0,NEAR OCEAN
461,-118.0,33.0,25.0,343.0,583.0,22500.0,472.0,12.3813,140000.0,INLAND
462,-121.0,34.0,27.0,34500.0,3182.0,1347.0,3995.0,3.0,246600.0,NEAR OCEAN
463,-122.0,39.0,12.0,705.0,14.0,1680.0,869.0,4.9881,46300.0,NEAR BAY
464,-118.0,34.0,34.0,1798.0,449.0,27100.0,489.0,2.0,2800.0,INLAND
465,-118.0,33.0,1.0,4657.0,636.0,2187.0,489.0,9.843,491669.0,INLAND
466,-122.0,38.0,6.0,2322.0,8.0,992.0,3451.0,12.9978,495000.0,NEAR OCEAN
467,-121.0,38.0,1.0,5500.0,25.0,744.0,442.0,5.631,446168.0,NEAR OCEAN
468,-122.0,34.0,24.0,697.0,545.0,1523.0,596.0,2.0,305090.0,INLAND
469,-122.74,34.0,6.0,2900.0,13.0,16400.0,587.0,2.2789,478000.0,<1H OCEAN
470,-117.0,38.0,16.0,928.0,578.0,1815.0,2176.0,12.0991,283400.0,<1H OCEAN
471,-122.0,39.0,28.0,594.0,3998.0,15863.0,3449.0,5.0393,43779.0,NEAR OCEAN
472,-118.0,34.0,19.0,1289.0,2333.0,1546.0,667.0,8.0991,95100.0,<1H OCEAN
473,-121.0,34.0,10.0,1807.0,25.0,995.0,473.0,3.0,47400.0,INLAND
474,-121.0,37.0,2.0,3666.0,56.0,1727.0,2682.0,7.0026,49611.0,<1H OCEAN
475,-119.0,32.93,7.0,907.0,3300.0,3146.0,1375.0,2.0,44772.0,<1H OCEAN
476,-122.0,37.0,33.0,1576.0,4300.0,4961.0,1819.0,2.6017,488200.0,INLAND
477,-118.0,33.0,9.0,579.0,3800.0,15991.0,789.0,2.0075,451008.0,INLAND
478,-120.0,36.0,4.0,2117.0,695.0,2055.0,2087.0,1.0,440030.0,NEAR BAY
479,-116.0,35.0,9.0,598.0,20.0,1498.0,2105.0,10.7978,45900.0,NEAR BAY
480,-118.0,39.0,52.0,2519.0,9.0,2610.0,2700.0,10.0269,3300.0,<1H OCEAN
481,-118.0,32.0,7.0,1739.0,2400.0,2185.0,486.0,3.6186,47836.0,NEAR BAY
482,-118.0,33.0,8.0,852.0,593.0,2200.0,442.0,3.0,31002.0,<1H OCEAN
483,-122.0,39.0,24.69,1708.0,589.0,2052.0,3800.0,9.3854,59737.0,<1H OCEAN
484,-118.0,33.0,49.0,1484.0,2900.0,1727.8,542.0,3.868,168800.0,NEAR OCEAN
485,-117.0,37.0,10.9,3100.0,1693.0,1073.0,2237.0,3.2743,3125.0,INLAND
486,-118.0,39.0,2.0,1755.0,6.0,10.0991,16.0,7.066,137800.0,<1H OCEAN
487,-118.0,33.0,26.0,2978.0,579.0,1698.0,526.0,4.0026,205450.0,NEAR BAY
488,-118.0,34.0,43.0,2871.0,454.0,711.0,1809.0,7.0358,83500.0,<1H OCEAN
489,-122.0,34.0,52.0,744.0,13.0,1246.0,456.0,2.8118,1088.0,NEAR OCEAN
490,-117.0,36.0,52.0,1680.0,29.0,2313.0,1418.0,1.3125,462000.0,NEAR OCEAN
491,-122.0,34.0,31.0,2689.0,6.28,1559.0,14.0,7.1366,3280.0,INLAND
492,-121.0,34.0,36.0,31200.0,2290.0,669.0,2200.0,3.6121,150000.0,NEAR OCEAN
493,-121.0,37.0,20.0,533.0,13.0,2105.0,707.0,2.567,43476.0,<1H OCEAN
494,-119.0,35.0,32.0,3390.0,1161.0,942.0,598.0,4.6873,174300.0,INLAND
495,-122.0,37.0,33.0,1854.0,496.0,1728.0,581.0,2.0069,297800.0,<1H OCEAN
496,-117.0,36.0,29.0,6371.0,3190.0,781.0,24.84,13.0991,381700.0,INLAND
497,-117.0,33.0,8.0,2679.6,3300.0,3100.0,441.0,7.0,168075.0,NEAR BAY
498,-118.0,40.0,5.0,315.0,16.0,1687.0,3700.0,4.0063,186900.0,<1H OCEAN
499,-118.0,34.0,36.0,2544.0,17.0,3121.0,1828.0,6.0,176400.0,<1H OCEAN
500,-117.0,37.0,42.0,543.0,25.0,1539.0,3300.0,5.067,312524.0,INLAND
501,-118.0,39.0,28.0,2900.7,1031.0,906.0,1170.0,2.0,340021.0,<1H OCEAN
502,-117.0,34.0,52.0,1276.0,785.0,907.0,495.0,7.0459,212532.0,<1H OCEAN
503,-118.0,34.0,20.0,1892.0,589.0,2188.0,738.0,14.0991,3800.0,INLAND
504,-117.0,33.0,2.0,18500.0,16.0,7054.0,3642.0,5.0059,3080.0,INLAND
505,-122.0,34.0,16.0,307.0,5.0,478.0,476.0,2.067,72600.0,NEAR OCEAN
506,-119.0,37.58,31.0,3400.0,6.0,12000.0,1325.25,3.4135,97300.0,INLAND
507,-122.0,33.0,19.0,3841.0,4296.0,1624.0,2371.0,7.0991,58322.0,<1H OCEAN
508,-122.0,33.0,17.0,4242.0,4206.0,1098.0,604.0,2.064,153600.0,<1H OCEAN
509,-118.0,33.0,24.0,25000.0,562.3,1605.0,2169.0,13.0674,51500.0,NEAR OCEAN
510,-117.0,34.0,19.0,1178.0,472.0,878.0,581.0,3.0,320000.0,NEAR OCEAN
511,-117.0,34.0,8.0,2396.0,8.0,1544.0,1201.0,3.858,318318.0,<1H OCEAN
512,-121.0,35.0,26.0,3400.0,9.0,1731.0,1600.0,9.0672,305082.0,NEAR OCEAN
513,-119.0,34.0,15.0,5679.0,1266.0,2193.0,598.0,4.0,30000.0,NEAR BAY
514,-118.0,38.0,47.0,1883.0,3183.29,13761.0,536.0,2.0064,46416.0,INLAND
515,-117.0,37.0,4.0,31500.0,518.0,1609.0,3174.0,3.0,280019.0,<1H OCEAN
516,-119.0,34.0,16.05,3357.0,596.0,587.0,4791.0,5.0,117500.0,<1H OCEAN
517,-118.0,34.0,34.0,895.0,844.0,2667.0,1278.0,1.00006,157900.0,INLAND
518,-117.0,37.0,12.0,1743.0,8.0,524.0,4700.0,4.0015,480000.0,<1H OCEAN
519,-118.0,35.0,3.0,1403.0,37.0,685.0,15.0,13.0093,4500.01,<1H OCEAN
520,-122.0,34.0,16.0,8961.0,4.0,5200.0,476.0,6.0,274500.0,NEAR BAY
521,-122.0,37.08,27.0,1786.0,9.049,1836.0,447.0,1.0452,86800.0,INLAND
522,-122.0,33.0,2.0,693.0,2256.0,9071.0,579.0,5.0441,48100.0,NEAR OCEAN
523,-117.0,32.0,28.0,754.0,523.0,676.0,471.0,2.3376,248044.0,INLAND
524,-121.0,34.0,7.0,1719.0,2118.0,2429.0,563.0,9.4145,1240.0,INLAND
525,-118.0,32.7,18.0,658.0,16.0,13900.0,2186.0,14.2784,46976.0,<1H OCEAN
526,-118.0,38.0,47.0,1606.0,518.0,821.0,586.0,1.0073,3300.0,INLAND
527,-117.0,35.98,52.0,442.0,587.0,673.0,463.0,6.0,3769.0,<1H OCEAN
528,-118.0,37.0,7.0,5206.0,2265.0,781.0,1631.0,3.0,140800.0,<1H OCEAN
529,-118.0,34.0,27.0,3050.0,3889.0,576.0,9.0,9.0991,153700.0,<1H OCEAN
530,-118.38,33.44,34.0,3125.0,26.0,6071.0,927.0,6.0,468761.0,NEAR OCEAN
531,-118.0,34.0,16.0,1064.0,37.0,652.0,3261.0,3.9832,260000.0,<1H OCEAN
532,-118.0,33.0,2.0,755.0,554.0,2125.0,486.0,3.0,165500.0,NEAR OCEAN
533,-121.0,38.0,2.0,28000.0,2800.0,1707.0,3404.0,2.0,2300.0,<1H OCEAN
534,-118.0,37.0,15.0,1621.0,618.0,842.0,3100.0,2.711,231625.0,<1H OCEAN
535,-122.0,37.0,35.0,1542.0,2333.0,486.0,496.0,3.9077,320100.0,<1H OCEAN
536,-118.0,38.0,52.0,1586.0,473.0,9861.0,3726.0,4.0,145600.0,<1H OCEAN
537,-122.0,36.0,38.0,569.0,480.0,1524.0,4900.0,2.049,115000.0,INLAND
538,-118.0,33.0,37.0,28800.0,704.0,2117.0,1169.0,7.065,2118.0,<1H OCEAN
539,-121.0,33.0,52.0,795.0,3175.0,2655.0,52.0,3.5121,68800.0,<1H OCEAN
540,-122.0,38.0,2.0,3159.0,3.0,1584.0,567.0,2.0017,67900.0,NEAR BAY
541,-118.0,39.7,4.0,1894.0,637.3,24800.0,3163.0,3.913,242766.0,INLAND
542,-122.0,34.0,29.0,3737.0,624.0,23991.0,2118.0,3.0,340024.0,<1H OCEAN
543,-119.0,35.0,52.0,1450.0,607.0,2476.0,8.0,5.8,481400.0,<1H OCEAN
544,-118.0,34.0,32.6,724.0,2700.0,589.0,495.0,2.0,181934.0,NEAR OCEAN
545,-120.91,34.0,9.0,1710.0,3726.0,2039.0,495.0,1.065,216904.0,<1H OCEAN
546,-122.0,34.0,37.0,2780.0,100.0,669.0,1325.0,12.8273,469761.0,<1H OCEAN
547,-118.0,37.0,9.0,707.0,7.0,1511.0,3443.0,1.534,230086.0,<1H OCEAN
