,age,work class,count in census,education,education number,marital status,occupation,relationship,race,sex,capital gain,capital loss,hours per week,native country
215,Private,246095.0,HS-grad,13.0,Married-civ-spouse,Other-service,Husband,White,Male,17670.0,0.0,40.0,United-States,1
216,Private,304795.0,HS-grad,10.0,Never-married,?,Wife,White,Male,0.0,0.0,40.0,United-States,1
217,Private,248350.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
218,Self-emp-inc,100201.0,HS-grad,10.0,Widowed,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1
219,Private,121301.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,1
220,Private,237503.0,Bachelors,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
221,Private,171595.0,HS-grad,11.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
222,Private,185104.0,Assoc-acdm,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,60.0,United-States,>50K
223,Private,157681.0,11th,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
224,Private,249970.0,Some-college,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,17209.0,0.0,40.0,United-States,<=50K
225,Private,180890.0,HS-grad,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
226,Private,186491.0,Bachelors,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
227,Private,101258.0,HS-grad,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
228,Private,165559.0,11th,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
229,Private,30815.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
230,Private,110952.0,HS-grad,11.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,22.0,United-States,<=50K
231,Private,115134.0,Bachelors,11.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
232,Private,133661.0,HS-grad,11.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
233,Private,364039.0,Bachelors,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
234,Private,100303.0,Some-college,12.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
235,Private,225493.0,HS-grad,11.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
236,Private,173848.0,HS-grad,7.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
237,Private,158290.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
238,Private,228323.0,Some-college,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,31.0,United-States,>50K
239,Private,38800.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
240,Private,171964.0,HS-grad,11.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
241,Private,182059.0,HS-grad,11.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,>5000
242,Private,237053.0,HS-grad,10.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
243,Private,291255.0,11th,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50000
244,Private,185295.0,Some-college,12.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>500
245,?,100540.0,Some-college,13.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,27.0,United-States,<=50K
246,Self-emp-not-inc,321134.0,9th,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>500
247,Private,187104.0,Some-college,10.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,>500
248,Private,285592.0,HS-grad,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
249,Private,155518.0,HS-grad,8.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,41.0,United-States,>50k
250,Self-emp-not-inc,20890.0,Some-college,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,>5000
251,Private,246112.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,>5000
252,Private,106952.0,Bachelors,10.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
253,Private,140284.0,Bachelors,12.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
254,Self-emp-not-inc,287379.0,HS-grad,13.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,39.0,United-States,<=50K
255,Private,149224.0,10th,11.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
256,Private,186924.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>5000
257,Private,271586.0,Some-college,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
258,Private,244156.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
259,Private,116060.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20.0,United-States,>50K
260,Private,274378.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,?
261,Private,283755.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
262,Private,100806.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
263,Private,207021.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,>500
264,Private,291899.0,HS-grad,11.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
265,Private,156630.0,HS-grad,13.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
266,Private,194590.0,HS-grad,11.0,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,26.0,United-States,<=50K
267,Private,247151.0,Some-college,11.0,Married-civ-spouse,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,>50000
268,Private,197020.0,HS-grad,9.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>50k
269,Private,156026.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
270,Private,107136.0,Bachelors,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
271,Private,122226.0,Some-college,10.0,Married-civ-spouse,Hand-cleaner,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
272,Private,113004.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
273,Private,196040.0,Some-college,10.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
274,Private,36753.0,HS-grad,13.0,Widowed,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,Canada
275,Private,155595.0,HS-grad,13.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,England
276,Private,334178.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,30.0,United-States,Canada
277,Private,38405.0,HS-grad,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
278,Private,140001.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
279,Private,195503.0,HS-grad,10.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,England
280,Private,107661.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
281,Private,163853.0,HS-grad,12.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
282,Private,117141.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,29.0,United-States,Canada
283,Self-emp-not-inc,115801.0,Some-college,11.0,Married-civ-spouse,Professonal,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
284,Private,225710.0,Some-college,13.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
285,Private,295690.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
286,Self-employed,236704.0,Some-college,11.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
287,Private,19241.0,Some-college,11.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,30.0,United-States,>5000
288,Private,359030.0,Some-college,12.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
289,Private,392419.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
290,Private,27540.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
291,Private,244046.0,Some-college,13.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
292,Private,245541.0,HS-grad,11.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,20.0,United-States,>500
293,Private,159101.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
294,Private,330040.0,9th,12.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
295,Private,393348.0,HS-grad,10.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
296,Private,114022.0,HS-grad,12.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
297,Private,107310.0,HS-grad,10.0,Married-civ-spouse,Other-service,Husband,White,Male,2600.0,0.0,40.0,United-States,<=50K
298,Private,177110.0,Some-college,12.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
299,Private,294104.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,41.0,United-States,<=50K
300,Private,286542.0,11th,1.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
301,Private,218513.0,HS-grad,1.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
302,Private,197393.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,England
303,Private,176658.0,10th,11.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
304,Private,200858.0,Some-college,12.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
305,Private,36404.0,HS-grad,1.0,Widowed,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,Canada
306,Private,150158.0,10th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,20.0,United-States,>50K
307,Private,220290.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,Canada
308,Private,147184.0,HS-grad,12.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,3835.0,38.0,United-States,<=50000
309,Private,289494.0,Some-college,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Female
310,Private,165509.0,HS-grad,10.0,Never-married,Sales,Husband-wife,White,Male,0.0,0.0,40.0,United-States,Canada
311,Private,275991.0,Some-college,13.0,Never-married,?,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
312,Private,31305.0,Bachelors,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
313,Private,156303.0,HS-grad,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
314,Private,197040.0,HS-grad,12.0,Never-married,Sales,Husband,White,Male,0.0,0.0,45.0,United States,Canada
315,Private,100910.0,HS-grad,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,Other
316,Private,214249.0,10th,12.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,35.0,United-States,<=50K
317,Private,31401.0,HS-grad,10.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
318,Private,176938.0,Some-college,13.0,Never-married,?,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
319,Private,107683.0,10th,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
320,Private,393014.0,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
321,Private,33030.0,Bachelors,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>500
322,Private,234815.0,HS-grad,12.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
323,Private,284280.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
324,Private,39489.0,Some-college,12.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,40.0,United-States,>500
325,Private,121992.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States,>50K
326,Private,158105.0,Some-college,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>500
327,Private,151831.0,10th,12.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
328,Private,144900.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50k
329,Private,123734.0,HS-grad,13.0,Never-married,Sales,Husband,White,Male,18345.0,0.0,40.0,United-States,>500
330,Private,102495.0,HS-grad,10.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>500
331,Private,180855.0,HS-grad,14.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,18.0,United-States,>50K
332,Private,18599.0,Bachelors,12.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,23.0,United-States,>500
333,Private,100059.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,44.0,United-States,>500
334,Private,209035.0,HS-grad,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
335,Private,58413.0,HS-grad,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
336,Private,38314.0,Bachelors,12.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
337,Private,477623.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Canada
338,Private,227118.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
339,Private,210956.0,Bachelors,9.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
340,Private,126296.0,HS-grad,12.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
341,Private,109401.0,HS-grad,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,22.0,United-States,Canada
342,Private,160580.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
343,Private,332591.0,HS-grad,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
344,Self-emp-not-inc,120561.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
345,Private,190840.0,Assoc-acdm,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
346,Private,150540.0,Some-college,10.0,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0.0,30.0,United-States,>50K
347,Private,185635.0,HS-grad,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=500000
348,Private,111263.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50000
349,Self-emp-not-inc,191677.0,Bachelors,13.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,41.0,United-States,England
350,Private,164730.0,Bachelors,12.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,?
351,Private,183700.0,Some-college,10.0,Never-married,Machine-op-inspct,Husband,White,Female,10243.0,0.0,40.0,United-States,Canada
352,Private,224478.0,Some-college,7.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,<=5000
353,Private,237766.0,HS-grad,11.0,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,Other
354,Private,34198.0,Bachelors,11.0,Never-married,?,Own-child,White,Male,0.0,0.0,50.0,United-States,Canada
355,Self-emp-not-inc,143113.0,Some-college,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,Other
356,Private,211195.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
357,Private,43036.0,HS-grad,12.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50000
358,Private,220898.0,HS-grad,12.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50000
359,Private,153626.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50000
360,Private,195102.0,HS-grad,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,Male
361,Private,276700.0,Bachelors,12.0,Married-civ-spouse,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,South
362,Private,37780.0,Bachelors,12.0,Widowed,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,Female
363,Self-emp-not-inc,207561.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Other
364,Private,215223.0,HS-grad,11.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Female
365,Private,226336.0,HS-grad,11.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,45.0,United-States,Female
366,Private,200889.0,HS-grad,12.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Male
367,Private,328395.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,47509.0,0.0,40.0,United-States,Male
368,Private,276573.0,HS-grad,12.0,Married-civ-spouse,C-White,Own-child,White,Male,0.0,0.0,40.0,United-States,Male
369,Private,170665.0,Some-college,11.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,Private
370,Private,180482.0,Some-college,10.0,Never-married,Handlers-cleaners,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
371,Private,204821.0,HS-grad,13.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
372,Private,142190.0,10th,10.0,Divorced,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,Male
373,Private,101631.0,Bachelors,7.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,Male
374,Private,122105.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
375,Private,167378.0,HS-grad,12.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,32.0,United-States,Female
376,Private,140650.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,30.0,United-States,Honduras
377,Private,166128.0,HS-grad,11.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,Male
378,Private,156050.0,11th,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
379,Private,123850.0,Bachelors,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
380,Private,247202.0,Some-college,12.0,Married-civ-spouse,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
381,Private,40434.0,HS-grad,11.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
382,Private,189534.0,11th,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,31.0,United-States,<=500
383,Private,104238.0,Some-college,1.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
384,Private,200157.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=500000
385,Private,30962.0,HS-grad,10.0,Never-married,?,Husband,White,Male,3044.0,0.0,25.0,United-States,Canada
386,Private,155651.0,Some-college,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>500
387,Private,190158.0,Assoc-acdm,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=500
388,Private,296300.0,11th,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,Female
389,Private,188891.0,HS-grad,13.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50000
390,Private,143098.0,HS-grad,10.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
391,Private,146740.0,Bachelors,10.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,Canada
392,Private,119955.0,10,10.0,Married-civ-spouse,?,Not-in-family,White,Female,0.0,0.0,31.0,United-States,England
393,Private,106305.0,Assoc-acdm,1.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=500
394,Private,195433.0,HS-grad,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,England
395,Private,100502.0,Bachelors,11.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,South
396,Private,140280.0,HS-grad,12.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,England
397,Private,202715.0,Some-college,12.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
398,Private,145383.0,9th,12.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,20.0,United-States,Other race
399,Private,101990.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Male
400,Private,107192.0,9th,11.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
401,Private,294070.0,9th,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
402,Private,103908.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,20.0,United-States,Canada
403,Private,102842.0,HS-grad,10.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,Private
404,Private,189315.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Honduras
405,Private,186899.0,HS-grad,13.0,Never-married,?,Not-in-family,White,Male,52641.0,0.0,30.0,United-States,Male
406,Private,223544.0,Some-college,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Male,0.0,0.0,29.0,United-States,<=50K
407,Self-emp-not-inc,183016.0,HS-grad,10.0,Married-civ-spouse,?,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
408,Private,214225.0,HS-grad,1.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,37.0,United-States,<=50K
409,Private,286849.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
410,Private,271808.0,HS-grad,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Female
411,Private,109624.0,Bachelors,13.0,Never-married,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,Female
412,Private,118322.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
413,Private,250191.0,Bachelors,9.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
414,Private,188119.0,HS-grad,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>5000
415,Private,354118.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
416,Private,281372.0,HS-grad,14.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=5000
417,Private,108035.0,HS-grad,1.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50k
418,Private,300119.0,HS-grad,11.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>500
419,Private,286880.0,10th,11.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
420,Private,156559.0,HS-grad,11.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=5000
421,Private,105218.0,10th,13.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=5000
422,Private,118730.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,20.0,United-States,Canada
423,Private,100585.0,HS-grad,12.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
424,Private,101040.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,42.0,United-States,>50K
425,Private,115428.0,10th,10.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
426,Private,134754.0,HS-grad,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.0,United-States,>5000
427,Private,104690.0,HS-grad,11.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
428,Private,41873.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,>50K
429,Private,161890.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
