,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
273,-120.04,34.63,18.0,3136.0,697.0,1611.0,568.0,1.9923,143400.0,NEAR OCEAN
274,-118.35,34.08,52.0,2174.0,609.0,1187.0,563.0,2.9052,225000.0,<1H OCEAN
275,-118.18,33.8,12.0,2146.0,627.0,2272.0,583.0,2.2596,131800.0,NEAR OCEAN
276,-118.37,34.08,32.0,4725.0,1369.0,3126.0,1299.0,2.8321,239900.0,<1H OCEAN
277,-122.43,37.79,52.0,3170.0,936.0,1245.0,836.0,4.1656,500001.0,NEAR BAY
278,-122.56,37.91,20.0,4676.0,797.0,1451.0,694.0,7.6202,500001.0,NEAR BAY
279,-119.04,35.35,14.0,1802.0,280.0,673.0,256.0,3.9191,92400.0,INLAND
280,-118.04,34.06,31.0,2566.0,715.0,3171.0,720.0,1.9886,150000.0,<1H OCEAN
281,-119.65,36.32,24.0,3137.0,617.0,1534.0,569.0,1.8849,63000.0,INLAND
282,-118.38,34.02,39.0,1453.0,290.0,883.0,274.0,3.1442,235300.0,<1H OCEAN
283,-121.26,38.64,12.0,5394.0,1029.0,2263.0,984.0,3.2545,136300.0,INLAND
284,-118.32,34.05,21.0,1769.0,535.0,2031.0,501.0,2.5564,187500.0,<1H OCEAN
285,-117.13,32.76,36.0,991.0,203.0,612.0,211.0,2.619,220500.0,NEAR OCEAN
286,-117.09,32.74,21.0,2261.0,621.0,2297.0,602.0,1.6393,92000.0,NEAR OCEAN
287,-120.01,38.92,15.0,3580.0,627.0,1286.0,619.0,3.567,99400.0,INLAND
288,-118.15,33.9,32.0,2080.0,564.0,2612.0,523.0,2.6042,147500.0,<1H OCEAN
289,-118.19,34.04,36.0,2099.0,573.0,1511.0,528.0,2.1955,136800.0,<1H OCEAN
290,-118.23,34.11,39.0,1866.0,574.0,2131.0,568.0,2.2357,162500.0,<1H OCEAN
291,-122.28,37.82,52.0,1034.0,239.0,925.0,231.0,2.1859,125000.0,NEAR BAY
292,-122.04,37.0,28.0,3155.0,623.0,1641.0,567.0,3.7863,273600.0,NEAR OCEAN
293,-118.19,33.97,29.0,2873.0,812.0,2882.0,765.0,2.6942,161200.0,<1H OCEAN
294,-117.13,32.8,28.0,1566.0,618.0,2054.0,595.0,3.0278,132800.0,NEAR OCEAN
295,-118.38,33.82,34.0,3626.0,718.0,1496.0,718.0,5.2128,477200.0,<1H OCEAN
296,-118.33,34.06,19.0,4981.0,1259.0,2381.0,1222.0,1.8656,242700.0,<1H OCEAN
297,-122.82,38.44,52.0,2723.0,541.0,1388.0,556.0,4.2554,206500.0,<1H OCEAN
298,-117.98,33.85,32.0,2823.0,483.0,1398.0,462.0,4.8125,195200.0,<1H OCEAN
299,-117.0,32.75,13.0,3008.0,693.0,1014.0,564.0,3.0526,110000.0,NEAR OCEAN
300,-121.32,38.03,6.0,2748.0,447.0,1398.0,456.0,4.2386,163400.0,INLAND
301,-124.17,40.79,43.0,2447.0,494.0,927.0,472.0,2.4695,67500.0,NEAR OCEAN
302,-117.95,33.87,35.0,1786.0,379.0,996.0,379.0,4.7813,165600.0,<1H OCEAN
303,-121.17,37.96,46.0,2672.0,548.0,1364.0,478.0,3.3173,141400.0,INLAND
304,-117.12,32.96,31.0,3153.0,603.0,1952.0,623.0,3.6296,163400.0,<1H OCEAN
305,-122.19,37.77,52.0,1085.0,273.0,753.0,259.0,2.6765,119400.0,NEAR BAY
306,-122.03,36.97,30.0,2794.0,496.0,985.0,461.0,4.6864,321600.0,NEAR OCEAN
307,-118.07,33.99,34.0,1643.0,511.0,2142.0,494.0,2.0,162500.0,<1H OCEAN
308,-118.06,34.1,26.0,2227.0,659.0,1235.0,547.0,3.7833,231500.0,<1H OCEAN
309,-118.3,33.83,25.0,4308.0,1286.0,3646.0,1191.0,2.9087,235600.0,<1H OCEAN
310,-121.92,37.26,26.0,3087.0,585.0,1574.0,577.0,5.2738,218800.0,<1H OCEAN
311,-121.89,37.24,51.0,2342.0,343.0,928.0,335.0,7.8543,500001.0,<1H OCEAN
312,-121.51,39.51,18.0,1087.0,275.0,725.0,250.0,1.8125,73800.0,INLAND
313,-118.26,34.07,20.0,1051.0,461.0,1349.0,390.0,1.9762,160000.0,<1H OCEAN
314,-121.4,36.86,52.0,2911.0,661.0,1184.0,621.0,2.5444,93300.0,INLAND
315,-121.06,39.01,12.0,3920.0,833.0,2061.0,809.0,2.6111,145300.0,INLAND
316,-119.82,34.44,42.0,969.0,163.0,483.0,172.0,5.1632,240300.0,NEAR OCEAN
317,-122.41,37.79,52.0,2323.0,581.0,1729.0,551.0,2.4167,200000.0,NEAR BAY
318,-117.99,34.05,18.0,5343.0,1268.0,4832.0,1224.0,3.2482,154900.0,<1H OCEAN
319,-117.17,32.75,29.0,796.0,285.0,582.0,303.0,2.1776,200000.0,NEAR OCEAN
320,-117.18,32.73,52.0,1790.0,264.0,793.0,259.0,10.6605,500001.0,NEAR OCEAN
321,-118.29,34.11,39.0,2040.0,673.0,1151.0,645.0,2.3382,253600.0,<1H OCEAN
322,-118.2,33.8,30.0,2723.0,769.0,2616.0,684.0,2.3725,151700.0,<1H OCEAN
323,-122.18,37.78,49.0,712.0,143.0,476.0,139.0,3.5673,121900.0,NEAR BAY
324,-121.83,38.49,4.0,3566.0,647.0,1693.0,616.0,4.8839,147500.0,INLAND
325,-121.81,37.34,21.0,2828.0,467.0,1598.0,456.0,4.9688,242000.0,<1H OCEAN
326,-121.38,38.64,29.0,2053.0,517.0,1341.0,507.0,1.7306,137500.0,INLAND
327,-117.38,33.95,35.0,1298.0,272.0,606.0,254.0,3.2031,101500.0,INLAND
328,-118.05,33.93,38.0,1829.0,464.0,1539.0,469.0,3.7143,157300.0,<1H OCEAN
329,-122.26,37.84,52.0,1375.0,406.0,1689.0,374.0,2.3542,121900.0,NEAR BAY
330,-118.31,34.08,33.0,1834.0,491.0,1185.0,499.0,2.875,177500.0,<1H OCEAN
331,-118.34,34.05,52.0,921.0,178.0,476.0,176.0,3.3571,325900.0,<1H OCEAN
332,-117.9,33.82,33.0,4609.0,852.0,2477.0,834.0,3.1875,217400.0,<1H OCEAN
333,-122.42,37.79,52.0,3700.0,1098.0,2258.0,1094.0,2.5383,225000.0,NEAR BAY
334,-118.01,34.08,32.0,3359.0,642.0,1657.0,644.0,3.5673,205500.0,<1H OCEAN
335,-118.28,34.09,52.0,2185.0,806.0,2511.0,782.0,1.8447,200000.0,<1H OCEAN
336,-119.71,34.41,38.0,2230.0,411.0,990.0,391.0,3.7287,261000.0,NEAR OCEAN
337,-122.07,38.26,35.0,1336.0,324.0,666.0,298.0,2.8793,99500.0,INLAND
338,-117.13,32.76,41.0,4486.0,753.0,1720.0,697.0,4.7237,174100.0,NEAR OCEAN
339,-122.28,37.81,18.0,2235.0,524.0,1460.0,486.0,1.6429,123800.0,NEAR BAY
340,-122.21,37.44,44.0,2754.0,563.0,1090.0,472.0,6.0718,500001.0,NEAR OCEAN
341,-118.49,34.03,44.0,1375.0,270.0,629.0,265.0,3.0347,500001.0,<1H OCEAN
342,-118.22,33.79,30.0,1379.0,378.0,1627.0,353.0,2.5,148800.0,NEAR OCEAN
343,-118.43,34.27,29.0,2902.0,647.0,2240.0,614.0,3.4187,221900.0,<1H OCEAN
344,-122.26,37.88,52.0,2837.0,,989.0,587.0,2.3304,265900.0,NEAR BAY
345,-119.18,34.21,23.0,3189.0,468.0,1356.0,480.0,6.6031,348600.0,NEAR OCEAN
346,-117.71,33.62,14.0,2668.0,513.0,1362.0,486.0,4.3269,132600.0,<1H OCEAN
347,-117.98,33.96,27.0,2744.0,442.0,1222.0,447.0,6.0247,286800.0,<1H OCEAN
348,-121.29,38.71,10.0,3163.0,581.0,1466.0,518.0,4.8359,136500.0,INLAND
349,-118.32,33.94,31.0,2937.0,795.0,1798.0,738.0,2.9076,181800.0,<1H OCEAN
350,-119.55,36.69,29.0,4410.0,813.0,1769.0,734.0,2.8102,73400.0,INLAND
351,-117.39,33.95,33.0,2145.0,464.0,1077.0,464.0,2.8194,104200.0,INLAND
352,-118.39,33.82,34.0,2963.0,472.0,1227.0,477.0,6.5382,500001.0,NEAR OCEAN
353,-118.18,33.82,47.0,1733.0,315.0,944.0,311.0,5.7133,331600.0,NEAR OCEAN
354,-118.04,34.11,45.0,2413.0,564.0,1555.0,536.0,2.3889,152900.0,INLAND
355,-118.23,34.06,32.0,2969.0,1281.0,5558.0,1195.0,0.9,87500.0,<1H OCEAN
356,-118.2,34.11,31.0,2163.0,684.0,1952.0,617.0,2.3095,166500.0,<1H OCEAN
357,-122.05,37.92,21.0,2182.0,524.0,1390.0,534.0,3.7292,148800.0,NEAR BAY
358,-122.44,37.78,52.0,2285.0,602.0,901.0,557.0,2.619,321300.0,NEAR BAY
359,-117.41,33.96,19.0,3820.0,875.0,2441.0,830.0,2.0192,88900.0,INLAND
360,-122.41,37.81,52.0,3200.0,752.0,1525.0,697.0,3.2829,500001.0,NEAR BAY
361,-122.27,38.11,49.0,3844.0,1042.0,2710.0,962.0,1.8103,128700.0,NEAR BAY
362,-117.58,33.87,12.0,4127.0,748.0,2144.0,692.0,4.8286,184800.0,INLAND
363,-118.37,33.97,26.0,4893.0,1295.0,5349.0,1257.0,2.8679,187500.0,<1H OCEAN
364,-117.75,34.07,33.0,4376.0,954.0,3020.0,909.0,3.2841,128900.0,INLAND
365,-117.27,32.82,33.0,2511.0,597.0,1232.0,562.0,3.7277,300000.0,NEAR OCEAN
366,-117.99,33.89,14.0,3319.0,803.0,2361.0,762.0,3.4812,144600.0,<1H OCEAN
367,-121.34,38.03,13.0,3170.0,639.0,1891.0,623.0,3.8372,110500.0,INLAND
368,-121.41,38.55,20.0,5085.0,1153.0,2336.0,846.0,2.9821,119300.0,INLAND
369,-118.96,35.38,40.0,1125.0,275.0,661.0,241.0,1.4767,102300.0,INLAND
370,-118.49,34.24,18.0,3299.0,748.0,1351.0,721.0,4.8229,257500.0,<1H OCEAN
371,-122.26,37.83,52.0,1778.0,469.0,928.0,419.0,3.6196,181300.0,NEAR BAY
372,-117.93,33.84,20.0,4408.0,1250.0,2190.0,1137.0,2.9167,239900.0,<1H OCEAN
373,-118.12,33.87,26.0,2655.0,636.0,2051.0,590.0,3.5341,182800.0,<1H OCEAN
374,-122.08,37.99,4.0,6778.0,1037.0,2957.0,1061.0,5.0899,160300.0,NEAR BAY
375,-117.95,34.04,18.0,2739.0,964.0,3153.0,828.0,2.5,155300.0,<1H OCEAN
376,-121.59,39.74,16.0,852.0,195.0,518.0,195.0,1.9135,89500.0,INLAND
377,-122.26,37.83,52.0,1245.0,493.0,574.0,353.0,0.9355,67500.0,NEAR BAY
378,-122.29,37.88,52.0,3087.0,583.0,1581.0,523.0,3.7292,252100.0,NEAR BAY
379,-122.16,37.75,46.0,1589.0,,853.0,354.0,3.3125,122900.0,NEAR BAY
380,-117.98,33.65,18.0,3736.0,708.0,2269.0,676.0,5.3079,251400.0,<1H OCEAN
381,-118.2,33.98,42.0,1803.0,534.0,2165.0,525.0,2.619,153000.0,<1H OCEAN
382,-117.94,33.78,22.0,4174.0,799.0,2466.0,761.0,4.1387,184900.0,<1H OCEAN
383,-117.77,33.54,29.0,2230.0,363.0,679.0,319.0,12.3292,500001.0,<1H OCEAN
384,-117.74,34.09,36.0,1091.0,206.0,576.0,187.0,3.5859,81300.0,INLAND
385,-121.99,37.3,36.0,818.0,159.0,393.0,159.0,3.2679,231900.0,<1H OCEAN
386,-117.49,34.07,21.0,6457.0,1232.0,3266.0,1132.0,2.0458,111500.0,INLAND
387,-117.82,33.72,16.0,3269.0,585.0,1480.0,591.0,4.1379,222900.0,<1H OCEAN
388,-117.38,33.93,15.0,2636.0,615.0,1629.0,515.0,4.0357,113500.0,INLAND
389,-122.26,37.82,19.0,1849.0,716.0,1580.0,667.0,1.2132,150000.0,NEAR BAY
390,-117.12,32.75,37.0,1819.0,466.0,946.0,439.0,3.5,135700.0,NEAR OCEAN
391,-117.08,32.76,37.0,1205.0,221.0,498.0,223.0,2.9286,279800.0,NEAR OCEAN
392,-122.2,37.77,38.0,943.0,323.0,905.0,322.0,2.09,94300.0,NEAR BAY
393,-118.84,34.17,15.0,4065.0,587.0,1646.0,566.0,6.7809,335700.0,<1H OCEAN
394,-119.56,36.71,6.0,25.0,5.0,16.0,4.0,2.375,87500.0,INLAND
395,-117.07,33.11,17.0,3639.0,579.0,1763.0,577.0,5.1584,305800.0,<1H OCEAN
396,-122.08,37.64,37.0,3041.0,617.0,1582.0,581.0,3.3281,173400.0,NEAR BAY
397,-118.25,33.97,30.0,1706.0,477.0,2188.0,472.0,1.65,109800.0,<1H OCEAN
398,-118.14,33.91,31.0,2356.0,602.0,1849.0,578.0,3.6765,172700.0,<1H OCEAN
399,-121.34,38.66,28.0,2323.0,464.0,1195.0,441.0,3.5352,113500.0,INLAND
400,-118.1,34.1,29.0,2459.0,726.0,2446.0,673.0,2.9773,171300.0,<1H OCEAN
401,-118.27,34.01,43.0,1262.0,488.0,1656.0,477.0,1.933,115200.0,<1H OCEAN
402,-117.3,32.79,41.0,3819.0,1108.0,2310.0,949.0,2.3,221100.0,NEAR OCEAN
403,-118.21,33.94,40.0,1178.0,343.0,1173.0,343.0,2.1458,140600.0,<1H OCEAN
404,-117.24,32.75,35.0,2355.0,,1304.0,492.0,2.6172,282300.0,NEAR OCEAN
405,-118.3,34.11,33.0,2596.0,705.0,2223.0,714.0,2.8784,218200.0,<1H OCEAN
406,-122.43,37.79,52.0,2193.0,669.0,1509.0,628.0,4.0,500001.0,NEAR BAY
407,-118.2,33.9,41.0,1757.0,395.0,1776.0,375.0,3.788,169000.0,<1H OCEAN
408,-122.17,37.75,36.0,932.0,253.0,918.0,249.0,1.5256,79500.0,NEAR BAY
409,-118.47,33.99,52.0,2511.0,521.0,1093.0,515.0,3.5272,302200.0,<1H OCEAN
410,-122.45,37.76,52.0,3236.0,690.0,1122.0,623.0,3.7396,500001.0,NEAR BAY
411,-117.95,33.93,10.0,1465.0,486.0,632.0,478.0,3.3516,153300.0,<1H OCEAN
412,-121.07,38.92,22.0,3866.0,526.0,1659.0,527.0,4.6417,152300.0,INLAND
413,-117.08,32.64,30.0,1438.0,300.0,866.0,275.0,3.7188,156800.0,NEAR OCEAN
414,-122.48,37.7,46.0,3273.0,569.0,1283.0,568.0,4.0547,269600.0,NEAR OCEAN
415,-117.13,32.76,36.0,2374.0,515.0,1177.0,496.0,3.1944,162500.0,NEAR OCEAN
416,-122.22,37.8,52.0,1802.0,394.0,772.0,354.0,4.3472,254500.0,NEAR BAY
417,-117.99,33.85,33.0,2248.0,659.0,1728.0,618.0,2.5652,150000.0,<1H OCEAN
418,-118.05,34.14,32.0,5320.0,896.0,1467.0,798.0,5.4333,500001.0,INLAND
419,-121.35,38.03,9.0,2288.0,438.0,1037.0,446.0,3.3516,168400.0,INLAND
420,-118.17,33.97,34.0,2160.0,466.0,1869.0,447.0,3.5398,177900.0,<1H OCEAN
421,-122.06,37.38,20.0,3273.0,615.0,2558.0,573.0,4.2054,286800.0,NEAR BAY
422,-119.79,36.73,43.0,2405.0,533.0,1268.0,519.0,1.7292,57000.0,INLAND
423,-121.04,37.69,12.0,2756.0,679.0,1798.0,579.0,3.0472,145000.0,INLAND
424,-118.39,34.14,31.0,2652.0,665.0,1211.0,614.0,3.8125,500001.0,<1H OCEAN
425,-117.06,32.6,22.0,1691.0,340.0,807.0,350.0,3.0789,126900.0,NEAR OCEAN
426,-117.16,34.02,9.0,3184.0,869.0,2048.0,784.0,2.6942,157300.0,INLAND
427,-118.04,33.92,16.0,2876.0,587.0,1434.0,576.0,4.3472,264400.0,<1H OCEAN
428,-117.96,33.9,18.0,4397.0,942.0,2138.0,902.0,3.5259,197000.0,<1H OCEAN
429,-117.74,34.09,30.0,981.0,266.0,773.0,255.0,1.5536,110400.0,INLAND
430,-117.06,34.83,32.0,2911.0,633.0,1678.0,591.0,3.0184,99500.0,INLAND
431,-118.44,34.28,39.0,1488.0,322.0,871.0,309.0,3.1667,182700.0,<1H OCEAN
432,-122.25,37.8,52.0,2080.0,726.0,1342.0,622.0,2.1793,250000.0,NEAR BAY
433,-118.12,33.95,42.0,2722.0,562.0,1085.0,545.0,4.0484,280400.0,<1H OCEAN
434,-117.84,33.74,15.0,2926.0,621.0,1617.0,594.0,2.6786,153000.0,<1H OCEAN
435,-122.31,37.54,36.0,2664.0,559.0,1166.0,564.0,4.8125,302000.0,NEAR OCEAN
436,-119.06,34.37,32.0,3100.0,870.0,2722.0,830.0,2.1553,222800.0,<1H OCEAN
437,-119.44,36.8,44.0,3595.0,771.0,1639.0,741.0,2.25,75500.0,INLAND
438,-121.95,38.89,18.0,928.0,176.0,429.0,155.0,1.7188,125000.0,INLAND
439,-117.21,34.53,9.0,3157.0,573.0,1560.0,569.0,5.5342,167800.0,INLAND
440,-116.96,32.77,17.0,1758.0,465.0,821.0,464.0,2.7083,163500.0,<1H OCEAN
441,-118.1,34.02,21.0,3859.0,896.0,1739.0,867.0,3.3702,199100.0,<1H OCEAN
442,-122.09,37.4,23.0,3785.0,631.0,1576.0,618.0,7.6886,500001.0,NEAR BAY
443,-122.42,37.64,44.0,801.0,176.0,420.0,178.0,4.4286,241700.0,NEAR OCEAN
444,-117.02,33.94,17.0,4379.0,801.0,2106.0,742.0,3.0096,129700.0,INLAND
445,-117.78,33.68,8.0,3544.0,764.0,2221.0,774.0,3.8194,238700.0,<1H OCEAN
446,-119.72,34.42,25.0,3188.0,583.0,1838.0,559.0,5.6194,243000.0,<1H OCEAN
447,-121.31,37.94,27.0,2450.0,522.0,1510.0,492.0,2.5363,95600.0,INLAND
448,-122.28,37.87,52.0,2386.0,616.0,1238.0,562.0,2.0,178600.0,NEAR BAY
449,-122.42,37.66,36.0,2964.0,517.0,1594.0,516.0,4.9236,302100.0,NEAR OCEAN
450,-118.24,34.16,33.0,2863.0,594.0,1588.0,559.0,3.8158,234600.0,<1H OCEAN
451,-118.33,33.74,31.0,3142.0,612.0,1167.0,542.0,3.5938,483800.0,NEAR OCEAN
452,-118.36,34.09,39.0,3144.0,826.0,1832.0,795.0,2.7303,300000.0,<1H OCEAN
453,-121.86,37.34,34.0,1457.0,391.0,1266.0,365.0,2.3523,135600.0,<1H OCEAN
454,-118.32,33.95,37.0,1831.0,464.0,1456.0,419.0,3.3542,166900.0,<1H OCEAN
455,-119.29,36.31,18.0,2479.0,441.0,1311.0,442.0,3.0971,108200.0,INLAND
456,-117.85,33.8,17.0,3633.0,621.0,1629.0,585.0,5.0653,259600.0,<1H OCEAN
457,-118.45,34.2,36.0,3023.0,838.0,3132.0,796.0,2.7179,262000.0,<1H OCEAN
458,-121.3,38.67,16.0,3170.0,500.0,1645.0,536.0,4.6458,127600.0,INLAND
459,-119.73,36.8,9.0,2379.0,447.0,1317.0,456.0,4.8125,89600.0,INLAND
460,-117.4,33.94,32.0,1276.0,,697.0,242.0,2.0529,90500.0,INLAND
461,-116.89,34.22,15.0,2718.0,581.0,1315.0,528.0,2.9821,96500.0,INLAND
462,-121.9,38.02,29.0,3154.0,740.0,3062.0,712.0,2.8289,100000.0,INLAND
463,-122.07,37.94,20.0,4754.0,1022.0,2811.0,1001.0,4.5245,213200.0,NEAR BAY
464,-119.78,36.78,19.0,1527.0,272.0,827.0,272.0,2.5114,72200.0,INLAND
465,-120.69,38.45,12.0,1851.0,356.0,890.0,336.0,4.3036,121000.0,INLAND
466,-118.47,34.22,21.0,2817.0,574.0,1087.0,557.0,3.75,196900.0,<1H OCEAN
467,-122.31,37.55,27.0,3785.0,729.0,1885.0,658.0,4.8355,298400.0,NEAR OCEAN
468,-122.22,37.81,52.0,2855.0,695.0,1135.0,617.0,3.5109,261600.0,NEAR BAY
469,-118.15,33.77,40.0,2574.0,616.0,1252.0,586.0,3.2484,382100.0,NEAR OCEAN
470,-121.96,37.34,35.0,1368.0,289.0,965.0,306.0,5.0602,235600.0,<1H OCEAN
471,-118.12,34.02,40.0,2216.0,557.0,1272.0,523.0,2.7955,286400.0,<1H OCEAN
472,-121.93,37.26,42.0,989.0,184.0,498.0,180.0,5.9275,456100.0,<1H OCEAN
473,-118.21,34.13,44.0,2634.0,744.0,3056.0,734.0,2.1354,152500.0,<1H OCEAN
474,-118.25,33.89,36.0,1813.0,478.0,1554.0,472.0,2.3269,102300.0,<1H OCEAN
475,-118.25,33.79,21.0,2532.0,579.0,1642.0,543.0,3.8068,183600.0,<1H OCEAN
476,-118.19,34.02,33.0,1474.0,278.0,1062.0,278.0,2.7222,141100.0,<1H OCEAN
477,-118.39,33.86,34.0,3262.0,599.0,1341.0,568.0,5.7979,393200.0,<1H OCEAN
478,-122.45,37.78,52.0,1578.0,280.0,696.0,298.0,5.0476,500001.0,NEAR BAY
479,-118.35,34.0,29.0,2424.0,652.0,1623.0,623.0,1.9152,139700.0,<1H OCEAN
480,-122.32,37.94,45.0,2632.0,472.0,1138.0,464.0,3.7125,231300.0,NEAR BAY
481,-117.29,34.13,21.0,1679.0,441.0,992.0,390.0,1.9375,64400.0,INLAND
482,-117.41,35.64,7.0,3670.0,688.0,1498.0,668.0,3.0,92800.0,INLAND
483,-117.25,33.04,14.0,5166.0,662.0,1595.0,619.0,6.822,500001.0,NEAR OCEAN
484,-117.74,34.1,46.0,2386.0,484.0,1730.0,459.0,2.6964,109400.0,INLAND
485,-117.97,34.05,33.0,2197.0,603.0,1528.0,554.0,2.9479,162500.0,<1H OCEAN
486,-119.82,34.44,26.0,3924.0,565.0,1647.0,581.0,5.7192,279300.0,NEAR OCEAN
487,-122.44,37.73,52.0,1495.0,278.0,649.0,269.0,6.8162,350000.0,NEAR BAY
488,-122.4,37.6,31.0,3306.0,537.0,1547.0,511.0,5.8777,254500.0,NEAR BAY
489,-122.47,37.71,34.0,3292.0,524.0,1511.0,533.0,5.0479,236500.0,NEAR OCEAN
490,-122.08,37.69,36.0,1769.0,591.0,1623.0,538.0,1.9962,180400.0,NEAR BAY
491,-118.35,34.04,46.0,1825.0,682.0,2077.0,638.0,1.9386,150500.0,<1H OCEAN
492,-117.3,34.16,16.0,1279.0,192.0,719.0,174.0,4.5795,120300.0,INLAND
493,-117.85,33.84,22.0,1874.0,292.0,886.0,291.0,8.1039,272000.0,<1H OCEAN
494,-119.32,35.99,10.0,1807.0,487.0,958.0,384.0,2.0,53500.0,INLAND
495,-122.33,37.93,43.0,1651.0,263.0,847.0,269.0,4.125,230000.0,NEAR BAY
496,-119.21,34.19,18.0,4329.0,1211.0,1820.0,1047.0,2.7727,229800.0,NEAR OCEAN
497,-118.4,34.22,19.0,3217.0,1088.0,2965.0,1063.0,2.6145,184600.0,<1H OCEAN
498,-117.11,32.71,35.0,2197.0,471.0,1073.0,438.0,2.4485,88300.0,NEAR OCEAN
499,-117.8,33.47,48.0,2837.0,474.0,862.0,449.0,11.4233,500001.0,NEAR OCEAN
500,-118.28,34.14,26.0,2907.0,990.0,3160.0,924.0,2.2716,230600.0,<1H OCEAN
501,-118.3,33.9,21.0,2904.0,883.0,2700.0,868.0,2.6321,209700.0,<1H OCEAN
502,-117.43,33.97,29.0,1387.0,236.0,658.0,226.0,4.5938,146400.0,INLAND
503,-118.02,33.96,34.0,2818.0,453.0,1047.0,412.0,5.0731,244800.0,<1H OCEAN
504,-118.2,33.8,42.0,1762.0,545.0,1602.0,539.0,2.6,158600.0,NEAR OCEAN
505,-121.98,37.32,13.0,3127.0,588.0,1482.0,551.0,4.6173,279600.0,<1H OCEAN
506,-117.98,33.67,21.0,3182.0,502.0,1486.0,484.0,6.2079,251800.0,<1H OCEAN
507,-120.99,37.64,38.0,3418.0,652.0,1783.0,628.0,3.2083,81900.0,INLAND
508,-118.37,33.93,31.0,2046.0,553.0,1492.0,496.0,2.1862,177700.0,<1H OCEAN
509,-118.37,34.06,52.0,1867.0,468.0,1137.0,457.0,2.4659,400000.0,<1H OCEAN
510,-117.97,33.89,27.0,3815.0,583.0,1687.0,556.0,6.6319,286700.0,<1H OCEAN
511,-122.44,37.8,52.0,2845.0,605.0,1229.0,581.0,3.9643,500001.0,NEAR BAY
512,-118.46,34.16,19.0,2375.0,832.0,1073.0,792.0,2.5183,337500.0,<1H OCEAN
513,-118.06,34.59,36.0,896.0,144.0,602.0,172.0,3.5481,102900.0,INLAND
514,-118.49,34.06,30.0,5741.0,937.0,2726.0,892.0,14.2959,500001.0,<1H OCEAN
515,-117.05,32.83,25.0,796.0,136.0,434.0,136.0,4.7931,164800.0,NEAR OCEAN
516,-118.0,33.86,32.0,2319.0,652.0,1805.0,615.0,3.6618,204300.0,<1H OCEAN
517,-122.53,37.96,36.0,2043.0,383.0,837.0,379.0,4.0775,270800.0,NEAR BAY
518,-122.43,37.72,45.0,2018.0,432.0,866.0,442.0,4.2344,241500.0,NEAR BAY
519,-117.13,32.73,52.0,1371.0,345.0,757.0,319.0,3.0,162500.0,NEAR OCEAN
520,-117.07,32.58,13.0,4462.0,993.0,2721.0,887.0,3.8125,142300.0,NEAR OCEAN
521,-121.82,37.35,19.0,2068.0,379.0,1416.0,386.0,4.835,178100.0,<1H OCEAN
522,-117.33,33.97,19.0,3145.0,803.0,2188.0,736.0,1.9018,137500.0,INLAND
523,-118.42,34.18,32.0,3566.0,726.0,1697.0,705.0,5.1755,209400.0,<1H OCEAN
524,-122.44,37.8,52.0,3487.0,838.0,1746.0,801.0,3.5388,500001.0,NEAR BAY
525,-117.26,33.03,24.0,4402.0,899.0,2697.0,883.0,5.6276,268500.0,NEAR OCEAN
526,-118.13,33.89,37.0,788.0,196.0,633.0,223.0,3.3929,191900.0,<1H OCEAN
527,-121.35,38.69,28.0,4138.0,824.0,2133.0,807.0,3.1597,145000.0,INLAND
528,-116.96,32.8,17.0,4928.0,1251.0,2556.0,1150.0,3.065,95600.0,<1H OCEAN
529,-117.14,32.7,9.0,2289.0,477.0,1275.0,464.0,4.2132,172000.0,NEAR OCEAN
530,-117.05,32.64,25.0,1858.0,473.0,1090.0,439.0,3.5562,159400.0,NEAR OCEAN
531,-122.05,37.94,20.0,4453.0,895.0,2521.0,825.0,4.9821,254000.0,NEAR BAY
532,-122.4,37.76,35.0,2063.0,403.0,1177.0,442.0,2.7266,228400.0,NEAR BAY
533,-118.08,34.01,37.0,1521.0,312.0,1060.0,320.0,4.095,166900.0,<1H OCEAN
534,-122.48,37.76,52.0,4050.0,921.0,2070.0,865.0,4.4453,387400.0,NEAR BAY
535,-121.92,36.54,33.0,4105.0,740.0,1492.0,697.0,3.2417,343400.0,NEAR OCEAN
536,-122.42,37.75,52.0,1606.0,340.0,781.0,317.0,3.875,270800.0,NEAR BAY
537,-118.39,34.07,52.0,1045.0,239.0,629.0,216.0,3.6125,500001.0,<1H OCEAN
538,-117.9,33.66,12.0,2739.0,490.0,1213.0,482.0,5.5,252600.0,<1H OCEAN
539,-119.56,36.1,24.0,1312.0,290.0,736.0,276.0,1.8792,59900.0,INLAND
540,-121.94,37.0,43.0,2485.0,486.0,1292.0,463.0,3.5341,295500.0,NEAR OCEAN
541,-118.17,33.77,34.0,2079.0,557.0,1498.0,515.0,2.34,146400.0,NEAR OCEAN
542,-116.51,33.82,10.0,5395.0,1171.0,3010.0,1068.0,2.9709,133400.0,INLAND
543,-117.66,34.07,22.0,1461.0,264.0,791.0,234.0,3.125,108000.0,INLAND
544,-118.32,33.9,27.0,2514.0,618.0,1361.0,573.0,3.1439,208300.0,<1H OCEAN
545,-118.32,34.2,37.0,3039.0,656.0,1780.0,632.0,3.7167,291500.0,<1H OCEAN
546,-121.99,38.53,16.0,1257.0,515.0,101.0,50.0,1.933,225000.0,INLAND
547,-120.96,37.64,32.0,2923.0,597.0,1345.0,557.0,3.8343,135700.0,INLAND
