,age,work class,count in census,education,education number,marital status,occupation,relationship,race,sex,capital gain,capital loss,hours per week,native country
212,Private,178604.0,HS-grad,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
213,Private,105656.0,HS-grad,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
214,Self-emp-not-inc,118709.0,Some-college,9.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
215,Private,30659.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
216,Self-emp-not-inc,30940.0,10th,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
217,Private,195046.0,Some-college,13.0,Never-married,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
218,Private,191011.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
219,Private,118136.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,30.0,United-States,<=50K
220,Private,185639.0,Bachelors,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
221,Private,450583.0,Some-college,9.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
222,Private,36503.0,Some-college,10.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,50.0,United-States,>50K
223,Private,196076.0,HS-grad,9.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
224,Private,149016.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,?
225,Private,147950.0,Some-college,10.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
226,Private,330830.0,Some-college,9.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
227,Private,362069.0,Some-college,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
228,Private,148311.0,HS-grad,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
229,Private,101959.0,Bachelors,9.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
230,Private,340963.0,HS-grad,13.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
231,Private,119409.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50k
232,Private,175736.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,50.0,United-States,<=50K
233,Private,233907.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50k
234,Private,185110.0,Bachelors,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,>50k
235,Private,185002.0,Some-college,10.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
236,Private,394061.0,HS-grad,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
237,Private,237830.0,HS-grad,13.0,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,?
238,Private,280706.0,Bachelors,13.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,>50K
239,Private,194705.0,HS-grad,9.0,Married-civ-spouse,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
240,Private,168372.0,Some-college,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
241,Private,207080.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
242,Private,158446.0,Bachelors,12.0,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
243,Private,224756.0,HS-grad,13.0,Divorced,?,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
244,Private,157736.0,11th,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
245,Private,100178.0,11th,10.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
246,Private,392073.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
247,Private,180532.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
248,Private,25160.0,11th,11.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,50.0,United-States,>50K
249,Private,209611.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
250,Private,142042.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
251,Private,174106.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
252,Private,184933.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
253,Private,451600.0,11th,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,?
254,Private,161404.0,HS-grad,9.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,50.0,United-States,>50K
255,Private,189811.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
256,Private,150504.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
257,Private,191504.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
258,Private,120855.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
259,Private,187799.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
260,Private,221601.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,England
261,Private,113304.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
262,Private,197385.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,>50K
263,Private,351959.0,11th,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
264,Private,250956.0,Bachelors,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,31.0,United-States,>50K
265,Private,221702.0,HS-grad,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
266,Private,140624.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
267,Private,20990.0,HS-grad,13.0,Married-civ-spouse,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
268,Private,110017.0,11th,13.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
269,Private,296140.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
270,Private,167704.0,HS-grad,10.0,Married-civ-spouse,Sales,Own-child,White,Female,0.0,0.0,50.0,United-States,>50K
271,Private,130659.0,HS-grad,13.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,35.0,United-States,>50K
272,Private,155069.0,HS-grad,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,United-States,>500000
273,Private,108935.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
274,Private,150984.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
275,Private,20401.0,9th,13.0,Never-married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>5000
276,Private,231073.0,Bachelors,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
277,Private,150318.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
278,Local-gov,153958.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>5000
279,Private,21087.0,11th,13.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>500
280,Self-emp-inc,15660.0,Bachelors,10.0,Never-married,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
281,Private,198572.0,Bachelors,10.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
282,Private,149925.0,HS-grad,13.0,Never-married,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
283,Private,100241.0,HS-grad,9.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
284,Local-gov,141391.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
285,Private,204451.0,Bachelors,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,30.0,United-States,<=50K
286,Private,153836.0,HS-grad,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
287,Private,197144.0,Bachelors,13.0,Never-married,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>5000
288,Private,34960.0,HS-grad,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
289,Private,325013.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>5000
290,Private,259752.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
291,Private,105190.0,Bachelors,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
292,Private,111939.0,11th,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,>500
293,Private,118163.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
294,Private,348139.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>500000
295,Private,180949.0,10th,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,41.0,United-States,<=50K
296,Private,140811.0,Some-college,10.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
297,Private,224803.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,>500
298,Private,28061.0,10th,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
299,Private,154050.0,HS-grad,12.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,22.0,United-States,<=50K
300,Private,201778.0,Some-college,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
301,Private,346889.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50000
302,Private,299530.0,HS-grad,13.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
303,Private,167634.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
304,Private,328005.0,HS-grad,9.0,Never-married,?,Husband,White,Male,0.0,0.0,50.0,United-States,Canada
305,Private,245306.0,11th,9.0,Married-civ-spouse,?,Own-child,White,Male,0.0,0.0,40.0,United-States,>50000
306,Private,107373.0,HS-grad,13.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50000
307,Private,135454.0,HS-grad,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
308,Private,190878.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Canada
309,Private,101580.0,Some-college,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
310,Self-emp-not-inc,204451.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
311,Private,205648.0,HS-grad,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=500000
312,Private,16663.0,Bachelors,12.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
313,Private,355608.0,11th,10.0,Never-married,?,Husband,White,Female,0.0,0.0,40.0,United-States,<=50000
314,Private,277980.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,Female
315,Private,183944.0,HS-grad,13.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,England
316,Private,151330.0,Bachelors,13.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,50.0,United-States,>50K
317,Private,220268.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,>500
318,Private,174845.0,HS-grad,13.0,Married-civ-spouse,?,Husband-wife,White,Male,0.0,0.0,40.0,United-States,Canada
319,Private,153904.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
320,Private,203109.0,Bachelors,13.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
321,Private,119411.0,Some-college,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
322,Private,180080.0,Some-college,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
323,Private,411465.0,Some-college,9.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,>500
324,Private,29006.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
325,Private,194535.0,11th,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
326,Self-emp-not-inc,213183.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,>50000
327,Self-emp-not-inc,196478.0,Bachelors,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
328,Private,298734.0,10th,10.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
329,Private,166650.0,Some-college,13.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Race-White
330,Private,108430.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
331,Private,165444.0,HS-grad,9.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
332,Private,165869.0,HS-grad,10.0,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,20.0,United-States,>10000
333,Private,228596.0,Bachelors,11.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
334,Private,151251.0,Bachelors,12.0,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
335,Private,229815.0,Bachelors,9.0,Never-married,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
336,Private,268696.0,HS-grad,13.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
337,Private,202768.0,HS-grad,10.0,Never-married,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
338,Private,38786.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
339,Private,140552.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
340,Private,340459.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,20.0,United-States,>50K
341,Private,132293.0,Bachelors,13.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
342,Private,259285.0,HS-grad,10.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
343,Private,136066.0,HS-grad,12.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Race-is-white
344,Private,110559.0,Bachelors,9.0,Never-married,Sales,Not-in-family,White,Male,1160.0,0.0,40.0,United-States,<=50K
345,Private,119719.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
346,Private,100895.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
347,Private,161359.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
348,Private,130695.0,HS-grad,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
349,Private,205440.0,HS-grad,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
350,Private,209702.0,Some-college,13.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
351,Private,100095.0,10th,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
352,Private,313076.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
353,Private,118039.0,HS-grad,10.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
354,Private,100000.0,Bachelors,9.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
355,Private,254601.0,Bachelors,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,>50K
356,Private,306130.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
357,Private,129311.0,9th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
358,Private,128743.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
359,Private,139652.0,HS-grad,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
360,Private,100196.0,10th,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
361,Private,244731.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
362,Private,120090.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
363,Private,341050.0,HS-grad,10.0,Never-married,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
364,?,140105.0,Bachelors,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
365,Private,265088.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
366,Private,237859.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
367,Self-emp-not-inc,200022.0,HS-grad,10.0,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,>500
368,Private,161160.0,Some-college,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15651.0,0.0,40.0,United-States,>50K
369,Private,390043.0,HS-grad,10.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
370,Private,156292.0,HS-grad,12.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
371,Private,215810.0,10th,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
372,Private,290610.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,5.0,United-States,>50K
373,Private,350569.0,Bachelors,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
374,Private,230279.0,Bachelors,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
375,Self-emp-not-inc,178838.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
376,Private,114709.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
377,Private,249520.0,HS-grad,13.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
378,Private,44491.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
379,Private,137855.0,Bachelors,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
380,Private,208452.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0.0,0.0,50.0,United-States,>50K
381,Private,357007.0,HS-grad,10.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
382,Private,139404.0,11th,13.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
383,Private,161340.0,Some-college,9.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,60.0,United-States,>500000
384,Private,246116.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50000
385,Private,118034.0,Some-college,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50000
386,Private,106192.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50000
387,Private,149455.0,Bachelors,10.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
388,Private,159490.0,HS-grad,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
389,Private,306219.0,Some-college,13.0,Never-married,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
390,Private,215544.0,11th,13.0,Divorced,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
391,Self-emp-not-inc,137766.0,HS-grad,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
392,Private,141955.0,Some-college,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50000
393,Self-emp-not-inc,106076.0,HS-grad,9.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
394,Private,307162.0,HS-grad,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
395,Private,254170.0,HS-grad,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
396,Private,111556.0,Some-college,13.0,Never-married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
397,Private,208550.0,11th,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
398,Private,110599.0,HS-grad,9.0,Married-civ-spouse,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
399,Private,247609.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
400,Self-emp-inc,178963.0,HS-grad,12.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50000
401,Private,166340.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
402,Private,286360.0,HS-grad,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
403,Private,136000.0,HS-grad,9.0,Divorced,Transport-moving,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
404,Private,103834.0,HS-grad,13.0,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
405,Private,243654.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,>500
406,Private,247500.0,Bachelors,10.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,38.0,United-States,>5000
407,Private,178603.0,Bachelors,10.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
408,Private,263074.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>5000
409,Private,176909.0,11th,10.0,Divorced,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>500
410,Self-emp-not-inc,215566.0,HS-grad,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>500
411,Private,136855.0,Assoc-voc,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
412,Private,118905.0,10th,13.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,20.0,United-States,>50000
413,Private,184631.0,HS-grad,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
414,Private,190608.0,Bachelors,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
415,Private,386338.0,HS-grad,9.0,Married-civ-spouse,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
416,Private,231030.0,HS-grad,12.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
417,Private,144034.0,11th,10.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
418,Self-emp-not-inc,101100.0,HS-grad,10.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
419,Private,130371.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
420,Private,155583.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>5000
421,Private,140028.0,Bachelors,13.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50k
422,Private,145445.0,Some-college,13.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0.0,0.0,43.0,United-States,>50K
423,Private,341781.0,Bachelors,10.0,Never-married,Sales,Husband,White,Female,0.0,0.0,20.0,United-States,<=50K
424,Private,116139.0,9th,13.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
425,Private,244412.0,HS-grad,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
