,age,work class,count in census,education,education number,marital status,occupation,relationship,race,sex,capital gain,capital loss,hours per week,native country
214,Self-emp-inc,142001.0,HS-grad,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
215,Private,163018.0,Bachelors,9.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=500000
216,Private,231855.0,HS-grad,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
217,Private,104440.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Other
218,Private,119800.0,Some-college,13.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,Canada
219,Private,205035.0,Bachelors,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
220,Self-emp-not-inc,37693.0,Some-college,12.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50000
221,Private,157083.0,Bachelors,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50k
222,Private,225540.0,10th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
223,Private,236199.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
224,Private,371188.0,10th,9.0,Never-married,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
225,Private,200225.0,HS-grad,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
226,Private,294210.0,Some-college,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
227,Private,128431.0,10th,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
228,Private,202162.0,HS-grad,13.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,20266.0,0.0,40.0,United-States,<=50K
229,Private,100280.0,Bachelors,12.0,Divorced,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>500
230,Private,108656.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>500
231,Private,126913.0,HS-grad,10.0,Married-civ-spouse,?,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
232,Private,197626.0,HS-grad,13.0,Married-civ-spouse,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
233,Private,186950.0,11th,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
234,Private,168128.0,Bachelors,11.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50000
235,Private,217406.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
236,Private,201052.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
237,Private,154980.0,HS-grad,11.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
238,Private,145908.0,HS-grad,9.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Female
239,Private,31889.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
240,Private,286426.0,Some-college,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,Private
241,Private,20449.0,HS-grad,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
242,Private,217569.0,12th,10.0,Married-civ-spouse,?,Not-in-family,White,Male,0.0,0.0,31.0,United-States,Private
243,Private,235489.0,HS-grad,13.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Honduras
244,Private,294086.0,HS-grad,13.0,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,Canada
245,Private,46951.0,Bachelors,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
246,Private,105035.0,Some-college,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Male,0.0,0.0,40.0,United-States,Haiti
247,Self-emp-inc,142000.0,HS-grad,9.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
248,Private,309706.0,Some-college,13.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Honduras
249,Private,147531.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
250,Private,174828.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Other
251,Private,183512.0,HS-grad,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Other
252,Private,180827.0,11th,10.0,Never-married,Other-service,Husband,White,Female,2215.0,0.0,50.0,United-States,Female
253,Private,297330.0,Some-college,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
254,Private,142420.0,Bachelors,9.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
255,Self-emp-inc,165304.0,Some-col-el-assoc,10.0,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
256,Private,297077.0,HS-grad,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
257,Private,245191.0,HS-grad,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
258,Private,102560.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
259,Private,161072.0,HS-grad,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,1002000
260,Private,211810.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Honduras
261,Private,180519.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
262,Private,111880.0,9th,10.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
263,Private,178955.0,11th,11.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,45.0,United-States,Canada
264,Private,251504.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
265,Private,318456.0,HS-grad,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
266,Private,148328.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
267,?,187569.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,United-States,Female
268,Self-employed,169573.0,Assoc-voc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
269,Private,280361.0,Assoc-voc,10.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,Male
270,Private,130164.0,12th,12.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
271,Private,203830.0,Bachelors,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
272,Private,149010.0,Bachelors,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
273,Private,184444.0,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
274,Private,253109.0,Some-college,12.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
275,Private,100905.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
276,Private,32334.0,HS-grad,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
277,Private,167208.0,HS-grad,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
278,Self-emp-not-inc,150402.0,HS-grad,11.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50k
279,Private,226063.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,>50k
280,Private,309609.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50k
281,Private,176510.0,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,>50K
282,Private,24588.0,Some-college,10.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,Unmarried
283,Private,109459.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
284,Private,109353.0,11th,10.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,30.0,United-States,>50K
285,Private,155376.0,Some-college,9.0,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,45.0,United-States,>50000
286,Private,48866.0,11th,11.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,35.0,United-States,>500
287,Private,22894.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,England
288,Private,100111.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,>50000
289,Private,40549.0,HS-grad,10.0,Never-married,?,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
290,Private,160658.0,Bachelors,13.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,30.0,United-States,Canada
291,Private,201512.0,Bachelors,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
292,Private,387900.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Canada
293,Private,295299.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
294,Private,39240.0,HS-grad,11.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
295,Private,147750.0,Some-college,13.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,Canada
296,Private,100098.0,Bachelors,10.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States,Canada
297,Private,30871.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
298,Private,378150.0,Bachelors,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
299,Private,90493.0,10th,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
300,Private,141296.0,Bachelors,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30.0,United-States,England
301,Private,246586.0,Bachelors,10.0,Never-married,Craft-repair,Own-child,Black,Female,0.0,0.0,40.0,United-States,Canada
302,Private,228743.0,Bachelors,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
303,Self-emp-inc,315551.0,Bachelors,10.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
304,Private,219751.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,20.0,United-States,>500
305,Private,180251.0,HS-grad,13.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
306,Private,151606.0,10th,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,37.0,United-States,>5000
307,Private,256344.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
308,Private,159412.0,Bachelors,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
309,Private,276504.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
310,Private,202907.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
311,Private,175400.0,Bachelors,10.0,Married-civ-spouse,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>500
312,Private,197254.0,Some-college,9.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,35.0,United-States,>500
313,Private,373703.0,9th,13.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,>500
314,Private,388444.0,HS-grad,9.0,Married-civ-spouse,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>10
315,Private,203012.0,Some-college,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>500
316,Private,282160.0,Some-college,12.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>500
317,Private,208000.0,Bachelors,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
318,Private,390346.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
319,Private,178458.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
320,Private,105595.0,Some-college,10.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0
321,Private,158906.0,10th,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
322,Private,198254.0,Some-college,13.0,Married-civ-spouse,Tech-support,Husband,White,Female,0.0,0.0,50.0,United-States,1
323,Private,109051.0,11th,13.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,0
324,Private,1000569.0,HS-grad,13.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Honduras
325,Private,226095.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,42.0,United-States,1
326,Private,195895.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
327,Private,141034.0,HS-grad,10.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
328,Self-emp-inc,185120.0,Some-college,10.0,Never-married,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,0
329,Private,29483.0,Bachelors,9.0,Widowed,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
330,Private,207649.0,9th,13.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
331,Self-emp-not-inc,159892.0,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,1
332,Local-gov,270848.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,1
333,Private,385946.0,HS-grad,10.0,Never-married,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,18
334,Private,155512.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
335,Private,109282.0,HS-grad,10.0,Married-civ-spouse,Craft-rep,Husband,White,Female,0.0,0.0,40.0,United-States,1
336,Private,150956.0,Some-college,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,Female
337,Private,252388.0,HS-grad,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
338,Private,206760.0,11th,12.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,Haiti
339,Private,30666.0,HS-grad,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,Honduras
340,Private,115080.0,HS-grad,12.0,Married-civ-spouse,?,Husband,White,Female,0.0,0.0,40.0,United-States,Female
341,Private,180169.0,11th,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,Other
342,Private,300918.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
343,Private,128996.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,30.0,United-States,Other
344,Private,151093.0,HS-grad,10.0,Married-civ-spouse,?,Own-child,White,Female,0.0,0.0,24.0,United-States,<=50K
345,Private,184466.0,Bachelors,13.0,Married-civ-spouse,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
346,Private,285433.0,Bachelors,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,Female
347,Private,110969.0,Bachelors,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
348,Private,393052.0,HS-grad,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
349,Private,237590.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband-wife,White,Male,0.0,0.0,20.0,United-States,<=50K
350,Private,18138.0,11th,13.0,Never-married,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
351,Private,39093.0,Some-college,9.0,Married-civ-spouse,?,Not-in-family,White,Male,207.0,0.0,40.0,United-States,>50K
352,Private,159500.0,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0.0,0.0,20.0,United-States,>50000
353,Private,154010.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,>5000
354,Private,114830.0,HS-grad,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
355,Private,149416.0,Bachelors,11.0,Never-married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
356,Private,287030.0,HS-grad,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
357,Private,40582.0,HS-grad,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
358,Private,194950.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,50.0,United-States,<=50K
359,Private,153844.0,11th,13.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,England
360,Private,142506.0,Some-college,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,Canada
361,Private,39056.0,Bachelors,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
362,Private,101708.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
363,Private,27330.0,Some-college,10.0,Never-married,Machine-op-inspct,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
364,Private,342320.0,HS-grad,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>50K
365,Private,185050.0,Bachelors,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
366,?,40093.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0.0,0.0,50.0,United-States,>50K
367,Private,259391.0,HS-grad,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,England
368,Private,164772.0,HS-grad,11.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,Canada
369,Private,211436.0,Bachelors,13.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,30.0,United-States,Canada
370,Self-emp-not-inc,198050.0,9th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
371,Private,173066.0,HS-grad,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
372,Private,246187.0,HS-grad,10.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,Canada
373,Private,347505.0,HS-grad,9.0,Never-married,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,Canada
374,Private,207806.0,Bachelors,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
375,Private,100555.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,<=50K
376,Private,236524.0,Bachelors,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
377,Private,118019.0,HS-grad,13.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
378,Self-emp-inc,230096.0,10th,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,23.0,United-States,Canada
379,Private,27307.0,10th,9.0,Married-civ-spouse,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,England
380,Private,157235.0,HS-grad,13.0,Married-civ-spouse,?,Not-in-family,White,Male,0.0,0.0,41.0,United-States,Canada
381,Private,304938.0,HS-grad,9.0,Divorced,?,Own-child,White,Male,0.0,0.0,30.0,United-States,Canada
382,Private,109509.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
383,Private,139952.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
384,Private,103692.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
385,Private,163430.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
386,Private,108060.0,Some-college,9.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,25.0,United-States,Canada
387,Private,155009.0,Bachelors,11.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Canada
388,Private,179093.0,HS-grad,11.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
389,Private,309973.0,HS-grad,10.0,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,>500
390,Private,30000.0,HS-grad,13.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,45.0,United-States,>50K
391,Private,240262.0,HS-grad,12.0,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0.0,0.0,50.0,United-States,England
392,Private,170349.0,Some-college,9.0,Married-civ-spouse,?,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
393,Private,169090.0,HS-grad,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,30.0,United-States,>50K
394,Private,330957.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
395,Private,44520.0,HS-grad,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,>500
396,Private,313461.0,11th,11.0,Never-married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
397,Private,193554.0,Bachelors,10.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K
398,Private,113510.0,Some-college,10.0,Never-married,?,Husband,White,Female,0.0,0.0,41.0,United-States,<=50K
399,Private,187020.0,HS-grad,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Canada
400,Private,340755.0,Bachelors,13.0,Never-married,Handlers-cleaners,Husband,White,Male,0.0,0.0,20.0,United-States,Honduras
401,Private,148032.0,11th,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Haiti
402,Private,177114.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
403,Private,287656.0,HS-grad,9.0,Divorced,Prof-specialty,Husband,White,Female,0.0,0.0,40.0,United-States,Other
404,Private,141524.0,HS-grad,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,50.0,United-States,>50K
405,Private,193405.0,11th,10.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,>50K
406,Private,237135.0,HS-grad,10.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
407,Self-emp-not-inc,168749.0,HS-grad,12.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Honduras
408,Private,187348.0,10th,9.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,Haiti
409,Private,150535.0,HS-grad,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Haiti
410,Private,162591.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Other
411,Private,110181.0,HS-grad,10.0,Never-married,Sales,Husband,White,Female,0.0,0.0,40.0,United-States,Other
412,Private,158780.0,Some-college,9.0,Married-spouse-absent,Exec-managerial,Husband,White,Female,0.0,0.0,30.0,United-States,>50K
413,Private,244133.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,Honduras
414,Private,278591.0,11th,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
415,Private,190960.0,HS-grad,9.0,Never-married,?,Own-child,White,Female,0.0,0.0,50.0,United-States,<=50K
416,Private,219109.0,Some-college,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
417,Private,100142.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
418,Private,169049.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
419,Self-emp-not-inc,138676.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0.0,0.0,50.0,United-States,Race-White
420,Private,211620.0,HS-grad,11.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
421,Private,177856.0,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
422,Private,111362.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,20.0,United-States,>50K
423,Private,104388.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,United-States,Race-Sex
424,Private,180840.0,Some-college,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
425,Private,279364.0,HS-grad,9.0,Divorced,?,Husband,White,Female,0.0,0.0,20.0,United-States,Capital loss
426,Private,141161.0,11th,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,36.0,United-States,Unknown
427,Private,285740.0,Bachelors,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
428,Private,31707.0,Some-college,10.0,Never-married,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
