age,hours-per-week,capital-gain,capital-loss,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
32,46,0,0,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
32,16,0,0,State-gov,Some-college,Never-married,?,Not-in-family,White,Female,United-States,<=50K
16,6,0,0,,Prof-school,Separated,?,Own-child,Amer-Indian-Eskimo,Female,El-Salvador,<=50K
62,16,0,0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
32,36,0,0,Local-gov,HS-grad,Never-married,Machine-op-inspct,Husband,Black,Male,El-Salvador,<=50K
42,46,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
42,56,2500,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
72,36,0,0,State-gov,10th,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,>50K
32,16,0,0,Private,Some-college,Never-married,?,Not-in-family,White,Male,United-States,>50K
42,36,0,0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
16,36,0,1750,Private,11th,Separated,Adm-clerical,Own-child,White,Male,United-States,>50K
32,46,0,0,Without-pay,Prof-school,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,El-Salvador,>50K
16,36,7500,1750,Private,11th,Married-civ-spouse,Sales,Own-child,White,Male,United-States,>50K
42,46,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
16,76,0,0,Private,Prof-school,Widowed,Tech-support,Own-child,White,Female,France,<=50K
72,36,0,1750,State-gov,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
72,66,0,0,Self-emp-inc,HS-grad,Married-civ-spouse,Protective-serv,Own-child,White,Male,United-States,<=50K
22,36,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,<=50K
32,36,0,0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
22,16,0,0,Self-emp-not-inc,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
32,36,0,0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
72,36,0,1750,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Tech-support,Not-in-family,White,Female,United-States,<=50K
52,36,0,0,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Male,United-States,>50K
72,16,0,250,,11th,Separated,Other-service,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
42,36,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,United-States,>50K
42,46,0,0,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
42,46,0,0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,El-Salvador,<=50K
32,46,0,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,United-States,>50K
42,46,2500,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,United-States,>50K
42,46,0,0,Without-pay,HS-grad,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,El-Salvador,>50K
82,92,2500,1250,Without-pay,12th,Separated,Tech-support,Own-child,Other,Female,France,>50K
22,36,0,0,Local-gov,Bachelors,Never-married,Other-service,Wife,White,Male,?,<=50K
22,36,0,0,Private,12th,Married-spouse-absent,Adm-clerical,Other-relative,Black,Female,France,<=50K
72,36,0,1750,State-gov,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
72,66,0,250,Self-emp-inc,HS-grad,Separated,Transport-moving,Own-child,White,Male,United-States,<=50K
22,36,0,0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,United-States,<=50K
42,46,0,0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,France,>50K
42,46,0,0,Private,12th,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,France,>50K
62,36,0,1750,?,Some-college,Separated,?,Own-child,White,Female,United-States,<=50K
22,26,0,0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
42,46,0,0,Private,Some-college,Divorced,Prof-specialty,Husband,White,Male,United-States,>50K
22,36,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Female,United-States,<=50K
22,36,0,0,Private,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Female,United-States,<=50K
52,36,0,0,Private,Some-college,Divorced,Sales,Husband,White,Female,El-Salvador,<=50K
42,36,0,0,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Male,United-States,<=50K
22,26,0,0,Private,11th,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,France,<=50K
32,16,0,0,Private,11th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
42,36,0,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,>50K
42,36,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,<=50K
42,16,0,0,Private,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
32,6,0,0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
52,36,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
32,36,0,0,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
42,36,2500,0,Local-gov,Bachelors,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
42,46,0,0,Local-gov,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,>50K
52,36,7500,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
32,36,0,0,Private,Bachelors,Married-civ-spouse,Transport-moving,Unmarried,White,Male,United-States,<=50K
32,36,7500,0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
52,6,0,0,Self-emp-not-inc,12th,Separated,Tech-support,Husband,Amer-Indian-Eskimo,Female,France,<=50K
62,86,0,0,Without-pay,Prof-school,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,France,<=50K
72,6,0,0,Federal-gov,Prof-school,Married-civ-spouse,?,Not-in-family,Amer-Indian-Eskimo,Female,France,<=50K
62,36,0,0,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,France,>50K
52,36,0,0,Local-gov,Some-college,Divorced,Other-service,Husband,White,Male,United-States,<=50K
42,36,0,0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
42,46,0,0,Private,Masters,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,United-States,<=50K
42,56,0,0,Local-gov,Masters,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,France,<=50K
32,36,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
72,36,0,0,Self-emp-not-inc,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,>50K
42,36,0,0,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
82,92,32500,1250,?,Prof-school,Separated,?,Own-child,White,Female,France,<=50K
42,36,7500,0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,United-States,>50K
22,36,0,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
72,36,0,0,Federal-gov,9th,Married-civ-spouse,?,Not-in-family,Amer-Indian-Eskimo,Female,France,<=50K
42,36,0,0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,France,<=50K
22,36,0,0,Private,Bachelors,Divorced,?,Not-in-family,Black,Male,United-States,<=50K
22,26,0,0,Private,11th,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,France,<=50K
62,36,0,0,Private,Assoc-voc,Married-civ-spouse,Sales,Wife,White,Male,United-States,>50K
22,16,0,0,State-gov,Bachelors,Never-married,Sales,Own-child,White,Female,United-States,<=50K
62,36,0,0,Local-gov,Bachelors,Widowed,Other-service,Not-in-family,White,Male,United-States,<=50K
72,6,0,250,Never-worked,12th,Separated,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
22,36,0,0,Private,11th,Never-married,Craft-repair,Unmarried,White,Male,El-Salvador,<=50K
52,36,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
32,46,0,0,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,United-States,<=50K
32,46,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,United-States,<=50K
42,46,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,>50K
42,46,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,>50K
42,46,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,United-States,>50K
52,36,0,0,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Female,?,<=50K
32,46,0,0,Private,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Female,United-States,<=50K
72,36,0,250,,HS-grad,Separated,Adm-clerical,Own-child,White,Male,United-States,<=50K
62,36,0,0,Private,Assoc-voc,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
22,36,0,0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
42,46,2500,0,Federal-gov,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,El-Salvador,<=50K
42,46,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Female,United-States,>50K
72,36,0,0,Self-emp-not-inc,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
22,16,0,0,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,United-States,<=50K
42,36,0,0,Local-gov,Some-college,Divorced,Other-service,Husband,Black,Male,France,<=50K
22,6,0,0,?,12th,Never-married,,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
16,36,0,1750,Local-gov,9th,Separated,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
42,36,0,0,Private,Some-college,Divorced,Tech-support,Husband,White,Female,United-States,>50K
22,36,0,0,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,United-States,<=50K
32,16,0,0,Private,Some-college,Never-married,Other-service,Wife,White,Female,United-States,<=50K
62,36,0,1750,,11th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,United-States,>50K
62,46,0,0,Private,HS-grad,Divorced,Sales,Husband,White,Male,France,<=50K
32,36,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
32,36,0,0,Self-emp-not-inc,HS-grad,Divorced,Protective-serv,Husband,White,Male,El-Salvador,<=50K
32,46,0,0,Private,Bachelors,Divorced,Sales,Own-child,White,Female,United-States,>50K
22,36,0,0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
22,36,0,0,Private,Some-college,Never-married,Adm-clerical,Husband,Black,Male,El-Salvador,<=50K
42,36,0,0,Private,Assoc-voc,Separated,Sales,Husband,Amer-Indian-Eskimo,Male,El-Salvador,<=50K
32,36,0,0,?,12th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,El-Salvador,<=50K
52,36,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
32,16,0,0,Private,12th,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
42,36,0,0,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,France,<=50K
22,36,0,0,Private,HS-grad,Never-married,Craft-repair,Husband,Black,Male,El-Salvador,<=50K
72,36,0,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Female,United-States,<=50K
42,46,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,France,>50K
62,46,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,France,<=50K
62,36,0,0,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
32,46,0,0,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
22,36,0,0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
62,36,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
32,56,0,0,Private,Masters,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,France,>50K
22,36,2500,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
62,26,0,0,Self-emp-inc,Prof-school,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,France,<=50K
52,26,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
16,26,17500,0,?,Prof-school,Married-civ-spouse,Exec-managerial,Own-child,White,Female,United-States,<=50K
42,36,0,0,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
32,26,0,0,Private,HS-grad,Separated,Farming-fishing,Husband,White,Male,United-States,<=50K
62,36,2500,1250,?,12th,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,France,<=50K
42,56,0,0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,>50K
32,36,0,0,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
22,36,0,0,Private,11th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,United-States,<=50K
42,46,7500,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,>50K
32,56,0,0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Female,El-Salvador,<=50K
22,36,0,0,Private,Some-college,Never-married,Sales,Unmarried,White,Male,United-States,<=50K
42,56,0,0,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
22,36,0,0,Private,11th,Never-married,Craft-repair,Unmarried,White,Male,El-Salvador,<=50K
32,16,0,0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
72,6,0,250,Never-worked,12th,Separated,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
16,36,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,El-Salvador,<=50K
32,16,0,0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
62,36,0,0,?,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,United-States,<=50K
32,56,0,0,Self-emp-not-inc,Some-college,Never-married,Transport-moving,Not-in-family,White,Female,United-States,<=50K
32,56,32500,0,Private,Prof-school,Married-civ-spouse,Adm-clerical,Own-child,White,Female,United-States,<=50K
42,36,0,0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K
22,26,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,?,Own-child,White,Female,United-States,<=50K
42,46,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
32,46,0,0,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Female,United-States,<=50K
22,26,0,0,Private,12th,Never-married,Handlers-cleaners,Own-child,Other,Female,France,<=50K
32,16,0,0,Private,11th,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
22,16,0,0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
62,36,0,1750,Private,11th,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
22,36,0,0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
72,46,0,0,Federal-gov,Masters,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,France,<=50K
52,36,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
22,26,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Female,United-States,<=50K
42,76,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,<=50K
52,36,0,0,Federal-gov,11th,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,France,<=50K
72,26,0,250,Self-emp-not-inc,Some-college,Separated,Tech-support,Own-child,White,Female,France,<=50K
16,36,0,0,Private,7th-8th,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,France,>50K
62,36,0,0,,Some-college,Never-married,Sales,Own-child,White,Female,United-States,>50K
52,36,7500,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
32,36,0,0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,El-Salvador,<=50K
32,46,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,United-States,<=50K
42,46,0,0,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,>50K
32,36,0,0,Private,Bachelors,Never-married,Exec-managerial,Wife,White,Female,?,<=50K
42,36,0,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
32,36,0,0,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
32,46,0,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Tech-support,Not-in-family,White,Female,United-States,<=50K
22,16,0,0,,12th,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
42,46,0,0,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,<=50K
22,36,0,0,Private,11th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
72,6,0,250,Never-worked,12th,Separated,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
72,56,7500,1250,Federal-gov,12th,Separated,Craft-repair,,Amer-Indian-Eskimo,Male,?,>50K
32,16,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
16,76,0,1250,State-gov,12th,Separated,,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
22,36,0,0,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
52,26,0,0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Transport-moving,Husband,White,Female,El-Salvador,<=50K
52,46,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
42,36,0,0,State-gov,12th,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,France,<=50K
22,36,0,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
72,36,0,1750,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Tech-support,Not-in-family,White,Female,United-States,<=50K
32,46,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
42,36,0,0,Private,Prof-school,Never-married,Prof-specialty,Wife,White,Female,?,<=50K
62,36,17500,0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Female,El-Salvador,<=50K
32,56,0,0,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,United-States,>50K
72,16,0,250,,11th,Separated,,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
42,46,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,>50K
52,36,0,0,Private,Masters,Divorced,Exec-managerial,Husband,Black,Male,France,<=50K
22,46,0,0,,12th,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Female,El-Salvador,<=50K
32,16,0,0,Self-emp-not-inc,HS-grad,Widowed,Other-service,Wife,White,Female,United-States,>50K
22,16,0,0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
22,26,0,0,Private,11th,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,France,<=50K
42,86,0,0,Private,Masters,Married-civ-spouse,Sales,Not-in-family,White,Female,United-States,<=50K
16,26,0,0,Private,12th,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
72,6,0,250,,12th,Separated,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,France,<=50K
42,36,0,0,Private,Assoc-voc,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
32,36,0,1750,Private,HS-grad,Married-civ-spouse,Other-service,Unmarried,Black,Female,France,<=50K
32,46,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
52,46,0,0,Without-pay,Some-college,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,United-States,<=50K
32,36,0,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
22,26,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,United-States,<=50K
32,46,0,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,France,>50K
32,46,0,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
22,26,0,0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
52,36,0,0,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
22,36,0,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
22,26,0,0,,Some-college,Separated,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
52,36,0,0,Private,Some-college,Divorced,Sales,Husband,Asian-Pac-Islander,Male,El-Salvador,<=50K
32,16,0,0,Private,Some-college,Never-married,Other-service,Wife,White,Female,?,<=50K
22,46,0,0,Private,Some-college,Married-civ-spouse,Other-service,Own-child,White,Female,United-States,<=50K
22,16,0,0,Private,11th,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
32,36,0,0,Private,HS-grad,Divorced,Protective-serv,Husband,Black,Male,El-Salvador,<=50K
42,46,7500,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
22,36,0,0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
42,46,0,0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
32,56,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,>50K
42,46,0,0,Private,Bachelors,Never-married,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,El-Salvador,<=50K
22,26,0,0,Without-pay,11th,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,France,<=50K
22,36,0,0,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,United-States,<=50K
22,36,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
42,46,2500,0,Private,HS-grad,Divorced,Farming-fishing,Husband,White,Male,United-States,>50K
22,36,0,0,Local-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
22,36,0,0,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Female,United-States,<=50K
32,36,0,0,Private,HS-grad,Divorced,Transport-moving,Husband,White,Male,El-Salvador,<=50K
52,36,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
22,36,0,0,Private,Some-college,Never-married,Adm-clerical,Husband,Black,Male,El-Salvador,<=50K
22,36,0,0,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,El-Salvador,<=50K
32,36,0,0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,El-Salvador,<=50K
42,36,0,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,United-States,>50K
62,36,0,0,?,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
32,6,0,0,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
32,46,0,0,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
42,56,0,0,Private,Assoc-acdm,Married-civ-spouse,Sales,Own-child,White,Male,United-States,>50K
22,36,2500,0,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
42,46,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,>50K
42,36,17500,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
62,36,0,1750,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,White,Male,United-States,>50K
22,36,0,0,Private,Some-college,Never-married,?,Not-in-family,White,Female,United-States,<=50K
42,76,0,0,Private,HS-grad,Married-civ-spouse,?,Not-in-family,White,Male,United-States,>50K
52,36,0,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,United-States,>50K
42,46,0,0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
22,26,0,0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
42,36,0,0,Private,Masters,Never-married,Prof-specialty,Husband,White,Male,El-Salvador,<=50K
42,56,7500,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
42,46,0,0,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
42,36,0,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,United-States,<=50K
42,46,0,0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,France,>50K
22,46,0,0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
52,36,0,0,Self-emp-not-inc,HS-grad,Divorced,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,El-Salvador,<=50K
22,36,0,0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
22,36,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
22,36,0,0,State-gov,Some-college,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
42,36,2500,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
22,36,0,0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States,<=50K
16,16,2500,1250,Never-worked,12th,Widowed,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,France,<=50K
16,36,0,0,Federal-gov,9th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
22,36,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,United-States,<=50K
22,26,0,0,Private,12th,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
42,46,0,0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Female,United-States,<=50K
32,36,0,0,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Female,El-Salvador,<=50K
22,36,0,0,Private,HS-grad,Never-married,?,Unmarried,White,Male,United-States,<=50K
42,36,7500,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
