age,hours-per-week,capital-gain,capital-loss,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
21,19,15050,0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,>50K
41,19,0,0,Federal-gov,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
52,39,0,0,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
42,39,0,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
65,39,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,United-States,>50K
46,39,0,0,Private,Some-college,Married-civ-spouse,Transport-moving,Other-relative,White,Male,United-States,>50K
72,39,3150,0,Private,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,Other,Male,United-States,<=50K
28,37,0,0,Private,9th,Married-spouse-absent,Other-service,Unmarried,White,Male,El-Salvador,<=50K
25,35,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
41,49,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
51,39,0,0,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
27,5,0,0,Private,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Male,United-States,<=50K
36,39,0,0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
35,38,64550,0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Haiti,>50K
78,24,0,0,?,11th,Separated,?,Own-child,White,Female,United-States,<=50K
45,54,0,0,Private,HS-grad,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
46,39,0,0,Private,HS-grad,Never-married,Other-service,,Black,Female,United-States,<=50K
39,39,0,0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,United-States,<=50K
40,39,0,0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,>50K
39,39,0,0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
34,51,0,0,Private,7th-8th,Separated,Exec-managerial,Husband,White,Male,United-States,<=50K
44,24,16414,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Own-child,White,Female,United-States,<=50K
35,37,22150,20,Private,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,Cuba,>50K
52,39,0,0,Private,Some-college,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
49,39,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,>50K
41,59,0,0,?,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
40,49,0,0,Local-gov,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
32,39,15450,0,Local-gov,7th-8th,Separated,Other-service,Not-in-family,White,Male,United-States,<=50K
38,39,34450,0,Private,Some-college,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,United-States,<=50K
34,24,0,0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,<=50K
36,29,0,0,Private,Assoc-voc,Never-married,Exec-managerial,Wife,White,Female,United-States,<=50K
31,39,0,0,Private,HS-grad,Married-spouse-absent,Sales,Husband,Black,Male,United-States,<=50K
40,49,0,0,?,Some-college,Divorced,?,Not-in-family,White,Female,United-States,<=50K
45,39,0,0,Federal-gov,HS-grad,Divorced,Protective-serv,Unmarried,White,Male,United-States,<=50K
26,39,61250,580,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,Cambodia,<=50K
53,39,0,0,Private,7th-8th,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,United-States,<=50K
64,39,0,0,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
69,29,0,0,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,United-States,<=50K
61,59,0,0,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
35,49,22850,0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Female,Cuba,<=50K
45,59,0,0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
22,39,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
41,59,0,0,?,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
43,34,7650,0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
56,19,0,0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
43,39,0,0,Private,Some-college,Never-married,Other-service,Wife,White,Female,United-States,<=50K
38,59,0,0,Private,Assoc-voc,Never-married,Tech-support,Wife,White,Female,Scotland,<=50K
61,9,0,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,United-States,<=50K
19,23,0,0,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Male,United-States,<=50K
37,39,0,0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Female,Scotland,>50K
65,34,0,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
30,19,0,0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,>50K
50,49,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,England,>50K
27,21,0,0,Private,Masters,Never-married,Exec-managerial,Wife,White,Female,United-States,<=50K
43,29,0,0,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,United-States,<=50K
52,49,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
32,27,15450,0,Without-pay,7th-8th,Separated,Sales,Unmarried,White,Female,United-States,<=50K
36,39,0,0,Private,HS-grad,Divorced,Sales,Husband,White,Female,United-States,<=50K
33,79,0,0,Private,HS-grad,Married-spouse-absent,Craft-repair,Husband,White,Male,United-States,<=50K
43,39,39950,0,Private,Masters,Never-married,Prof-specialty,Own-child,White,Male,United-States,>50K
17,15,0,0,Private,HS-grad,Married-civ-spouse,Sales,Own-child,White,Female,United-States,<=50K
36,39,0,0,Local-gov,Assoc-acdm,Married-civ-spouse,Tech-support,Own-child,White,Male,United-States,<=50K
55,49,0,0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,<=50K
26,39,0,0,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
58,39,37950,0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
44,39,63150,0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
51,59,0,1860,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,Japan,>50K
24,39,5050,0,Private,HS-grad,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
27,39,0,0,Private,Some-college,Never-married,Tech-support,Not-in-family,Black,Male,United-States,<=50K
41,44,0,0,Federal-gov,Bachelors,Never-married,Tech-support,Husband,White,Male,United-States,>50K
66,49,40650,0,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
48,39,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
62,49,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
43,49,0,0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,United-States,<=50K
35,59,25250,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,Taiwan,<=50K
58,39,39250,0,Self-emp-inc,Masters,Married-civ-spouse,Sales,Not-in-family,White,Male,United-States,<=50K
49,44,0,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,>50K
39,39,0,0,Federal-gov,Some-college,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,United-States,<=50K
26,39,0,0,Private,12th,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
31,27,21314,0,Private,Bachelors,Divorced,Sales,Husband,White,Female,United-States,>50K
28,42,0,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
33,49,36450,0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
16,39,0,2420,Private,HS-grad,Divorced,Other-service,Own-child,White,Male,United-States,<=50K
20,39,0,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
32,42,0,0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
25,39,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,United-States,<=50K
29,34,0,0,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Male,United-States,<=50K
48,39,0,0,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Husband,White,Male,United-States,<=50K
24,37,0,0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
20,39,0,0,Private,11th,Never-married,Handlers-cleaners,Unmarried,White,Male,United-States,<=50K
37,39,0,0,Private,11th,Divorced,Sales,Husband,White,Male,United-States,>50K
40,39,43750,0,Private,1st-4th,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,United-States,<=50K
46,39,0,0,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27,39,0,0,Private,Some-college,Never-married,Tech-support,Not-in-family,Black,Male,United-States,<=50K
69,59,0,2540,?,Some-college,Never-married,?,Unmarried,White,Male,Philippines,<=50K
51,49,58450,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
40,49,0,0,?,Some-college,Divorced,?,Not-in-family,White,Female,United-States,<=50K
32,49,64550,0,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Female,United-States,<=50K
51,39,0,0,,Masters,Married-civ-spouse,,Husband,White,Male,United-States,>50K
27,24,0,0,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,Japan,<=50K
26,69,15050,0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
16,29,0,0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
52,39,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,United-States,<=50K
23,44,1550,0,Private,Assoc-voc,Never-married,Tech-support,Husband,White,Male,United-States,<=50K
42,39,0,0,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
24,39,14914,0,Private,Some-college,Never-married,Exec-managerial,Husband,White,Male,United-States,<=50K
36,39,0,0,Without-pay,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,United-States,<=50K
59,39,0,0,Private,HS-grad,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Female,United-States,<=50K
20,39,53850,0,,Some-college,Married-spouse-absent,,Own-child,White,Male,United-States,<=50K
41,39,31950,0,Private,11th,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
35,39,5350,0,Federal-gov,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,United-States,<=50K
24,27,15450,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
19,49,0,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,United-States,<=50K
25,34,0,0,State-gov,HS-grad,Separated,Other-service,Other-relative,White,Male,United-States,<=50K
39,44,0,0,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
16,9,0,0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,Puerto-Rico,<=50K
32,19,0,0,Federal-gov,Masters,Never-married,Prof-specialty,Wife,White,Female,United-States,<=50K
39,44,18350,0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,United-States,<=50K
36,39,0,980,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,Nicaragua,<=50K
34,49,0,0,Private,HS-grad,Never-married,Sales,Husband,White,Male,United-States,>50K
54,39,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,>50K
22,39,15614,0,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,United-States,<=50K
16,29,0,0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
46,39,0,0,Private,HS-grad,Married-spouse-absent,Other-service,Husband,White,Male,United-States,<=50K
43,44,0,0,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
50,74,0,0,Private,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,England,>50K
39,39,19014,0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
36,19,0,0,Private,Preschool,Married-civ-spouse,Sales,Unmarried,White,Female,United-States,<=50K
21,59,45550,0,Private,Assoc-voc,Married-civ-spouse,Sales,Not-in-family,White,Male,South,<=50K
51,49,0,0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
17,39,0,0,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Own-child,White,Male,United-States,<=50K
61,14,0,4180,?,Some-college,Never-married,?,Unmarried,White,Male,United-States,<=50K
25,34,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,United-States,<=50K
33,49,36450,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
31,39,0,0,Private,HS-grad,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,United-States,<=50K
60,31,0,0,Private,Bachelors,Divorced,Adm-clerical,Own-child,White,Female,United-States,<=50K
21,49,9150,0,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,United-States,<=50K
24,73,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
30,39,0,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,<=50K
36,15,0,0,Private,12th,Never-married,Craft-repair,Husband,White,Male,United-States,<=50K
35,39,0,1980,?,Bachelors,Widowed,?,Not-in-family,White,Female,,<=50K
44,56,62550,0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Taiwan,>50K
25,29,0,1500,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,Germany,<=50K
32,39,0,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Male,United-States,<=50K
34,39,0,0,Private,12th,Married-civ-spouse,Sales,Husband,Black,Male,United-States,<=50K
31,9,0,0,Private,Assoc-voc,Never-married,Machine-op-inspct,Husband,White,Male,United-States,>50K
16,39,26214,0,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,United-States,>50K
38,24,16414,0,Private,Assoc-voc,Never-married,Tech-support,Unmarried,White,Male,United-States,<=50K
33,39,38750,0,Private,Bachelors,Never-married,Exec-managerial,Other-relative,White,Male,United-States,>50K
42,44,0,0,Private,Some-college,Married-civ-spouse,Craft-repair,Unmarried,White,Female,United-States,<=50K
18,19,0,0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
30,39,0,0,State-gov,Bachelors,Married-civ-spouse,Other-service,Not-in-family,Other,Female,United-States,<=50K
39,71,0,0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
35,39,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,United-States,>50K
44,19,40250,0,Private,Assoc-voc,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
36,69,0,0,Private,7th-8th,Separated,Handlers-cleaners,Husband,White,Male,Cuba,<=50K
41,41,12950,0,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
38,39,0,0,Private,7th-8th,Separated,Handlers-cleaners,Husband,White,Male,United-States,<=50K
43,39,33914,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,United-States,>50K
54,49,0,0,Private,HS-grad,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
20,39,0,0,State-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,United-States,>50K
54,49,45650,0,Private,Some-college,Never-married,Craft-repair,Husband,White,Female,United-States,<=50K
33,37,7650,1980,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,Guatemala,<=50K
44,59,0,0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,Outlying-US(Guam-USVI-etc),<=50K
33,39,0,0,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
26,39,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,United-States,<=50K
39,37,0,0,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,Male,United-States,>50K
22,39,0,0,Private,5th-6th,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
36,39,0,0,Without-pay,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,United-States,<=50K
64,39,0,0,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,United-States,<=50K
29,49,0,0,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Husband,White,Male,United-States,>50K
28,5,0,0,Private,7th-8th,Separated,Other-service,Not-in-family,White,Male,United-States,<=50K
20,39,0,0,Private,HS-grad,Never-married,Sales,Husband,White,Female,United-States,<=50K
23,39,27814,0,Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,Black,Male,United-States,<=50K
69,39,0,0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
36,39,44450,0,Private,11th,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
59,59,0,0,Private,Some-college,Never-married,Adm-clerical,Husband,Black,Male,United-States,<=50K
34,39,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Female,United-States,<=50K
59,39,52550,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,United-States,>50K
28,39,0,0,Private,7th-8th,Separated,Farming-fishing,Husband,Asian-Pac-Islander,Male,United-States,<=50K
47,39,0,0,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,United-States,<=50K
42,39,19614,0,Private,Some-college,Never-married,Transport-moving,Unmarried,White,Male,United-States,>50K
25,29,0,1500,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,Germany,<=50K
23,44,0,0,Private,Masters,Never-married,Tech-support,Not-in-family,White,Male,United-States,>50K
25,29,0,0,Private,5th-6th,Divorced,Craft-repair,Husband,White,Female,United-States,<=50K
37,29,12850,1900,Private,Some-college,Never-married,Exec-managerial,Husband,White,Male,Hong,<=50K
28,36,0,1620,Federal-gov,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,Philippines,>50K
37,37,0,0,Private,7th-8th,Separated,Other-service,Husband,White,Male,United-States,<=50K
28,39,8650,0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
45,49,0,0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,United-States,<=50K
28,44,14014,0,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Female,South,<=50K
32,39,46650,0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
64,59,7650,0,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
41,39,0,0,Private,HS-grad,Never-married,Transport-moving,Husband,White,Female,United-States,>50K
40,17,45850,0,Private,Some-college,Widowed,Exec-managerial,Husband,White,Male,United-States,<=50K
25,31,0,0,Private,HS-grad,Married-spouse-absent,Prof-specialty,Husband,White,Male,United-States,<=50K
60,39,0,0,Private,HS-grad,Divorced,Sales,Husband,Amer-Indian-Eskimo,Male,United-States,>50K
21,54,0,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Female,United-States,>50K
39,49,0,0,Private,Preschool,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
46,39,0,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,United-States,<=50K
48,59,0,0,Private,HS-grad,Divorced,Exec-managerial,Husband,White,Male,United-States,<=50K
17,39,0,0,?,Some-college,Married-spouse-absent,?,Own-child,Other,Male,United-States,<=50K
44,59,0,0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,Outlying-US(Guam-USVI-etc),<=50K
41,49,0,0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
38,39,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
77,49,0,0,?,9th,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,United-States,<=50K
49,59,41250,0,Private,10th,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
25,39,0,0,Private,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,United-States,>50K
51,49,0,0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
66,39,58950,0,?,HS-grad,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Male,United-States,<=50K
19,39,0,940,Without-pay,11th,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,United-States,<=50K
60,39,0,0,Federal-gov,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
29,39,3150,0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,United-States,<=50K
38,24,24214,0,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,>50K
21,34,0,1980,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,,<=50K
31,71,0,0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,>50K
23,59,3214,1900,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
54,19,0,0,Private,11th,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,United-States,<=50K
33,34,0,0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
16,24,8650,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,White,Female,United-States,<=50K
44,54,0,0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
35,39,0,0,,Some-college,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
41,39,31950,0,Private,11th,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
36,49,0,0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
42,39,20814,3220,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Yugoslavia,>50K
66,15,56250,0,Private,HS-grad,Never-married,Sales,Other-relative,White,Female,United-States,<=50K
26,44,0,0,Private,10th,Never-married,Handlers-cleaners,Husband,White,Male,United-States,<=50K
49,29,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
30,36,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,Italy,>50K
26,19,0,0,Private,12th,Married-civ-spouse,Prof-specialty,Own-child,White,Female,United-States,<=50K
27,39,44950,0,Private,Some-college,Never-married,Tech-support,Not-in-family,Black,Male,United-States,<=50K
72,39,0,0,Federal-gov,Some-college,Married-civ-spouse,?,Husband,Black,Male,United-States,<=50K
42,39,0,1660,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Male,Jamaica,>50K
27,44,0,980,Private,HS-grad,Married-spouse-absent,Craft-repair,Husband,White,Male,Nicaragua,<=50K
58,39,0,0,Private,HS-grad,Married-civ-spouse,Tech-support,Unmarried,White,Female,United-States,>50K
21,19,0,0,Private,10th,Married-civ-spouse,Sales,Own-child,White,Male,France,<=50K
25,39,0,0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,United-States,<=50K
44,39,63150,0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
56,39,0,0,Private,11th,Widowed,Other-service,Own-child,White,Female,United-States,<=50K
51,49,58450,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
47,39,0,0,Private,HS-grad,Divorced,Exec-managerial,Husband,White,Male,United-States,>50K
17,34,0,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
34,54,0,0,Private,12th,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
40,39,0,0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
41,39,22850,0,Private,9th,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
34,39,0,0,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,Male,United-States,<=50K
22,39,0,0,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
32,44,0,0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
34,59,0,0,Private,HS-grad,Widowed,Adm-clerical,Husband,White,Male,United-States,<=50K
40,11,0,0,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,United-States,<=50K
41,39,21550,0,Private,HS-grad,Never-married,Priv-house-serv,Unmarried,White,Male,United-States,<=50K
30,39,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Black,Female,United-States,<=50K
22,19,0,0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
40,39,3450,0,Private,Some-college,Married-civ-spouse,Sales,Not-in-family,Black,Male,United-States,<=50K
36,39,43750,0,Private,Some-college,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
50,49,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,England,>50K
31,39,18014,0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
44,39,0,0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
27,35,0,0,Private,HS-grad,Never-married,Other-service,,White,Male,United-States,<=50K
17,99,0,0,Private,HS-grad,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
48,23,5050,0,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
78,39,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,<=50K
51,14,0,0,Local-gov,12th,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
26,19,0,0,Private,12th,Married-civ-spouse,Prof-specialty,Own-child,White,Female,United-States,<=50K
17,19,21514,0,Private,Bachelors,Never-married,Craft-repair,Husband,White,Female,United-States,>50K
38,49,0,0,Private,10th,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,United-States,>50K
