age,hours-per-week,capital-gain,capital-loss,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
66,39,19350,0,Private,HS-grad,Never-married,Adm-clerical,Husband,White,Female,United-States,<=50K
28,47,0,0,Private,Bachelors,Divorced,Sales,Husband,White,Female,United-States,>50K
85,39,30150,0,Private,Some-college,Never-married,Sales,Wife,White,Female,United-States,<=50K
54,39,0,0,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
26,22,0,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,>50K
39,37,8450,2540,Private,11th,Never-married,Handlers-cleaners,,White,Female,Mexico,<=50K
20,49,50650,0,?,Bachelors,Widowed,?,Own-child,White,Male,Scotland,<=50K
21,99,8650,0,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
73,39,11450,0,,Some-college,Never-married,,Unmarried,White,Male,Puerto-Rico,<=50K
48,49,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
69,41,26814,1620,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,,<=50K
62,39,0,1660,?,Some-college,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,Philippines,<=50K
58,5,14714,0,Private,HS-grad,Divorced,Craft-repair,Other-relative,White,Male,Dominican-Republic,<=50K
59,49,0,0,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
23,59,0,0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Other,Male,United-States,>50K
37,23,6014,3420,Private,Bachelors,Never-married,Sales,Husband,White,Male,Poland,>50K
21,23,4950,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
21,25,0,0,Private,HS-grad,Never-married,Sales,Own-child,White,Male,Honduras,>50K
24,19,15514,3500,Private,Bachelors,Never-married,Tech-support,Own-child,White,Male,Outlying-US(Guam-USVI-etc),>50K
63,79,114,0,State-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,United-States,>50K
23,29,6614,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,United-States,<=50K
37,24,46650,0,Private,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Female,Cuba,>50K
26,39,0,0,Private,Masters,Never-married,Prof-specialty,Husband,Black,Male,United-States,>50K
51,49,0,0,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,Male,United-States,<=50K
28,29,0,0,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
26,49,35650,0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
27,49,0,0,Private,9th,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
38,39,0,0,Private,Some-college,Never-married,Other-service,Husband,White,Male,Vietnam,>50K
87,39,2014,0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,United-States,<=50K
26,59,11650,0,Private,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
65,59,13414,900,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Scotland,>50K
22,39,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
45,59,10814,0,Local-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,United-States,>50K
51,39,0,0,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
18,59,950,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Female,United-States,>50K
44,31,8550,0,Private,5th-6th,Married-civ-spouse,Sales,Unmarried,White,Male,United-States,<=50K
63,28,33850,0,Local-gov,Some-college,Married-civ-spouse,,Own-child,White,Male,?,<=50K
46,39,0,0,,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,United-States,<=50K
43,45,3050,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,Scotland,>50K
52,51,0,0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
29,39,2250,0,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Male,United-States,<=50K
24,29,46650,0,Private,HS-grad,Never-married,Sales,Husband,White,Female,Cuba,<=50K
68,37,0,0,Private,HS-grad,Never-married,Sales,Husband,White,Female,United-States,>50K
29,37,0,0,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Female,United-States,>50K
24,34,12114,0,?,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Male,Iran,<=50K
29,24,38950,2260,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,Mexico,>50K
27,34,0,2660,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,Dominican-Republic,<=50K
49,19,0,0,Private,12th,Never-married,Exec-managerial,Wife,White,Female,United-States,<=50K
51,57,0,0,Federal-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
35,20,9014,0,Private,Assoc-acdm,Never-married,Sales,Wife,White,Female,United-States,<=50K
37,39,6350,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,?,<=50K
25,99,46050,0,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Female,United-States,>50K
18,15,0,0,Self-emp-not-inc,11th,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
16,36,15050,0,Private,Some-college,Divorced,Other-service,Own-child,White,Female,United-States,<=50K
42,43,39450,0,State-gov,10th,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
34,39,0,0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
26,39,1650,0,Private,Some-college,Never-married,Exec-managerial,Husband,Black,Male,United-States,<=50K
18,29,8550,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,United-States,>50K
34,39,4514,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,United-States,<=50K
22,24,5914,0,Private,Bachelors,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
29,39,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Female,United-States,<=50K
19,77,54450,2220,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,Columbia,>50K
28,39,23614,0,Local-gov,Some-college,Married-civ-spouse,?,Not-in-family,White,Male,United-States,>50K
72,39,8714,0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
34,59,0,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
52,11,0,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
46,39,0,2620,,Some-college,Married-civ-spouse,,Husband,White,Male,Ecuador,<=50K
49,39,0,0,Private,Assoc-acdm,Married-civ-spouse,Sales,Not-in-family,White,Female,United-States,>50K
44,39,8550,0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Unmarried,White,Male,United-States,<=50K
30,59,43950,0,Private,Bachelors,Widowed,Adm-clerical,Own-child,White,Male,United-States,<=50K
33,35,0,2820,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
20,19,64850,0,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Female,United-States,<=50K
38,14,38350,0,Local-gov,Some-college,Never-married,,Unmarried,White,Female,United-States,<=50K
21,39,4150,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
33,39,48450,0,Private,Some-college,Widowed,Craft-repair,Own-child,White,Male,United-States,<=50K
37,49,23214,220,State-gov,Masters,Never-married,Exec-managerial,Husband,White,Male,United-States,>50K
34,39,56650,0,Private,Some-college,Married-civ-spouse,Tech-support,Not-in-family,Black,Male,United-States,<=50K
24,39,0,0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
37,29,44150,0,Local-gov,10th,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Germany,>50K
17,14,0,0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
77,39,0,0,Private,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,>50K
38,49,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,United-States,<=50K
47,19,24950,0,Private,Some-college,Separated,Protective-serv,Husband,White,Male,United-States,<=50K
42,56,0,0,Private,Bachelors,Never-married,Exec-managerial,Wife,White,Male,United-States,>50K
21,39,37050,0,Private,9th,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
65,79,13350,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,>50K
26,39,0,0,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,United-States,<=50K
25,47,0,0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Female,United-States,<=50K
30,29,15050,0,Private,Some-college,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
29,99,26514,0,Private,Some-college,Never-married,Exec-managerial,Husband,White,Female,United-States,<=50K
31,74,13350,2620,Private,Masters,Divorced,Prof-specialty,Husband,White,Male,Hungary,>50K
30,38,43950,0,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
30,39,15050,0,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,United-States,>50K
33,39,0,0,Self-emp-not-inc,7th-8th,Never-married,,Husband,White,Male,United-States,<=50K
53,44,22950,0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
25,49,1814,0,?,Bachelors,Widowed,?,Unmarried,White,Male,Scotland,<=50K
36,13,0,0,Private,7th-8th,Separated,Other-service,Husband,White,Male,United-States,<=50K
25,9,23150,0,Private,Bachelors,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
53,39,0,0,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
34,39,0,0,Private,Some-college,Separated,,Not-in-family,Other,Male,United-States,<=50K
38,22,27814,0,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Male,United-States,>50K
56,39,22950,0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
31,43,15514,0,Private,HS-grad,Married-AF-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
30,44,3650,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Female,United-States,>50K
34,8,60350,0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Male,United-States,<=50K
21,39,59750,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,United-States,<=50K
34,54,0,0,Private,HS-grad,Separated,Machine-op-inspct,Husband,White,Male,United-States,<=50K
30,7,20550,0,Self-emp-not-inc,12th,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,<=50K
33,51,0,0,Private,Bachelors,Separated,Other-service,Not-in-family,White,Male,Canada,<=50K
38,49,6350,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,>50K
36,49,0,0,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
41,44,51350,1860,?,HS-grad,Divorced,Protective-serv,Wife,White,Female,United-States,<=50K
37,39,0,0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Other-service,Husband,White,Female,United-States,<=50K
33,49,31650,0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Female,United-States,>50K
50,44,0,0,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Female,Canada,>50K
19,39,0,0,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
54,49,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
32,39,7650,0,?,HS-grad,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Female,United-States,<=50K
61,39,0,0,Never-worked,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,<=50K
25,39,0,0,Private,11th,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,United-States,<=50K
20,29,58250,0,?,HS-grad,Separated,?,Own-child,White,Female,United-States,<=50K
40,3,0,0,State-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Own-child,White,Male,United-States,<=50K
29,54,62050,0,Private,Bachelors,Never-married,Sales,Unmarried,White,Female,United-States,<=50K
20,0,7714,0,Without-pay,5th-6th,Never-married,Other-service,Wife,White,Male,United-States,<=50K
23,26,14050,0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Own-child,White,Male,United-States,<=50K
25,44,0,0,Local-gov,11th,Never-married,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
32,39,0,0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
28,39,39750,0,Private,5th-6th,Never-married,Handlers-cleaners,Husband,White,Female,United-States,<=50K
17,19,61050,0,Private,HS-grad,Divorced,Sales,Own-child,White,Female,United-States,>50K
46,39,47750,0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
38,39,0,0,Self-emp-not-inc,Doctorate,Never-married,,Not-in-family,White,Male,United-States,>50K
45,39,0,0,Private,Assoc-acdm,Separated,Sales,Husband,Other,Male,United-States,<=50K
67,39,15414,0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
28,39,6814,0,Never-worked,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,United-States,<=50K
35,39,64150,0,Private,Assoc-voc,Never-married,Exec-managerial,Husband,Black,Male,United-States,>50K
21,39,59750,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,United-States,<=50K
48,29,0,0,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
19,39,0,0,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,Honduras,<=50K
33,1,0,0,Self-emp-not-inc,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,France,<=50K
71,39,0,0,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
62,39,11314,0,Private,Some-college,Never-married,Adm-clerical,Wife,White,Female,Cuba,<=50K
70,39,0,0,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
29,34,23614,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,>50K
41,39,0,0,Self-emp-inc,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,United-States,<=50K
20,39,14850,0,,10th,Never-married,,Own-child,White,Male,United-States,<=50K
25,44,7250,1860,?,HS-grad,Divorced,?,Wife,White,Female,United-States,<=50K
37,24,0,0,Private,Some-college,Never-married,Sales,Unmarried,White,Female,United-States,<=50K
29,39,54350,0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Female,United-States,>50K
49,39,0,0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
46,9,0,0,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
35,39,31114,0,Self-emp-inc,12th,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,United-States,<=50K
21,37,59750,0,Private,HS-grad,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
63,59,18814,0,?,Bachelors,Separated,?,Not-in-family,White,Male,United-States,<=50K
48,39,0,0,State-gov,10th,Never-married,Exec-managerial,Husband,White,Male,United-States,>50K
28,29,46050,0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
42,39,0,0,Private,11th,Never-married,Craft-repair,Not-in-family,White,Female,United-States,<=50K
36,39,56150,0,State-gov,Doctorate,Married-civ-spouse,Exec-managerial,Own-child,White,Male,United-States,<=50K
36,25,0,0,Private,10th,Never-married,Transport-moving,Own-child,White,Male,United-States,<=50K
40,54,0,0,Private,HS-grad,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
24,34,40750,0,Local-gov,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,United-States,>50K
23,55,26050,0,Local-gov,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Male,United-States,<=50K
43,34,25614,0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
35,39,0,0,Private,Masters,Married-civ-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,United-States,<=50K
19,9,0,0,Private,Some-college,Separated,Adm-clerical,Own-child,White,Female,United-States,<=50K
36,59,38350,3500,Private,Bachelors,Never-married,?,Husband,White,Male,Outlying-US(Guam-USVI-etc),>50K
71,59,14614,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,United-States,<=50K
23,37,16350,0,Private,Bachelors,Divorced,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
27,34,6114,2540,?,11th,Never-married,?,Own-child,White,Female,Mexico,<=50K
56,39,12414,0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,United-States,>50K
43,39,29650,2620,Private,Masters,Divorced,Exec-managerial,Husband,White,Male,Hungary,>50K
33,20,0,0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,France,>50K
50,49,0,0,Private,HS-grad,Widowed,Sales,Husband,White,Male,United-States,<=50K
62,39,0,0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,United-States,>50K
29,59,18814,0,Private,Bachelors,Divorced,Tech-support,Unmarried,White,Male,United-States,>50K
33,39,0,0,,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
44,24,0,1260,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,South,<=50K
44,55,34250,0,Federal-gov,HS-grad,Separated,Adm-clerical,Unmarried,White,Male,United-States,<=50K
42,59,0,0,Local-gov,Assoc-voc,Never-married,?,Husband,White,Male,United-States,>50K
22,69,60250,0,Self-emp-inc,11th,Married-civ-spouse,Sales,Own-child,White,Male,United-States,>50K
26,29,0,0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,United-States,<=50K
57,39,54350,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
19,51,20550,0,Private,HS-grad,Divorced,Other-service,Own-child,White,Male,United-States,<=50K
33,39,0,0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,<=50K
35,39,34350,0,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
19,44,714,0,?,Some-college,Married-civ-spouse,,Own-child,White,Female,United-States,<=50K
56,39,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Male,United-States,>50K
74,39,39250,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
60,19,54450,2220,Self-emp-inc,Some-college,Never-married,Exec-managerial,Husband,White,Male,Columbia,<=50K
30,69,0,0,Local-gov,HS-grad,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,United-States,<=50K
23,26,14050,0,Local-gov,1st-4th,Married-civ-spouse,Protective-serv,Own-child,White,Male,United-States,>50K
26,49,15050,0,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Own-child,White,Male,United-States,<=50K
24,53,0,0,Private,10th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
48,42,12750,0,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Male,United-States,<=50K
40,39,0,0,Federal-gov,Bachelors,Never-married,Adm-clerical,Wife,White,Male,United-States,<=50K
49,49,0,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,United-States,<=50K
29,49,0,0,Private,Bachelors,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,United-States,<=50K
32,39,28514,0,Private,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,United-States,<=50K
18,19,47750,0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
18,23,0,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
20,39,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,<=50K
17,39,3050,0,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,Black,Male,United-States,<=50K
46,39,8550,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
77,39,0,0,Private,9th,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
24,24,0,0,Private,10th,Never-married,Sales,Own-child,White,Female,United-States,<=50K
35,49,3014,1900,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Female,?,<=50K
44,44,46650,0,Private,Assoc-voc,Never-married,Tech-support,Unmarried,White,Female,Cuba,>50K
65,29,0,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,United-States,>50K
37,70,29014,0,Private,HS-grad,Separated,Craft-repair,Husband,White,Male,United-States,>50K
23,39,6614,0,Private,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Female,United-States,<=50K
46,39,0,0,Private,HS-grad,Never-married,Craft-repair,Husband,Black,Male,United-States,<=50K
26,39,0,0,Private,Bachelors,Divorced,Prof-specialty,Wife,White,Male,Guatemala,>50K
49,49,34150,0,,9th,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,<=50K
19,44,714,0,?,Some-college,Married-civ-spouse,?,Not-in-family,White,Female,United-States,<=50K
22,31,39450,0,Private,Bachelors,Divorced,Sales,Unmarried,White,Male,United-States,<=50K
25,39,0,0,,Some-college,Married-civ-spouse,Other-service,Unmarried,White,Male,United-States,<=50K
26,45,9350,0,State-gov,10th,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
49,39,8714,0,,Some-college,Never-married,,Wife,White,Male,United-States,<=50K
57,39,31650,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
51,29,43550,0,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,China,>50K
38,39,0,0,Self-emp-not-inc,Doctorate,Never-married,,Not-in-family,White,Male,United-States,>50K
37,39,42450,0,Without-pay,Prof-school,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,United-States,>50K
24,39,0,0,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,<=50K
36,31,48450,0,Private,Some-college,Never-married,Sales,Unmarried,White,Male,United-States,<=50K
37,39,0,0,Private,Some-college,Separated,Other-service,Own-child,White,Male,United-States,<=50K
60,29,51450,0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
59,39,56650,0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
17,14,0,0,Private,11th,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,<=50K
21,39,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
48,39,15050,0,Private,Some-college,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,United-States,<=50K
31,39,0,0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
29,34,23614,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,>50K
23,4,46650,0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,Cuba,<=50K
21,99,8650,0,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
39,19,42350,0,Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair,Husband,White,Male,Taiwan,>50K
40,49,0,0,?,Preschool,Divorced,Other-service,Not-in-family,White,Female,United-States,<=50K
46,44,0,2620,,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Female,Ecuador,<=50K
22,39,58950,0,,Some-college,Never-married,?,Unmarried,White,Male,Puerto-Rico,<=50K
23,39,0,0,Federal-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
31,29,3350,0,Private,Some-college,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
41,39,15050,0,Private,Some-college,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Male,United-States,<=50K
22,24,33850,0,Private,10th,Widowed,Other-service,Own-child,White,Male,United-States,<=50K
22,39,20014,3500,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,Outlying-US(Guam-USVI-etc),>50K
41,7,11914,0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Male,United-States,>50K
30,49,46050,0,?,Some-college,Divorced,Craft-repair,Husband,White,Female,United-States,<=50K
37,39,14814,0,Private,10th,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,Germany,<=50K
60,30,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,Male,United-States,>50K
37,34,0,0,Private,10th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,United-States,<=50K
40,69,10114,0,Private,Bachelors,Widowed,Prof-specialty,Husband,White,Male,United-States,<=50K
34,59,0,0,Private,Some-college,Married-spouse-absent,Other-service,Husband,White,Male,United-States,<=50K
32,39,16414,0,Private,10th,Never-married,Sales,Husband,Black,Male,United-States,<=50K
31,37,0,0,Private,HS-grad,Divorced,Exec-managerial,Husband,White,Female,United-States,<=50K
70,31,0,0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
27,39,0,0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
49,19,0,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
53,39,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Female,United-States,<=50K
19,85,0,0,Local-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
58,54,48150,0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
64,97,0,0,Local-gov,Assoc-acdm,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
32,89,17850,0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,Yugoslavia,>50K
41,39,0,0,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
44,39,20950,1300,Private,Masters,Divorced,Exec-managerial,Husband,White,Female,Ireland,<=50K
65,29,0,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,United-States,>50K
49,39,8714,0,,Some-college,Never-married,,Wife,White,Male,United-States,<=50K
23,29,0,0,Private,10th,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
47,39,0,0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Female,United-States,<=50K
48,39,0,0,Never-worked,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
29,29,3650,0,Private,10th,Married-civ-spouse,Exec-managerial,Wife,White,Male,Germany,<=50K
52,49,14414,0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,?,<=50K
