age,hours-per-week,capital-gain,capital-loss,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
51,49,0,0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,>50K
37,83,0,0,Self-emp-not-inc,11th,Married-civ-spouse,Sales,Unmarried,White,Male,United-States,<=50K
67,39,0,0,Private,HS-grad,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
44,49,0,0,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
36,39,0,0,Private,HS-grad,Never-married,Transport-moving,Husband,White,Male,United-States,<=50K
48,49,0,0,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,United-States,<=50K
48,24,0,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
30,22,0,1900,Federal-gov,5th-6th,Widowed,Other-service,Not-in-family,White,Male,Philippines,<=50K
52,14,0,0,Private,Some-college,Never-married,Prof-specialty,Wife,White,Female,United-States,<=50K
46,39,0,0,Federal-gov,Some-college,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
27,39,0,1900,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,El-Salvador,<=50K
57,49,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,United-States,<=50K
41,39,15050,0,Federal-gov,HS-grad,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
23,39,0,0,?,11th,Married-civ-spouse,?,Unmarried,White,Male,United-States,<=50K
27,31,51450,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
21,39,0,0,,11th,Widowed,,Own-child,White,Male,United-States,<=50K
55,41,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Male,United-States,<=50K
29,27,0,0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,United-States,<=50K
23,14,0,0,Local-gov,Bachelors,Divorced,Craft-repair,Not-in-family,White,Female,United-States,<=50K
64,39,0,0,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,United-States,<=50K
51,39,0,0,Local-gov,Masters,Never-married,Prof-specialty,Husband,White,Female,United-States,<=50K
32,39,0,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
16,23,0,0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,>50K
41,54,0,4260,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,Mexico,>50K
45,59,0,0,Local-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
47,49,0,0,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,United-States,<=50K
55,49,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
24,39,0,0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
27,64,0,0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Female,United-States,>50K
41,39,0,0,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,United-States,<=50K
39,39,0,0,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
46,39,0,0,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Male,United-States,<=50K
52,39,0,0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Black,Male,United-States,<=50K
31,39,0,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
37,39,0,0,Federal-gov,Masters,Married-civ-spouse,Transport-moving,Husband,Black,Female,United-States,<=50K
55,49,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,<=50K
51,39,0,0,Federal-gov,Doctorate,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,United-States,>50K
53,39,0,0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,United-States,>50K
17,15,0,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,United-States,<=50K
36,9,3950,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
24,39,0,0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,United-States,>50K
34,37,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,<=50K
34,47,0,0,Private,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,United-States,>50K
21,14,0,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
43,39,0,0,?,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
74,39,0,0,,HS-grad,Never-married,,Not-in-family,White,Male,United-States,<=50K
39,44,0,0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
24,39,0,0,Private,HS-grad,Divorced,Transport-moving,Unmarried,Black,Female,United-States,<=50K
30,59,0,0,Private,Some-college,Separated,Machine-op-inspct,Husband,White,Male,United-States,<=50K
16,29,22650,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
37,49,0,0,Private,10th,Married-civ-spouse,Other-service,Not-in-family,White,Female,United-States,<=50K
37,37,0,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,United-States,<=50K
51,39,0,0,Federal-gov,Doctorate,Never-married,Farming-fishing,Husband,White,Female,United-States,>50K
24,39,3350,0,Private,Bachelors,Divorced,Sales,Own-child,Black,Female,United-States,<=50K
49,39,35550,0,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
49,39,0,0,Federal-gov,7th-8th,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
46,39,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
24,19,0,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
43,39,0,0,Private,HS-grad,Married-spouse-absent,Prof-specialty,Own-child,White,Female,United-States,>50K
29,39,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
32,39,2550,0,Private,Bachelors,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
41,39,0,0,Private,11th,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
26,42,0,0,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Male,United-States,>50K
33,39,0,0,Private,10th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,United-States,<=50K
47,35,33414,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
32,43,0,0,Self-emp-not-inc,Masters,Married-civ-spouse,Other-service,Not-in-family,White,Male,United-States,<=50K
52,39,0,0,Private,10th,Never-married,Transport-moving,Not-in-family,Black,Male,United-States,<=50K
41,49,0,0,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Male,United-States,>50K
29,59,8714,0,Federal-gov,HS-grad,Married-spouse-absent,Protective-serv,Husband,White,Male,United-States,<=50K
35,44,0,2340,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
50,19,0,0,Private,Assoc-acdm,Never-married,Craft-repair,Husband,White,Female,United-States,>50K
18,39,0,0,Private,HS-grad,Divorced,Adm-clerical,Own-child,Black,Female,United-States,<=50K
26,39,0,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Dominican-Republic,<=50K
53,39,57050,0,,HS-grad,Never-married,,Unmarried,White,Male,United-States,<=50K
45,54,0,0,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K
36,29,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Male,United-States,<=50K
32,59,0,0,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,<=50K
44,29,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
58,39,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,United-States,<=50K
70,39,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,United-States,<=50K
47,39,0,0,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,United-States,<=50K
31,39,0,0,?,HS-grad,Widowed,?,Husband,White,Male,United-States,>50K
24,39,0,0,Private,HS-grad,Divorced,Handlers-cleaners,Other-relative,White,Female,United-States,<=50K
29,39,4550,0,?,HS-grad,Widowed,?,Husband,White,Male,United-States,<=50K
29,44,0,0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
22,29,0,0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
63,49,0,0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
16,24,0,0,?,HS-grad,Married-civ-spouse,?,Other-relative,White,Male,United-States,<=50K
46,39,0,0,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Black,Female,United-States,<=50K
42,47,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,<=50K
19,19,0,0,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
26,51,0,0,?,HS-grad,Widowed,?,Husband,White,Male,United-States,>50K
17,39,0,0,Private,11th,Widowed,Adm-clerical,Own-child,Other,Male,United-States,<=50K
27,59,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
59,44,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,United-States,<=50K
46,39,0,0,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
39,39,2550,0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
34,24,0,0,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
44,59,0,0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
17,19,0,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
26,39,0,0,Private,Assoc-voc,Never-married,Tech-support,Husband,White,Female,United-States,>50K
49,39,0,0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,United-States,<=50K
25,7,0,0,Private,Assoc-acdm,Married-civ-spouse,Sales,Not-in-family,White,Male,United-States,<=50K
25,44,0,0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,Canada,>50K
68,49,0,0,?,Some-college,Never-married,?,Husband,White,Male,United-States,<=50K
18,39,0,0,?,HS-grad,Married-civ-spouse,?,Own-child,White,Male,United-States,<=50K
18,39,0,0,,Some-college,Married-civ-spouse,,Own-child,White,Male,United-States,<=50K
35,39,0,2060,Private,Some-college,Never-married,Machine-op-inspct,Husband,White,Female,United-States,>50K
61,49,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Not-in-family,White,Male,United-States,<=50K
20,39,10550,1980,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,United-States,<=50K
22,59,0,0,Private,9th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
16,39,0,0,Private,HS-grad,Divorced,Sales,Other-relative,Black,Male,United-States,<=50K
25,39,0,0,?,HS-grad,Divorced,?,Own-child,White,Female,United-States,<=50K
39,39,0,0,Private,Bachelors,Never-married,Machine-op-inspct,Husband,White,Female,United-States,<=50K
41,39,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,White,Male,United-States,<=50K
59,39,57050,0,,HS-grad,Divorced,,Unmarried,White,Male,United-States,<=50K
57,59,5150,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,United-States,<=50K
48,39,0,0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Female,United-States,<=50K
31,42,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
59,59,0,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
24,39,3350,0,Private,Bachelors,Divorced,Farming-fishing,Own-child,White,Female,United-States,<=50K
40,59,0,0,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,United-States,>50K
31,39,0,0,Private,HS-grad,Divorced,Priv-house-serv,Own-child,White,Male,United-States,<=50K
60,39,4550,0,?,HS-grad,Widowed,,Husband,White,Male,United-States,<=50K
66,39,0,1860,Private,Some-college,Separated,Other-service,Unmarried,White,Male,Nicaragua,<=50K
51,34,0,0,?,7th-8th,Never-married,?,Other-relative,White,Male,United-States,<=50K
19,39,0,0,?,11th,Married-civ-spouse,?,Own-child,White,Female,United-States,<=50K
39,41,0,0,Private,Bachelors,Never-married,Sales,Wife,White,Female,United-States,<=50K
23,49,0,0,Private,Some-college,Married-civ-spouse,Protective-serv,Own-child,White,Female,United-States,<=50K
29,39,0,0,Private,9th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
43,42,0,0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
20,39,0,0,Private,5th-6th,Married-civ-spouse,Transport-moving,Other-relative,Other,Male,United-States,<=50K
46,39,0,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Black,Female,United-States,<=50K
55,44,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Male,United-States,<=50K
24,23,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
30,39,0,0,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
35,29,5150,0,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
22,31,0,0,Private,Some-college,Separated,Adm-clerical,Own-child,White,Male,United-States,<=50K
44,29,65350,1500,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,Mexico,<=50K
18,19,0,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,>50K
24,24,0,0,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Own-child,White,Male,United-States,<=50K
33,39,0,0,Private,Assoc-voc,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
44,39,0,1900,Private,Bachelors,Widowed,Prof-specialty,Husband,Asian-Pac-Islander,Male,Philippines,<=50K
27,39,0,0,,Some-college,Married-civ-spouse,,Unmarried,Asian-Pac-Islander,Male,United-States,>50K
37,39,0,1900,Federal-gov,Some-college,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,Philippines,<=50K
49,39,0,0,State-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,United-States,>50K
52,39,0,0,Private,10th,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,United-States,<=50K
27,39,0,0,Local-gov,7th-8th,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,United-States,<=50K
44,49,0,1500,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Female,Mexico,>50K
29,39,0,0,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
39,29,0,0,Private,12th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
34,52,0,0,Private,HS-grad,Separated,Other-service,Husband,White,Male,United-States,<=50K
28,24,0,0,Private,9th,Never-married,Craft-repair,Unmarried,White,Female,United-States,<=50K
54,29,57050,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,>50K
60,59,0,0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,United-States,<=50K
17,39,0,0,Private,HS-grad,Divorced,Other-service,Own-child,White,Male,United-States,<=50K
45,49,3450,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
66,39,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,United-States,>50K
50,49,0,0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
37,29,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,United-States,>50K
31,44,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,United-States,<=50K
49,39,0,0,Private,Some-college,Never-married,Sales,Husband,Black,Male,United-States,<=50K
48,49,0,0,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,United-States,<=50K
23,39,0,0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,United-States,<=50K
43,39,0,0,Private,HS-grad,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
64,37,33314,0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
43,59,0,0,Private,Bachelors,Never-married,Prof-specialty,Wife,White,Female,United-States,<=50K
25,34,53350,0,Private,Masters,Never-married,Sales,Wife,White,Female,United-States,<=50K
74,39,0,0,,HS-grad,Never-married,,Not-in-family,White,Male,United-States,<=50K
37,36,0,1900,Private,HS-grad,Never-married,Sales,Husband,White,Male,El-Salvador,>50K
50,39,0,0,Private,9th,Never-married,Machine-op-inspct,Unmarried,White,Male,United-States,<=50K
29,39,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
25,39,0,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Black,Female,United-States,<=50K
45,89,0,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
22,39,0,0,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Own-child,White,Male,United-States,<=50K
37,49,0,0,Private,10th,Married-civ-spouse,Other-service,Not-in-family,White,Female,United-States,<=50K
33,59,0,0,Private,HS-grad,Divorced,Handlers-cleaners,Husband,White,Male,United-States,<=50K
45,54,0,0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
18,39,0,0,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,Black,Female,United-States,<=50K
27,39,0,0,Federal-gov,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,United-States,<=50K
39,39,0,0,Private,Bachelors,Never-married,Craft-repair,Husband,White,Male,United-States,<=50K
35,29,0,2220,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,,<=50K
18,39,0,0,?,Assoc-acdm,Married-civ-spouse,?,Own-child,White,Male,United-States,<=50K
26,39,0,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Dominican-Republic,<=50K
29,59,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
36,53,2150,0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Taiwan,>50K
25,39,0,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
60,44,0,0,Private,HS-grad,Never-married,Craft-repair,Husband,White,Female,United-States,<=50K
49,9,0,0,Federal-gov,12th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,United-States,>50K
39,47,0,0,Private,11th,Widowed,Other-service,Own-child,White,Male,United-States,<=50K
21,39,0,0,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Female,United-States,>50K
45,39,0,0,?,12th,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,United-States,<=50K
45,39,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
36,54,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,United-States,>50K
30,39,0,0,Private,12th,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,United-States,<=50K
57,39,18750,0,State-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,Japan,<=50K
52,39,0,0,State-gov,Some-college,Divorced,Transport-moving,Not-in-family,Other,Male,United-States,<=50K
67,59,0,0,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,>50K
57,43,0,0,Private,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
66,29,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
47,49,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
54,39,0,0,Private,9th,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
31,43,0,0,Private,Masters,Never-married,Prof-specialty,Husband,White,Male,United-States,>50K
40,37,0,0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,<=50K
32,39,0,0,Private,10th,Never-married,Exec-managerial,Husband,White,Female,United-States,<=50K
58,39,0,0,Private,Some-college,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
32,39,0,0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Female,United-States,<=50K
29,39,0,0,Private,9th,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
64,49,0,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37,39,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Own-child,White,Female,United-States,>50K
21,39,0,0,Private,9th,Never-married,Farming-fishing,Unmarried,White,Male,United-States,<=50K
19,24,0,0,?,9th,Never-married,?,Own-child,White,Female,United-States,<=50K
50,44,7250,0,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,<=50K
30,44,0,0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
59,39,57050,0,,HS-grad,Divorced,,Unmarried,White,Male,United-States,<=50K
51,39,0,0,Private,Some-college,Never-married,Tech-support,Husband,White,Female,United-States,>50K
35,19,0,1780,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,Italy,>50K
49,59,0,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,United-States,>50K
45,39,0,0,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Female,United-States,<=50K
26,39,0,0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,United-States,<=50K
53,46,0,0,Private,HS-grad,Never-married,Transport-moving,Husband,White,Male,United-States,<=50K
52,39,0,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
44,39,0,0,State-gov,Masters,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,United-States,<=50K
16,24,0,0,?,Some-college,Married-civ-spouse,?,Other-relative,White,Female,United-States,<=50K
29,49,3150,0,Private,10th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
38,39,0,1900,Federal-gov,Bachelors,Widowed,Craft-repair,Husband,White,Male,Philippines,<=50K
53,39,57050,0,Private,HS-grad,Never-married,,Not-in-family,White,Male,United-States,>50K
40,19,15050,0,Private,HS-grad,Never-married,Exec-managerial,Husband,White,Female,United-States,>50K
34,39,0,0,?,Bachelors,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Male,United-States,<=50K
34,39,53850,0,Private,Bachelors,Never-married,Sales,Own-child,White,Male,United-States,>50K
33,39,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,United-States,<=50K
40,39,0,0,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
57,39,0,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Female,United-States,<=50K
41,19,0,1980,State-gov,Masters,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
39,39,0,0,Private,HS-grad,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
41,22,0,0,Private,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,China,<=50K
29,24,0,0,Private,Assoc-voc,Never-married,Exec-managerial,Wife,White,Female,United-States,<=50K
19,14,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Female,United-States,<=50K
42,39,0,0,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
34,39,0,0,Private,HS-grad,Divorced,Transport-moving,Other-relative,Black,Female,United-States,<=50K
75,39,0,0,Private,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Female,United-States,>50K
43,83,0,0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
32,39,0,0,Private,Masters,Never-married,Exec-managerial,Husband,White,Female,United-States,<=50K
27,59,0,0,Private,11th,Never-married,Handlers-cleaners,Husband,White,Male,United-States,<=50K
46,39,0,0,Private,5th-6th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,United-States,<=50K
21,14,0,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
44,4,0,1900,Self-emp-inc,Bachelors,Widowed,Sales,Husband,White,Female,Philippines,<=50K
46,39,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
33,44,0,0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
25,39,0,0,Private,HS-grad,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,United-States,<=50K
28,24,0,0,Local-gov,HS-grad,Never-married,Craft-repair,Own-child,White,Female,United-States,<=50K
34,39,0,0,Private,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,United-States,<=50K
44,35,18750,0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,Japan,>50K
29,44,0,0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
59,44,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,United-States,<=50K
24,59,0,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
47,39,0,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Male,United-States,<=50K
22,39,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
59,44,0,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
16,39,0,0,,Some-college,Married-civ-spouse,,Own-child,White,Male,United-States,<=50K
47,69,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
66,39,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,United-States,>50K
34,42,0,1420,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,>50K
24,43,0,0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,United-States,>50K
27,39,0,0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,<=50K
40,59,0,0,Private,Bachelors,Never-married,Prof-specialty,Wife,White,Female,United-States,<=50K
18,39,0,0,Self-emp-not-inc,10th,Married-civ-spouse,Other-service,Husband,White,Female,China,<=50K
16,39,0,0,Private,HS-grad,Divorced,Other-service,Own-child,White,Female,United-States,<=50K
