age,hours-per-week,capital-gain,capital-loss,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
25,39,0,500,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
25,39,0,2660,Federal-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,Black,Female,United-States,<=50K
56,64,0,1540,Local-gov,Some-college,Never-married,Other-service,Husband,White,Female,United-States,<=50K
36,39,0,1260,Private,5th-6th,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,United-States,>50K
34,44,0,1700,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
42,39,0,3300,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,?,<=50K
25,39,7650,1540,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
35,31,0,100,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
25,39,650,2820,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,United-States,<=50K
21,39,16950,380,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,United-States,<=50K
49,39,5050,3580,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K
19,39,0,3140,Private,11th,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Male,United-States,<=50K
40,39,0,100,Private,10th,Never-married,Adm-clerical,Unmarried,White,Female,United-States,<=50K
25,39,32250,1500,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,Nicaragua,<=50K
29,39,0,3500,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K
62,44,24414,1940,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,United-States,>50K
38,44,19514,3860,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Germany,<=50K
23,49,0,500,Private,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
32,47,0,380,Private,HS-grad,Never-married,Craft-repair,Husband,White,Female,United-States,<=50K
44,49,0,500,Local-gov,Bachelors,Divorced,Transport-moving,Husband,White,Female,United-States,<=50K
64,39,43450,500,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
48,39,5050,3580,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
74,49,0,540,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Female,United-States,<=50K
65,24,0,2380,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,United-States,<=50K
36,64,0,1180,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Female,Ecuador,>50K
41,39,0,2100,Private,Prof-school,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,United-States,<=50K
28,41,0,2300,Private,11th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,United-States,<=50K
46,49,0,2100,Private,HS-grad,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
42,51,0,3980,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
42,39,1814,3660,Private,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Female,United-States,<=50K
39,39,0,1540,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
29,39,0,0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,Philippines,<=50K
49,39,0,2100,Without-pay,HS-grad,Never-married,Craft-repair,Husband,Black,Male,United-States,<=50K
30,39,2150,1260,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,Other,Male,United-States,<=50K
30,39,0,3660,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,>50K
17,39,0,0,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,Mexico,<=50K
25,49,0,300,Private,5th-6th,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
43,34,0,1380,Private,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,United-States,<=50K
22,39,30050,2660,Private,Bachelors,Divorced,Sales,Own-child,Black,Female,United-States,<=50K
46,69,0,0,Private,Masters,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,,<=50K
45,79,0,0,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,,>50K
48,39,6250,220,Private,11th,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,United-States,<=50K
34,34,40550,380,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
53,64,0,2100,Private,HS-grad,Divorced,Other-service,Husband,White,Female,United-States,<=50K
19,14,3250,4100,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
30,39,0,1540,Private,7th-8th,Separated,Other-service,Husband,White,Male,United-States,<=50K
45,34,9214,4020,Self-emp-not-inc,10th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,United-States,>50K
48,37,0,540,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
24,59,0,2060,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,>50K
18,39,29650,3220,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,United-States,<=50K
39,39,0,1300,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,Canada,<=50K
32,39,0,3940,?,HS-grad,Separated,?,Unmarried,Black,Male,United-States,<=50K
52,59,0,3980,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
70,59,0,780,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
26,34,0,2220,Private,Masters,Never-married,Prof-specialty,Wife,White,Female,South,<=50K
21,29,12650,260,Private,10th,Married-civ-spouse,Sales,Own-child,White,Female,Scotland,<=50K
22,29,0,4140,Private,11th,Never-married,Other-service,Not-in-family,White,Male,Hong,<=50K
40,54,0,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Dominican-Republic,<=50K
35,39,0,3580,?,9th,Widowed,?,Wife,White,Male,United-States,<=50K
44,64,0,500,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
32,39,0,3940,?,HS-grad,Separated,?,Unmarried,Black,Male,United-States,<=50K
27,39,0,0,Private,9th,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,Hungary,<=50K
45,39,29650,3220,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Female,United-States,<=50K
21,44,0,380,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,United-States,<=50K
87,49,0,2660,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
20,39,32514,3140,?,Some-college,Never-married,?,Not-in-family,White,Male,United-States,<=50K
16,39,0,1860,?,Some-college,Married-civ-spouse,?,Own-child,White,Male,United-States,<=50K
20,24,32514,3140,?,Some-college,Never-married,?,Own-child,White,Male,United-States,<=50K
28,22,0,1540,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Male,United-States,<=50K
43,39,0,1300,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Canada,<=50K
48,54,0,3980,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
44,49,4350,1260,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
32,44,0,2660,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,United-States,<=50K
66,39,0,4140,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,>50K
41,39,20314,3580,Local-gov,Some-college,Never-married,Protective-serv,Husband,White,Female,United-States,<=50K
21,39,0,3780,Private,11th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
54,19,0,2300,Private,HS-grad,Never-married,Other-service,Wife,White,Female,Poland,<=50K
25,39,0,380,Private,Bachelors,Married-civ-spouse,Sales,Unmarried,White,Female,United-States,>50K
46,59,0,3980,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,<=50K
34,54,59450,1580,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,United-States,>50K
35,39,14314,2300,Federal-gov,Preschool,Never-married,Priv-house-serv,Not-in-family,White,Male,United-States,<=50K
46,59,0,3980,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
34,39,0,2100,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Female,Columbia,<=50K
20,39,0,2820,,HS-grad,Never-married,,Other-relative,White,Male,United-States,<=50K
31,46,0,20,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
28,23,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Male,Germany,<=50K
28,39,0,2940,,HS-grad,Never-married,,Not-in-family,White,Male,United-States,<=50K
18,39,0,1540,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
21,39,0,3140,Private,11th,Widowed,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,United-States,<=50K
47,39,0,3940,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
64,39,33814,2940,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Male,United-States,<=50K
37,39,0,700,Private,Masters,Never-married,Exec-managerial,Husband,Black,Male,United-States,>50K
41,39,0,500,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
47,39,30050,2660,Federal-gov,Bachelors,Divorced,Exec-managerial,Husband,White,Male,United-States,<=50K
39,7,0,1540,Private,HS-grad,Never-married,Sales,Husband,White,Male,United-States,<=50K
21,39,0,3780,Private,11th,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,<=50K
44,39,0,2100,Private,12th,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,United-States,<=50K
58,39,32514,3580,Private,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,United-States,>50K
42,14,0,2380,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,United-States,>50K
30,24,0,3980,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
18,39,0,2660,Private,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,United-States,<=50K
33,39,0,2660,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Male,United-States,<=50K
21,39,0,3500,Private,HS-grad,Never-married,Tech-support,Not-in-family,Black,Male,United-States,<=50K
25,39,0,1540,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K
80,39,0,0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,Cuba,>50K
72,39,0,2940,,HS-grad,Never-married,,Not-in-family,White,Male,United-States,<=50K
26,64,0,1380,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,France,>50K
47,39,0,380,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,<=50K
17,39,30050,2660,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Male,United-States,<=50K
56,47,0,500,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
32,44,0,2660,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,United-States,<=50K
64,49,0,3940,Private,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Male,United-States,>50K
36,39,0,1540,Private,Some-college,Never-married,Adm-clerical,Husband,Black,Male,United-States,<=50K
33,29,0,1300,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,United-States,>50K
39,39,0,300,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K
41,24,0,2820,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
36,59,0,300,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
32,39,0,380,Private,HS-grad,Never-married,Farming-fishing,Husband,White,Female,United-States,>50K
38,24,0,1260,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,>50K
46,14,5150,3220,Private,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,Guatemala,<=50K
22,39,0,1940,?,Bachelors,Divorced,?,Not-in-family,White,Female,United-States,<=50K
59,39,0,20,Private,HS-grad,Never-married,Craft-repair,Husband,White,Female,United-States,<=50K
21,49,0,100,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Male,United-States,>50K
30,39,0,60,Private,HS-grad,Married-AF-spouse,Transport-moving,Husband,Black,Female,United-States,<=50K
57,11,33150,3580,Private,HS-grad,Never-married,Other-service,Wife,White,Female,United-States,<=50K
31,29,55750,2300,Private,11th,Married-civ-spouse,Craft-repair,Own-child,White,Male,United-States,<=50K
44,39,0,2100,Private,12th,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
39,7,16750,940,Private,Some-college,Divorced,Tech-support,Husband,White,Male,Haiti,>50K
18,39,0,2700,?,Some-college,Married-spouse-absent,?,Other-relative,White,Male,?,<=50K
19,23,45450,4100,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
17,39,63350,2660,Private,HS-grad,Divorced,Other-service,Own-child,Black,Female,United-States,<=50K
31,39,0,1900,Private,9th,Never-married,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
45,39,12350,3220,Private,Some-college,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
51,15,0,2900,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,United-States,<=50K
66,39,0,3580,?,Some-college,Never-married,?,Husband,White,Male,United-States,<=50K
52,34,0,180,Private,Bachelors,Never-married,Sales,Unmarried,White,Female,United-States,<=50K
25,39,0,380,Private,HS-grad,Divorced,Craft-repair,Other-relative,Asian-Pac-Islander,Female,United-States,<=50K
27,19,0,1540,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,United-States,<=50K
27,39,0,4100,Private,10th,Never-married,Adm-clerical,Wife,White,Male,United-States,<=50K
60,54,0,1700,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Male,United-States,<=50K
52,39,26350,380,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
26,49,0,4140,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
18,7,0,3140,Private,Some-college,Widowed,Other-service,Own-child,White,Male,United-States,<=50K
55,39,0,3660,Private,HS-grad,Never-married,Sales,Not-in-family,Black,Male,United-States,<=50K
35,54,0,3460,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,Columbia,>50K
35,54,0,3660,Private,Prof-school,Separated,Prof-specialty,Husband,White,Male,United-States,>50K
39,39,0,2300,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
17,69,0,1900,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Male,United-States,>50K
41,17,0,2380,Private,Prof-school,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,>50K
35,31,0,100,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
33,14,7650,2260,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,Mexico,<=50K
70,44,26550,3140,?,Some-college,Never-married,?,Not-in-family,White,Female,United-States,<=50K
27,39,0,1620,Private,HS-grad,Never-married,Transport-moving,Husband,White,Male,United-States,>50K
27,39,0,1940,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,United-States,<=50K
24,39,1214,2660,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
42,51,0,3980,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
66,44,0,300,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
30,29,0,1380,Private,Some-college,Never-married,Craft-repair,Husband,White,Female,United-States,<=50K
37,47,0,3260,Private,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Japan,<=50K
24,39,0,1900,Private,HS-grad,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
40,43,0,3460,Self-emp-not-inc,11th,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
45,79,0,3980,Private,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,United-States,<=50K
38,44,0,4100,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
27,39,0,1340,Self-emp-not-inc,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,Cuba,<=50K
22,39,0,3940,,Some-college,Separated,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
44,39,0,2860,Private,HS-grad,Divorced,Adm-clerical,Husband,White,Male,United-States,>50K
61,39,0,380,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
20,23,0,3140,Private,Some-college,Widowed,Adm-clerical,Own-child,White,Male,United-States,<=50K
45,29,0,0,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Female,Trinadad&Tobago,>50K
63,59,0,1900,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
20,39,0,1540,Private,HS-grad,Married-spouse-absent,Sales,Unmarried,White,Male,United-States,<=50K
16,15,0,0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,Mexico,<=50K
38,39,0,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Philippines,<=50K
16,7,0,2700,Private,10th,Married-civ-spouse,Other-service,Own-child,White,Male,?,<=50K
32,39,0,3940,Private,Some-college,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
59,36,0,4260,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
40,39,0,1540,Private,Some-college,Separated,Other-service,Husband,White,Male,United-States,<=50K
22,39,30050,2660,Private,Bachelors,Divorced,Sales,Own-child,Black,Female,United-States,<=50K
19,23,45450,4100,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
42,39,0,2380,Private,Bachelors,Never-married,Machine-op-inspct,Husband,White,Female,United-States,<=50K
33,39,0,4100,Private,10th,Married-civ-spouse,Farming-fishing,Husband,White,Female,United-States,<=50K
29,59,0,860,Private,10th,Never-married,Other-service,Other-relative,White,Male,United-States,<=50K
60,9,0,2220,Private,Masters,Never-married,Exec-managerial,Husband,White,Male,South,<=50K
45,49,24614,2660,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
48,34,0,540,Self-emp-inc,7th-8th,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
34,39,0,3980,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
56,44,0,4100,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,United-States,<=50K
31,39,0,0,Private,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,Cuba,>50K
18,39,2450,60,?,HS-grad,Never-married,?,Own-child,White,Male,United-States,>50K
22,29,0,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,Mexico,<=50K
24,59,0,3660,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
22,31,0,1540,Private,Assoc-voc,Divorced,Tech-support,Own-child,White,Male,United-States,<=50K
17,45,0,500,Private,HS-grad,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
54,59,0,3940,Private,HS-grad,Never-married,Sales,Husband,White,Male,United-States,>50K
51,33,30014,20,Private,HS-grad,Never-married,Prof-specialty,Wife,White,Male,United-States,<=50K
22,29,0,1940,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
57,39,0,540,Never-worked,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
28,39,22350,500,Local-gov,Bachelors,Married-spouse-absent,Protective-serv,Husband,White,Female,United-States,<=50K
23,39,0,3500,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
38,14,0,4180,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,United-States,<=50K
49,39,0,3940,Private,Some-college,Never-married,Adm-clerical,Husband,White,Female,United-States,>50K
55,34,0,380,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
26,39,0,2660,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States,<=50K
34,49,0,2660,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,>50K
26,44,0,2660,Private,Bachelors,Never-married,Machine-op-inspct,Husband,White,Female,United-States,<=50K
47,59,16214,780,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
50,49,0,2820,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
28,39,0,500,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
17,39,0,2940,,11th,Never-married,,Own-child,White,Male,United-States,<=50K
55,44,38350,380,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,United-States,<=50K
38,49,0,3500,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,>50K
29,39,0,0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K
22,39,0,4300,Private,Assoc-voc,Married-civ-spouse,Sales,Other-relative,White,Male,England,>50K
23,19,0,1620,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,United-States,<=50K
57,39,0,0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,,<=50K
36,23,0,0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,Vietnam,<=50K
22,37,0,100,Private,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Female,United-States,<=50K
60,69,0,1860,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Husband,White,Male,United-States,<=50K
36,49,0,2940,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,>50K
36,39,0,4140,State-gov,HS-grad,Divorced,Other-service,Unmarried,Black,Female,United-States,<=50K
34,39,52250,500,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
35,24,0,1940,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Female,United-States,<=50K
26,44,0,1540,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
44,29,0,4100,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K
19,39,8650,1260,Self-emp-not-inc,10th,Married-civ-spouse,Transport-moving,Own-child,Other,Male,United-States,<=50K
22,39,0,1940,?,Bachelors,Divorced,?,Not-in-family,White,Female,United-States,<=50K
46,14,5150,3220,Private,Assoc-acdm,Never-married,Sales,Husband,White,Male,Guatemala,<=50K
42,64,0,1380,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,France,>50K
40,49,7814,100,Private,Some-college,Never-married,Adm-clerical,Wife,White,Female,United-States,<=50K
27,39,0,4100,Private,11th,Never-married,Sales,Not-in-family,Black,Male,United-States,<=50K
37,39,2150,1260,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,United-States,>50K
35,49,0,540,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Female,United-States,<=50K
35,39,0,1260,Private,Masters,Never-married,Adm-clerical,Unmarried,White,Male,United-States,>50K
30,19,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,Mexico,<=50K
33,39,0,3500,Private,HS-grad,Divorced,Transport-moving,Husband,Black,Female,United-States,<=50K
51,49,1050,3660,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Female,Puerto-Rico,>50K
46,39,0,1180,Private,Bachelors,Widowed,Tech-support,Husband,White,Female,United-States,<=50K
58,74,23414,100,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,Trinadad&Tobago,<=50K
25,49,0,500,Private,Assoc-acdm,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
24,39,1214,2660,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,United-States,<=50K
30,19,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,Mexico,<=50K
24,7,0,3140,Private,Some-college,Widowed,Other-service,Not-in-family,White,Male,United-States,<=50K
74,49,0,540,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Female,United-States,<=50K
19,34,0,100,Private,HS-grad,Divorced,Other-service,Own-child,White,Male,United-States,<=50K
50,79,0,2660,Private,HS-grad,Divorced,Craft-repair,Husband,White,Female,United-States,<=50K
30,24,0,3500,Private,12th,Never-married,Craft-repair,Own-child,White,Female,United-States,<=50K
36,44,0,1780,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,Germany,<=50K
42,39,2714,220,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,United-States,<=50K
27,39,0,3940,,Some-college,Separated,,Own-child,White,Male,United-States,<=50K
20,24,0,3140,Private,Some-college,Separated,Other-service,Own-child,White,Male,United-States,<=50K
21,15,0,1940,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,<=50K
25,49,0,300,Private,5th-6th,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
22,29,0,4140,Private,11th,Never-married,Other-service,Not-in-family,White,Male,Hong,<=50K
42,45,0,300,Private,Some-college,Never-married,Other-service,Husband,White,Female,United-States,>50K
43,44,3150,380,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
24,95,4550,2660,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Male,United-States,>50K
35,39,0,0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Cuba,<=50K
42,39,3014,3460,Private,Some-college,Divorced,Craft-repair,Husband,Black,Male,United-States,<=50K
39,39,0,4020,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,<=50K
51,39,30014,20,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Female,United-States,<=50K
21,39,0,3780,Private,11th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
25,19,650,2820,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,<=50K
42,39,0,3500,Private,HS-grad,Divorced,Transport-moving,Husband,Black,Female,United-States,<=50K
40,39,1550,300,Never-worked,7th-8th,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,United-States,<=50K
19,14,3250,4100,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
21,15,0,1940,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,<=50K
