age,hours-per-week,capital-gain,capital-loss,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income
43,39,13414,4100,State-gov,12th,Never-married,Armed-Forces,Own-child,White,Male,United-States,<=50K
40,39,0,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
72,14,0,0,?,7th-8th,Married-civ-spouse,?,Not-in-family,White,Male,United-States,<=50K
55,39,13414,0,Private,Some-college,Married-spouse-absent,Handlers-cleaners,Husband,White,Female,United-States,<=50K
21,39,44850,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,United-States,>50K
38,73,13414,4100,State-gov,Bachelors,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
43,39,29114,4100,State-gov,12th,Never-married,Armed-Forces,Own-child,White,Male,United-States,<=50K
25,43,63950,0,Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,United-States,<=50K
23,1,27414,540,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,Cuba,<=50K
37,44,63450,0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Female,,<=50K
48,54,20014,0,Private,12th,Never-married,Sales,Husband,White,Male,United-States,<=50K
21,19,0,0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
36,9,31814,340,Never-worked,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,France,<=50K
69,39,63450,0,Private,Some-college,Never-married,Sales,Husband,Black,Male,United-States,<=50K
18,22,31114,0,,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
19,59,58350,0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
41,48,0,0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,>50K
16,39,0,0,Private,HS-grad,Never-married,Tech-support,Other-relative,Black,Male,United-States,>50K
34,49,12014,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
17,9,5650,0,Private,Bachelors,Divorced,Adm-clerical,Other-relative,White,Male,United-States,<=50K
35,39,24214,0,Private,HS-grad,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,United-States,>50K
66,83,0,0,,HS-grad,Divorced,Adm-clerical,Husband,White,Male,United-States,<=50K
33,69,56550,0,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,,White,Male,United-States,<=50K
27,82,2614,0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
19,19,0,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
37,44,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
48,73,31814,0,Local-gov,Bachelors,Divorced,Prof-specialty,Husband,White,Female,United-States,<=50K
75,39,0,0,Private,Masters,Never-married,,Wife,Amer-Indian-Eskimo,Female,United-States,<=50K
80,81,26650,0,Never-worked,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,>50K
22,39,14350,620,Federal-gov,11th,Never-married,Farming-fishing,Own-child,White,Male,United-States,<=50K
30,39,0,0,Private,11th,Never-married,Tech-support,Wife,Black,Male,United-States,>50K
20,54,19750,0,Private,7th-8th,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K
32,19,38350,0,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,Italy,<=50K
51,13,43350,580,Private,Assoc-voc,Never-married,Machine-op-inspct,,White,Male,Yugoslavia,>50K
23,39,30714,540,Private,Some-college,Married-civ-spouse,Sales,Own-child,Black,Male,Cuba,<=50K
38,39,14050,0,State-gov,Masters,Divorced,Prof-specialty,Husband,White,Male,United-States,>50K
35,54,5014,0,Private,Some-college,Married-civ-spouse,?,Husband,White,Male,United-States,<=50K
27,73,50050,0,Private,HS-grad,Separated,Adm-clerical,Wife,White,Male,United-States,<=50K
23,37,0,0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
55,39,53050,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,<=50K
29,18,34014,0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
74,61,26250,0,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Male,United-States,>50K
42,39,0,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
27,39,9414,0,Self-emp-inc,Masters,Never-married,Other-service,Wife,Other,Male,United-States,<=50K
38,39,25150,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,<=50K
19,60,0,0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Female,United-States,<=50K
70,69,30850,0,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
68,39,22950,1660,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,United-States,<=50K
35,89,56550,2260,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,Japan,<=50K
16,39,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,>50K
35,4,40350,2940,Private,Some-college,Never-married,Machine-op-inspct,Husband,White,Female,Poland,<=50K
22,39,31914,0,Private,9th,Separated,Transport-moving,Husband,Other,Male,United-States,>50K
35,34,4750,2060,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Husband,Black,Male,United-States,<=50K
72,49,6314,4321,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,India,<=50K
42,49,28550,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
33,39,41750,0,Private,10th,Divorced,Craft-repair,Wife,White,Female,United-States,>50K
75,39,6114,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,United-States,>50K
29,44,26650,1300,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,>50K
30,39,9414,0,Private,Assoc-acdm,Never-married,Farming-fishing,Husband,White,Female,United-States,<=50K
68,39,22950,1660,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,United-States,<=50K
22,39,26914,4100,State-gov,12th,Never-married,Armed-Forces,Own-child,White,Male,United-States,<=50K
33,49,0,0,Private,HS-grad,Separated,Craft-repair,Husband,White,Female,United-States,>50K
71,39,0,0,Local-gov,HS-grad,Divorced,Prof-specialty,Own-child,White,Male,United-States,<=50K
66,39,44550,0,Private,HS-grad,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,United-States,>50K
32,44,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,<=50K
29,39,11950,0,Local-gov,HS-grad,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
25,4,8050,0,?,Some-college,Married-civ-spouse,?,Own-child,White,Male,United-States,<=50K
26,47,13614,0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,>50K
35,39,0,0,?,Bachelors,Widowed,?,Not-in-family,White,Male,United-States,<=50K
28,99,38750,0,Private,10th,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
34,39,22614,0,?,Masters,Never-married,?,Husband,White,Female,United-States,<=50K
41,59,0,0,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
39,39,214,0,Private,HS-grad,Separated,Craft-repair,Husband,White,Male,United-States,>50K
33,49,17150,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
83,35,64850,0,Private,Bachelors,Never-married,Prof-specialty,Wife,White,Male,United-States,>50K
61,39,38650,0,,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,United-States,<=50K
47,88,64850,0,State-gov,11th,Married-civ-spouse,Prof-specialty,Own-child,White,Male,United-States,<=50K
67,86,28914,0,Without-pay,1st-4th,Married-civ-spouse,Adm-clerical,Wife,White,Male,United-States,<=50K
88,39,40350,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,United-States,<=50K
33,39,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Female,United-States,>50K
27,20,2014,0,Private,11th,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
25,99,25650,0,,5th-6th,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
31,59,0,0,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
19,39,43950,0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
47,39,20750,0,Private,Some-college,Divorced,Sales,Husband,White,Male,United-States,<=50K
45,44,19914,0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,<=50K
39,39,22214,0,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,United-States,<=50K
35,39,61750,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,<=50K
40,39,0,0,Private,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,United-States,<=50K
48,49,19714,60,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Female,Greece,<=50K
36,49,0,0,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,United-States,<=50K
19,39,29714,0,?,HS-grad,Married-civ-spouse,Armed-Forces,Own-child,Black,Male,United-States,<=50K
37,37,29550,0,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
44,47,8150,0,Private,HS-grad,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
37,39,32114,0,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,United-States,<=50K
33,17,0,0,?,HS-grad,Never-married,Adm-clerical,Husband,White,Male,United-States,<=50K
20,39,5650,0,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,United-States,<=50K
43,39,5214,0,Private,Bachelors,Widowed,Sales,Not-in-family,White,Female,United-States,<=50K
17,39,63850,3060,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,United-States,>50K
42,14,50350,2340,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,,White,Male,Mexico,<=50K
18,88,39050,0,Private,Some-college,Divorced,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
51,80,44950,0,,Some-college,Never-married,,Not-in-family,White,Male,United-States,<=50K
40,54,0,0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
26,39,0,0,Private,HS-grad,Married-AF-spouse,Transport-moving,Unmarried,White,Male,United-States,<=50K
44,39,8150,0,Private,HS-grad,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States,<=50K
75,39,12250,0,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male,United-States,>50K
38,49,0,0,Private,HS-grad,Never-married,Handlers-cleaners,Husband,White,Male,United-States,<=50K
27,14,19750,0,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,>50K
86,19,0,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
68,15,5514,0,Self-emp-inc,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
59,39,0,0,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,United-States,<=50K
37,34,0,0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
28,17,49350,0,Private,Some-college,Never-married,Adm-clerical,Husband,White,Male,Haiti,<=50K
45,39,0,0,Private,Some-college,Divorced,Sales,Husband,Black,Male,United-States,<=50K
80,39,42950,0,Private,11th,Never-married,Farming-fishing,Wife,White,Female,,<=50K
22,39,0,0,Private,11th,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
33,94,0,0,?,5th-6th,Married-civ-spouse,Sales,Own-child,White,Male,United-States,<=50K
46,39,0,0,Private,Some-college,Divorced,Craft-repair,Husband,White,Female,United-States,>50K
40,39,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
56,39,0,0,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,United-States,<=50K
22,49,19914,0,Self-emp-inc,HS-grad,Divorced,Sales,Not-in-family,White,Male,United-States,<=50K
17,54,11814,3060,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,United-States,<=50K
39,36,40750,0,State-gov,Masters,Never-married,Sales,Husband,White,Male,United-States,>50K
40,25,0,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
54,9,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,<=50K
25,39,17350,0,Private,Assoc-voc,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
17,39,34250,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Female,United-States,<=50K
67,39,25150,0,Private,Masters,Never-married,Prof-specialty,Husband,White,Male,United-States,<=50K
22,39,51950,0,Self-emp-inc,Prof-school,Married-AF-spouse,Transport-moving,Husband,White,Male,South,<=50K
49,44,18914,0,Private,HS-grad,Divorced,Other-service,Husband,White,Female,United-States,<=50K
39,41,18214,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
47,39,14950,0,Private,Some-college,Married-civ-spouse,Sales,Own-child,Black,Female,United-States,<=50K
33,39,13450,3460,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
52,62,0,0,?,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,>50K
36,99,0,0,Never-worked,5th-6th,Married-civ-spouse,Adm-clerical,Own-child,White,Female,United-States,>50K
51,39,26614,0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Female,United-States,<=50K
30,59,56550,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,<=50K
27,33,32650,0,Private,Masters,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
21,76,6250,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,United-States,>50K
33,39,57350,460,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Hong,<=50K
48,17,42650,580,Private,10th,Never-married,Craft-repair,Other-relative,White,Male,Yugoslavia,<=50K
48,59,0,0,Self-emp-not-inc,Bachelors,Divorced,Sales,Husband,White,Male,United-States,<=50K
41,69,34450,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
46,39,6950,3580,Private,HS-grad,Never-married,Other-service,Husband,White,Male,England,<=50K
27,34,0,0,Self-emp-inc,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,United-States,<=50K
21,29,0,0,Private,HS-grad,Married-spouse-absent,Adm-clerical,Own-child,White,Male,United-States,<=50K
39,42,6950,0,Private,Some-college,Divorced,Sales,Wife,White,Male,,<=50K
63,1,15050,2300,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,El-Salvador,<=50K
47,39,0,0,Local-gov,Assoc-acdm,Never-married,Protective-serv,Husband,White,Female,United-States,<=50K
23,97,34350,0,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,United-States,<=50K
19,80,0,0,Local-gov,Bachelors,Divorced,Adm-clerical,Other-relative,White,Male,United-States,<=50K
36,59,11150,0,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,<=50K
51,13,43350,580,Federal-gov,Assoc-voc,Married-civ-spouse,Transport-moving,,White,Male,Yugoslavia,>50K
46,59,7950,0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
45,39,0,0,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
28,86,30550,0,,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,United-States,<=50K
54,39,0,0,Private,9th,Widowed,Farming-fishing,Husband,White,Male,United-States,<=50K
59,58,23550,1140,Private,Bachelors,Never-married,Craft-repair,Unmarried,White,Male,?,>50K
25,39,19750,0,Private,Some-college,Married-spouse-absent,Handlers-cleaners,Husband,White,Female,United-States,<=50K
42,76,48150,3820,Private,HS-grad,Never-married,Sales,Not-in-family,Black,Male,United-States,>50K
67,49,36550,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
45,39,0,0,Self-emp-not-inc,Some-college,Widowed,,Husband,White,Male,United-States,<=50K
26,49,414,1820,Private,Bachelors,Divorced,Tech-support,Husband,White,Female,United-States,>50K
20,22,19650,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,United-States,>50K
52,47,0,1340,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Peru,<=50K
44,0,32114,0,Private,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,United-States,>50K
17,59,60750,3340,Self-emp-not-inc,Doctorate,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,?,<=50K
42,14,50350,2340,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,,White,Male,Mexico,<=50K
32,39,0,0,Private,11th,Widowed,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
19,39,41650,0,Private,Some-college,Separated,Other-service,Own-child,Black,Male,United-States,<=50K
41,44,28050,0,Self-emp-not-inc,Bachelors,Never-married,Sales,Husband,White,Male,United-States,<=50K
53,24,7250,2220,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Female,Thailand,<=50K
20,44,28250,1780,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
44,39,64650,3660,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Other,Male,China,>50K
19,39,44450,0,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Male,United-States,<=50K
23,39,34350,0,Private,Some-college,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
46,81,24814,1180,Self-emp-inc,12th,Married-civ-spouse,Sales,Other-relative,White,Male,China,<=50K
53,14,8614,0,Private,Some-college,Never-married,Adm-clerical,,White,Male,United-States,<=50K
18,14,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,Female,United-States,<=50K
42,37,0,0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
31,49,0,0,,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
56,39,0,0,Federal-gov,7th-8th,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,United-States,<=50K
37,79,0,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
57,47,32614,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,Jamaica,>50K
49,34,0,0,Private,HS-grad,Married-civ-spouse,?,Wife,White,Male,United-States,<=50K
88,99,0,0,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Male,United-States,<=50K
18,34,4750,0,State-gov,Assoc-acdm,Married-civ-spouse,Other-service,Not-in-family,White,Female,United-States,<=50K
26,39,49750,0,Private,9th,Widowed,Transport-moving,Own-child,White,Male,United-States,<=50K
34,49,17314,0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Female,United-States,>50K
20,22,10614,0,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
24,49,0,0,Private,HS-grad,Married-civ-spouse,Tech-support,Own-child,White,Female,United-States,>50K
46,49,40150,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,England,>50K
34,39,17314,0,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,United-States,<=50K
65,39,0,2820,Private,HS-grad,Divorced,Sales,Wife,White,Male,United-States,>50K
33,39,21850,540,Private,7th-8th,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Male,Ireland,<=50K
53,57,0,0,Federal-gov,5th-6th,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,England,<=50K
32,4,43950,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
55,71,61750,0,Self-emp-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
52,34,47850,0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Unmarried,White,Female,United-States,<=50K
27,35,13314,0,Private,Bachelors,Divorced,Adm-clerical,Wife,White,Female,United-States,<=50K
32,54,7250,0,,9th,Divorced,Transport-moving,Husband,White,Male,United-States,<=50K
30,24,0,1860,Private,11th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,El-Salvador,<=50K
32,30,22050,4220,Private,11th,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,Italy,<=50K
19,45,61050,0,Private,Assoc-voc,Separated,Other-service,Not-in-family,Black,Female,United-States,<=50K
74,70,0,2580,Local-gov,Masters,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
40,35,41850,0,Private,Some-college,Divorced,Craft-repair,Husband,White,Male,United-States,>50K
17,29,64150,0,Private,11th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,<=50K
37,73,22914,0,Local-gov,Bachelors,Never-married,Prof-specialty,,White,Female,United-States,<=50K
34,29,7550,0,Private,Assoc-voc,Separated,Craft-repair,Not-in-family,White,Male,,>50K
34,15,0,1900,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,Puerto-Rico,<=50K
35,39,6514,0,Private,Masters,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
27,59,23814,0,Self-emp-inc,Bachelors,Never-married,Other-service,Not-in-family,White,Male,United-States,<=50K
30,49,0,0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
86,11,40850,0,Private,HS-grad,Divorced,Sales,Unmarried,White,Male,United-States,<=50K
58,77,30714,1500,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,United-States,<=50K
25,37,17214,0,Self-emp-inc,Doctorate,Married-civ-spouse,Other-service,Wife,White,Female,United-States,<=50K
80,18,26650,1300,Private,HS-grad,Married-civ-spouse,Sales,Other-relative,White,Female,United-States,>50K
40,54,41750,3100,Private,10th,Never-married,Machine-op-inspct,Not-in-family,White,Female,Mexico,<=50K
64,9,0,0,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Unmarried,White,Female,United-States,<=50K
48,82,44450,2580,Never-worked,9th,Divorced,Exec-managerial,Not-in-family,White,Female,Trinadad&Tobago,<=50K
50,29,57950,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
32,39,62850,0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,Italy,<=50K
21,19,54050,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Other-relative,White,Female,United-States,>50K
48,39,28750,0,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,<=50K
83,39,6314,0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
30,70,0,2780,Local-gov,12th,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
35,82,0,0,?,HS-grad,Widowed,?,Husband,White,Male,United-States,<=50K
53,69,26714,2260,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Japan,<=50K
54,39,0,0,State-gov,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Female,United-States,<=50K
62,43,61550,2620,Private,Assoc-voc,Divorced,Other-service,Other-relative,White,Female,Vietnam,<=50K
24,39,0,0,Federal-gov,10th,Never-married,Handlers-cleaners,Wife,Black,Female,United-States,<=50K
58,0,17814,0,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,United-States,>50K
36,39,0,0,Private,Some-college,Divorced,Exec-managerial,Husband,White,Female,United-States,>50K
45,47,0,0,Private,5th-6th,Never-married,Sales,Not-in-family,White,Male,United-States,<=50K
40,68,29550,0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,United-States,<=50K
27,39,2614,0,Local-gov,HS-grad,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,United-States,<=50K
17,14,5550,0,Private,11th,Married-civ-spouse,Sales,Own-child,White,Female,Canada,>50K
45,54,26714,2260,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,Japan,>50K
86,82,0,0,?,Bachelors,Married-civ-spouse,?,Own-child,White,Male,United-States,<=50K
70,39,20750,0,Private,Some-college,Divorced,Craft-repair,Husband,White,Male,United-States,<=50K
70,89,0,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
28,40,23714,3540,Private,Prof-school,Divorced,Adm-clerical,Not-in-family,White,Male,?,<=50K
46,81,24814,1180,Self-emp-inc,12th,Married-civ-spouse,Sales,Other-relative,White,Male,China,<=50K
59,44,19350,0,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
45,34,414,1860,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,France,<=50K
31,59,0,0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,>50K
39,39,18214,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
45,59,0,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,<=50K
49,34,0,0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,United-States,<=50K
17,39,11814,3060,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,United-States,<=50K
43,39,29750,0,Federal-gov,7th-8th,Married-civ-spouse,,Husband,White,Male,United-States,<=50K
23,14,21014,1420,Private,Some-college,Married-civ-spouse,Sales,Own-child,White,Female,Mexico,<=50K
16,19,52350,2940,Private,Bachelors,Married-spouse-absent,Armed-Forces,Own-child,White,Male,El-Salvador,<=50K
29,39,19550,0,Private,HS-grad,Never-married,Handlers-cleaners,Husband,Black,Male,United-States,<=50K
32,49,850,1940,Self-emp-not-inc,Prof-school,Never-married,Handlers-cleaners,Husband,White,Male,United-States,<=50K
45,39,0,0,Self-emp-not-inc,Some-college,Widowed,,Not-in-family,White,Male,United-States,<=50K
53,14,20214,0,Private,Masters,Never-married,Sales,,White,Male,United-States,>50K
26,40,49350,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
32,39,0,0,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
32,39,0,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37,39,31114,0,Private,HS-grad,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,United-States,>50K
35,49,50650,0,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
23,39,0,1340,Private,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Peru,<=50K
24,40,0,0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
29,29,14650,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
